scenario,b56_min_rel_gap_pct,total_runs,algo_valid_runs,b56_qualified_runs,b56_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b56,20.0,500,500,488,0.976,521.1476737704918,104.25399924026851,500.6879500000003,94.37721393442624,10.824720168399672,93.29745,70.66858201777549,7.78682376347824,69.46432978652825,24.539359717020204,25.45253510094521,25.006655414477827,9.026084636815423,484,488,0.9918032786885246,1.0,3.2034642931627304e-195,2.1850143379025324e-81
