scenario,b41_min_rel_gap_pct,total_runs,algo_valid_runs,b41_qualified_runs,b41_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b41,20.0,100,100,56,0.56,93.98358035714283,15.827524396677607,96.03920000000005,41.62230535714286,4.644900056011368,41.73075,41.66038102105272,4.933398598013712,41.67433662238743,-0.06864504242156867,1.6872180155396667e-05,0.2884588916192838,3.7100420038212465,28,56,0.5,1.0,0.8484522537633696,0.5140356240251647
