seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,CCR_IDR_rel_gap_pct,b55_match
7711,361.0533000000002,72.2875,53.66814583362522,4.554370641708374,0.8659,0.635,1.5009,0.2309,30.768205743220733,True
4352,286.30979999999977,74.5627,61.76732018181819,4.081512928009033,0.8129,0.6576,1.4705,0.1553,21.122067324039442,True
6768,335.2405,60.998900000000006,54.90259307359308,6.268167972564697,0.8104,0.515,1.3254,0.2954,44.57522257431718,True
5624,311.3860000000005,77.1886,60.19847638773819,5.144966125488281,0.7426,0.4831,1.2257,0.25950000000000006,42.343150852574055,True
7053,346.50429999999966,67.65100000000001,52.00727162031086,8.243359088897705,0.8227,0.6003,1.423,0.22240000000000004,31.257905832747724,True
2902,308.5475,66.83980000000001,57.2066345817728,7.564964771270752,0.8074,0.4964,1.3038,0.311,47.70670348212916,True
8558,433.4831999999999,73.50269999999999,55.8089501852064,8.406692028045654,0.7728,0.5551,1.3279,0.2177,32.78861360042172,True
9018,210.56400000000025,55.8765,50.0497318822023,7.833865880966187,0.8088,0.448,1.2568,0.36079999999999995,57.41565881604074,True
2209,244.6577000000002,71.9599,52.61374408602151,5.957023859024048,0.8284,0.4594,1.2878,0.36900000000000005,57.30703525392143,True
8499,256.4541999999998,68.3625,58.77808461538462,7.063319206237793,0.7981,0.5903,1.3884,0.20779999999999998,29.933736675309706,True
2754,292.5293999999996,73.71180000000001,67.10022575247525,5.707898855209351,0.7991,0.6316,1.4307,0.16749999999999998,23.415111483889,True
7593,254.31670000000017,60.94339999999999,42.466681502907825,6.676669120788574,0.7868,0.5128,1.2996,0.274,42.16682056017236,True
5719,316.69180000000034,68.95570000000001,50.94552239799331,8.096765279769897,0.8432,0.6686,1.5118,0.17459999999999998,23.09829342505622,True
4004,260.0173999999997,56.40290000000001,54.94912577064898,6.838416814804077,0.8478,0.6254,1.4732,0.22240000000000004,30.192777626934575,True
7005,292.3203000000008,68.8284,53.90650199842876,7.26353907585144,0.8598,0.6666,1.5264,0.19320000000000004,25.314465408805038,True
2971,538.8478000000001,84.21970000000003,56.256683737849784,6.746796131134033,0.7714,0.4999,1.2713,0.27149999999999996,42.71218437819554,True
3183,305.34420000000017,58.3943,54.20376586910627,7.175023317337036,0.762,0.4739,1.2359,0.2881,46.62189497532163,True
