scenario,b55_min_rel_gap_pct,total_runs,algo_valid_runs,b55_qualified_runs,b55_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b55,20.0,500,500,474,0.948,341.3217322784811,89.1136890449727,317.5633999999999,71.06651835443037,7.859395633163163,70.15550000000002,58.26597606322583,6.8124054395871525,57.471304256582364,17.549461388817893,17.868382216066433,17.93028048035658,9.245226710777107,455,474,0.959915611814346,1.0,6.365592803760961e-145,5.757659264581052e-77
