seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,b2_match
6347,205.9993,47.79759999999999,42.46794318507891,3.407641887664795,0.4278,0.421,0.8488,0.006800000000000028,True
7536,210.0665000000003,50.971500000000006,45.5914625498008,4.07061505317688,0.387,0.3676,0.7546,0.01940000000000003,True
4078,206.7306999999995,55.88159999999999,49.15804234229828,2.8898351192474365,0.3689,0.2613,0.6302,0.10760000000000003,False
4726,250.22799999999984,60.964299999999994,51.41041312121212,3.640933036804199,0.4494,0.4582,0.9076,0.008799999999999975,True
5978,310.73739999999964,65.8973,61.56471002949852,4.460700988769531,0.4029,0.3518,0.7547,0.05109999999999998,False
8836,189.63479999999984,46.5569,45.09299411764705,4.345312595367432,0.3868,0.3775,0.7643,0.009299999999999975,True
3380,229.68450000000044,61.9519,55.41457769784173,3.843747854232788,0.4323,0.4194,0.8517,0.012900000000000023,True
3669,225.59449999999995,53.62170000000001,48.78068359992971,3.1738040447235107,0.3963,0.3158,0.7121,0.08049999999999996,False
7882,213.35510000000045,60.16639999999998,48.51580811153359,3.558043956756592,0.4001,0.4039,0.804,0.00379999999999997,True
2503,210.7436000000002,46.7499,41.95021666666666,3.227421998977661,0.4427,0.4524,0.8951,0.009700000000000042,True
5802,282.3906999999997,58.68450000000001,53.79488605071876,3.63504409790039,0.3729,0.3323,0.7052,0.040600000000000025,False
6455,370.9415000000001,60.29489999999999,49.83699489312977,3.901047706604004,0.3682,0.3193,0.6875,0.048900000000000055,False
5608,267.2501000000002,64.5152,58.12666859783191,3.4925670623779297,0.3546,0.372,0.7266,0.01739999999999997,True
8258,218.96269999999976,59.1189,50.04765620995333,4.164196729660034,0.3909,0.4542,0.8451,0.06329999999999997,False
7486,176.52829999999997,59.9419,58.64304304932736,4.026619911193848,0.414,0.4095,0.8235,0.004500000000000004,True
1839,168.2607000000002,47.30819999999999,41.61942208436725,3.363694667816162,0.4028,0.2913,0.6941,0.11149999999999999,False
3282,309.3641999999996,46.75049999999999,48.71187103825137,4.211365222930908,0.3871,0.3068,0.6939,0.08029999999999998,False
3216,185.79599999999996,53.96399999999999,44.600935392320544,4.2374632358551025,0.3702,0.3631,0.7333,0.007099999999999995,True
9034,276.1980999999999,58.3092,46.308202799262936,2.8669698238372803,0.4208,0.345,0.7658,0.07580000000000003,False
7143,223.52050000000017,50.483900000000006,46.20367339144523,3.1768479347229004,0.3941,0.3399,0.734,0.054200000000000026,False
2446,335.2593,60.68249999999999,54.412769181818184,3.731147050857544,0.3677,0.3067,0.6744,0.061000000000000054,False
5924,164.2660000000001,45.506800000000005,39.64982315630328,3.2905049324035645,0.4062,0.3894,0.7956,0.01679999999999998,True
8881,208.2035999999999,48.4001,48.85543785800605,4.255011081695557,0.4201,0.3517,0.7718,0.06839999999999996,False
6634,224.41159999999977,58.962999999999994,46.6751552742616,3.794952869415283,0.3849,0.3345,0.7194,0.0504,False
3097,217.28310000000025,51.1917,45.269587133182846,3.1336991786956787,0.4639,0.4184,0.8823,0.045499999999999985,False
1211,221.48230000000012,58.3885,59.385909090909095,3.905866861343384,0.4031,0.3078,0.7109,0.0953,False
1921,385.5208999999997,56.5183,43.83833097804072,4.074116945266724,0.3891,0.3164,0.7055,0.07269999999999999,False
2740,323.4269000000002,65.26360000000001,54.176577502533206,4.793456792831421,0.3897,0.35,0.7397,0.03970000000000001,False
3306,285.19170000000065,59.652600000000014,45.25018545439871,3.374974250793457,0.4199,0.3472,0.7671,0.07269999999999999,False
4366,171.73990000000035,56.73129999999999,50.31030523690774,4.543208837509155,0.3705,0.3427,0.7132,0.02779999999999999,False
5455,204.46069999999983,55.7008,51.69913757415953,5.1540679931640625,0.4079,0.457,0.8649,0.04910000000000003,False
9095,353.77469999999977,63.6609,50.47074411155543,3.678757905960083,0.3846,0.3045,0.6891,0.0801,False
8562,264.9129999999998,57.1673,51.14574466403162,3.911187887191773,0.4343,0.4386,0.8729,0.0042999999999999705,True
