seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,CCR_IDR_rel_gap_pct,b37_match
7711,1107.4001000000003,143.12840000000006,91.3323013801943,7.454663038253784,2.2775,2.4658,4.7433,0.18830000000000036,7.93962009571397,True
4352,1100.1611999999966,156.23199999999997,106.48249990712884,5.454505920410156,2.1382,2.5388,4.677,0.4006000000000003,17.130639298695762,False
6768,986.0538999999992,143.89399999999998,90.14197229437228,5.746376037597656,2.1319,1.9834,4.1153,0.14849999999999985,7.216970816222383,True
5624,1139.6884999999995,154.27550000000002,97.9513283993545,6.684702396392822,1.9532,1.8662,3.8194,0.08699999999999997,4.555689375294547,True
7053,1328.7496999999998,156.26699999999994,93.12283785534144,7.499627113342285,2.1626,2.3085,4.4711,0.14590000000000014,6.52635816689406,True
2902,1130.2653000000032,154.84750000000005,96.11936816463395,6.231549024581909,2.1239,1.9149,4.0388,0.20899999999999985,10.349608794691486,False
8558,1085.6505000000018,154.69459999999998,98.10379139883848,8.52542519569397,2.0321,2.1388,4.1709,0.10670000000000002,5.116401735836392,True
9018,811.8224999999998,122.0845,78.81019592138433,6.694813251495361,2.1288,1.7364,3.8652,0.3924000000000001,20.30425333747284,False
2209,939.016400000002,135.50910000000002,81.50318860439523,5.125424861907959,2.1796,1.771,3.9506,0.4086000000000003,20.685465498911572,False
8499,981.886699999998,125.3729,100.7613083990382,6.829715967178345,2.0985,2.2707,4.3692,0.17220000000000013,7.882449876407587,True
2754,1136.125500000002,155.85829999999996,98.52551488118812,5.815853834152222,2.1012,2.4643,4.5655,0.3631000000000002,15.906253422407193,False
7593,980.420300000001,127.0116,92.5590294080036,7.040260076522827,2.0697,1.9847,4.0544,0.08500000000000019,4.192975532754547,True
5719,1206.114800000002,141.6062,89.74083484459871,9.436229944229126,2.217,2.5689,4.7859,0.3519000000000001,14.705697987839283,False
4004,994.1017000000012,130.68190000000004,92.28864770223323,7.62810492515564,2.2294,2.3966,4.626,0.1671999999999998,7.22870730652831,True
7005,1123.8585999999998,148.35069999999996,97.57958758331652,6.580439805984497,2.261,2.5724,4.8334,0.3113999999999999,12.885339512558444,False
2971,1150.630100000004,160.9676,94.52379074972043,8.01688289642334,2.0284,1.9169,3.9453,0.11149999999999993,5.652295135984586,True
3183,1173.6693999999975,122.3332,99.22972299927903,7.8555378913879395,2.005,1.8266,3.8316,0.1783999999999999,9.312036747050835,True
3521,1070.763300000001,125.90650000000002,82.64319063377775,6.421287775039673,1.9488,1.9393,3.8881,0.009500000000000064,0.4886705588848056,True
5990,1062.3430000000012,146.62450000000004,104.13699929497017,6.65117883682251,1.843,1.4535,3.2965,0.38949999999999996,23.631123919308354,False
3883,803.099800000002,124.15839999999996,87.82225341373534,7.221270084381104,2.1776,2.3253,4.5029,0.14769999999999994,6.560216749206065,True
3873,932.743900000002,141.909,97.2236414363977,9.11531400680542,1.7846,1.989,3.7736,0.20440000000000014,10.833156667373338,False
3938,1191.6217000000006,165.7247,96.63183948977016,5.934478044509888,2.3287,2.2112,4.5399,0.11750000000000016,5.176325469724011,True
6540,1029.9738999999995,135.966,89.85968278768797,5.610246181488037,2.3088,2.3114,4.6202,0.0025999999999997137,0.11254924029261562,True
7861,958.5134999999996,141.31140000000002,87.36587154422561,7.491261959075928,2.2828,2.151,4.4338,0.13180000000000014,5.945238847038664,True
2013,959.0801000000016,146.687,86.69377964071857,5.927567958831787,1.8991,1.9063,3.8054,0.007200000000000095,0.37840962842277265,True
6546,956.9337999999988,117.1026,85.51875798426643,5.5732810497283936,1.9891,1.7533,3.7424,0.2358,12.601539119281746,False
9518,1104.4297999999997,170.19599999999994,103.88673046250828,7.391087055206299,1.9116,1.8746,3.7862,0.03699999999999992,1.9544662194284463,True
8276,1000.462,125.50159999999995,105.43815655250803,5.307168006896973,2.2898,2.2562,4.546,0.03359999999999985,1.478222613286399,True
2681,983.849100000002,139.60879999999997,81.6956683569724,6.6914222240448,2.0588,1.8689,3.9277,0.18990000000000018,9.66978129694224,True
5708,1051.9574000000014,141.4953,88.86069091196687,6.819289922714233,2.2434,1.8242,4.0676,0.4191999999999998,20.611662897040013,False
5943,1172.9601000000014,140.13060000000004,100.71639257718118,7.552769660949707,2.0466,1.8514,3.898,0.19520000000000026,10.015392508978977,False
3789,1167.1254999999978,174.23780000000002,99.53801749999998,6.989515066146851,1.9131,2.3057,4.2188,0.39259999999999984,18.611927562339993,False
9608,1144.1206000000018,136.07160000000002,96.3866379497539,7.087717056274414,2.0528,1.9908,4.0436,0.062000000000000055,3.0665743396973024,True
9283,1129.4249000000025,143.77289999999996,98.95775486052408,7.556618928909302,2.2004,2.4409,4.6413,0.24049999999999994,10.363475750328568,False
8672,1065.4149,121.6798,87.86504776065698,6.363708019256592,1.9811,1.814,3.7951,0.16710000000000003,8.806092066085217,True
4598,1232.8648000000014,168.16019999999995,88.09731930198596,5.731942176818848,2.0316,2.1659,4.1975,0.13430000000000009,6.399047051816561,True
3289,1159.4496000000015,171.64319999999998,94.29781886173632,8.631360054016113,2.3171,2.5238,4.8409,0.2067000000000001,8.539734346918966,True
2697,853.0885000000009,113.1156,91.25944221704614,8.950057983398438,2.2319,2.5469,4.7788,0.31499999999999995,13.183225914455509,False
6575,1234.4227999999998,150.3114,81.17168695293144,7.927066802978516,2.1197,1.7696,3.8893,0.35009999999999986,18.00323965752191,False
9236,1096.416899999999,132.11159999999998,90.75493646375772,8.316434860229492,2.0531,2.1048,4.1579,0.05169999999999986,2.4868322951489867,True
9431,974.4940000000022,145.74020000000002,87.23235934363413,7.951738834381104,2.1571,1.8656,4.0227,0.29149999999999987,14.4927536231884,False
7488,876.4060000000006,124.66229999999996,86.75497471591012,7.829658031463623,1.8811,2.0926,3.9737,0.21150000000000002,10.644990814606036,False
3043,1129.9989999999991,122.56220000000005,95.65584310005136,7.491852045059204,2.2889,2.7997,5.0886,0.5108000000000001,20.076248870023196,False
9070,1044.4173999999998,158.50830000000005,91.31276546604214,7.98429012298584,2.1927,1.9733,4.166,0.21939999999999982,10.532885261641853,False
7749,1183.0621999999985,151.23140000000004,90.41456860563385,6.97101616859436,2.3649,2.322,4.6869,0.04289999999999994,1.8306343211931104,True
4152,1233.7419000000016,142.65460000000002,90.91244161562128,9.24177622795105,2.2342,2.1995,4.4337,0.03469999999999995,1.565284074249496,True
