scenario,b38_rel_tolerance_pct,total_runs,algo_valid_runs,b38_qualified_runs,b38_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b38,10.0,100,100,61,0.61,1877.144344262295,209.38445608161985,1859.2701000000009,221.3061065573771,25.640616637949428,225.1052,142.08293311831423,12.474439939563284,140.38259146133484,34.79236803197236,37.31607671006897,36.159898150669044,10.842355035406724,60,61,0.9836065573770492,1.0,3.54138723945117e-29,1.167868219380625e-11
