seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,CCR_IDR_rel_gap_pct,b43_match
7711,247.9242000000001,42.5723,37.40090940740741,4.145750045776367,0.1826,0.2329,0.4155,0.050299999999999984,24.21179302045727,True
4352,197.09349999999992,55.507000000000005,48.6095909090909,3.48379898071289,0.1713,0.2473,0.4186,0.07599999999999998,36.311514572384134,True
6768,138.9469999999997,46.7308,42.75039606599832,4.4984259605407715,0.1706,0.1957,0.3663,0.02510000000000001,13.70461370461371,False
5624,168.8638999999998,50.479899999999994,47.4053,4.3714799880981445,0.1565,0.1813,0.3378,0.02479999999999999,14.683244523386612,False
7053,134.84919999999985,49.37399999999998,47.30332588996765,6.872312784194946,0.1741,0.2297,0.4038,0.05559999999999998,27.53838533927686,True
2902,218.87660000000017,53.43440000000001,51.21594967951464,5.369366884231567,0.1701,0.1873,0.3574,0.017199999999999993,9.62506994963626,False
8558,261.1727999999999,47.7476,42.321573480280456,6.28747296333313,0.1632,0.2106,0.3738,0.0474,25.36115569823435,True
9018,86.95250000000013,43.1527,42.01228148780487,6.144884824752808,0.1697,0.1658,0.3355,0.003899999999999987,2.3248882265275626,False
2209,142.4101000000002,46.9613,49.3902631316282,5.492249011993408,0.1742,0.1738,0.348,0.0003999999999999837,0.22988505747125498,False
8499,167.0644999999998,45.60050000000001,40.30307500000001,7.5593101978302,0.1686,0.2255,0.3941,0.056900000000000006,28.875919817305256,True
2754,151.3979999999997,46.3623,45.90463084539223,8.600005149841309,0.1688,0.2267,0.3955,0.05790000000000001,29.279393173198486,True
7593,149.21890000000016,39.131799999999984,36.90390422580645,8.583485841751099,0.1658,0.1907,0.3565,0.024900000000000005,13.969144460028051,False
5719,286.67469999999986,44.7556,39.04492949340735,10.865814924240112,0.1782,0.2567,0.4349,0.07849999999999999,36.10025293170844,True
4004,106.35110000000006,39.0799,39.49755727411944,8.658840894699097,0.1791,0.2429,0.422,0.0638,30.236966824644547,True
7005,176.8422000000003,45.394499999999994,40.880011641975315,7.199517011642456,0.1816,0.2512,0.4328,0.06959999999999997,32.16266173752309,True
2971,218.5368000000004,47.3049,42.996885066071535,10.740058183670044,0.1629,0.1937,0.3566,0.030800000000000022,17.274256870443082,False
3183,116.70779999999976,40.2106,40.04132095459837,9.076948881149292,0.1602,0.1796,0.3398,0.0194,11.418481459682168,False
3521,164.01320000000004,49.7133,50.02186490066226,9.269341945648192,0.1562,0.195,0.3512,0.0388,22.095671981776764,True
5990,153.1918999999996,56.3164,56.316365931213504,9.10785698890686,0.1482,0.1392,0.2874,0.009000000000000008,6.263048016701466,False
3883,121.94750000000016,44.15320000000001,45.575334611503536,8.34001111984253,0.1743,0.2364,0.4107,0.06209999999999999,30.24105186267348,True
3873,141.81959999999978,52.70969999999999,52.93434480242311,11.37754487991333,0.1429,0.1937,0.3366,0.05080000000000001,30.184194890077247,True
3938,135.80539999999996,48.948600000000006,55.155368647717495,8.277164697647095,0.1873,0.2171,0.4044,0.029799999999999993,14.737883283877345,False
6540,126.59430000000005,43.53659999999999,43.53659041000694,6.783202886581421,0.1857,0.2213,0.407,0.03559999999999999,17.49385749385749,False
7861,170.81249999999991,42.3147,43.010899422799426,10.623714923858644,0.1828,0.2031,0.3859,0.020300000000000012,10.520860326509464,False
2013,195.8018999999999,44.554,44.11185847994176,6.757425785064697,0.1519,0.1931,0.345,0.04119999999999999,23.884057971014485,True
6546,99.2608000000001,46.31040000000001,46.37651065088758,8.381931066513062,0.1589,0.1729,0.3318,0.013999999999999985,8.438818565400835,False
9518,231.30239999999932,59.215999999999994,64.36771897810218,9.14983606338501,0.1534,0.1732,0.3266,0.019799999999999984,12.124923453766066,False
8276,108.38259999999984,43.573800000000006,42.30171468078177,10.48767113685608,0.1833,0.2192,0.4025,0.035900000000000015,17.838509316770196,False
2681,208.90639999999996,48.1021,50.05907449933244,8.98682188987732,0.1648,0.1849,0.3497,0.020100000000000007,11.495567629396628,False
5708,194.2823999999999,46.94889999999999,48.53968764746703,7.119222164154053,0.1805,0.1706,0.3511,0.009899999999999992,5.639418968954709,False
5943,155.9349,45.16270000000001,49.43148890554722,8.877532005310059,0.1649,0.1766,0.3415,0.011700000000000016,6.852122986822849,False
3789,258.1318,44.881899999999995,39.45494859813084,7.181756019592285,0.1534,0.2126,0.366,0.0592,32.34972677595629,True
9608,140.0787999999999,47.37449999999999,46.2198785956965,8.695973873138428,0.1646,0.1952,0.3598,0.030600000000000016,17.009449694274608,False
9283,135.33430000000018,45.8519,46.28222184700208,9.630079984664915,0.1762,0.2352,0.4114,0.059,28.682547399124942,True
8672,172.6532999999998,42.30499999999999,38.30400741163056,7.903810024261475,0.159,0.1768,0.3358,0.01780000000000001,10.6015485407981,False
4598,231.0112999999991,49.95780000000002,42.52467341576508,8.949083805084229,0.1631,0.2221,0.3852,0.059,30.63343717549325,True
3289,253.3814999999995,51.032900000000005,44.281154340836,9.440701007843018,0.1864,0.2531,0.4395,0.06669999999999998,30.352673492605227,True
2697,103.5925000000003,38.7426,37.43605536328377,10.028801202774048,0.1789,0.2461,0.425,0.06720000000000001,31.623529411764707,True
6575,182.5856000000006,40.4809,43.65536069084424,9.340886116027832,0.17,0.1715,0.3415,0.0015000000000000013,0.878477306002929,False
9236,134.1609,39.2753,39.40897817376162,12.133993148803713,0.1648,0.2127,0.3775,0.0479,25.37748344370861,True
9431,163.94339999999988,54.3414,54.67994943310658,10.150234937667848,0.1725,0.184,0.3565,0.01150000000000001,6.451612903225811,False
7488,150.37479999999996,43.873999999999995,42.62403201903695,10.320053100585938,0.1507,0.2022,0.3529,0.05149999999999999,29.186738452819487,True
3043,140.08010000000016,42.94169999999999,42.23371329479769,12.675533056259155,0.1838,0.2704,0.4542,0.08659999999999998,38.13298106560986,True
9070,174.77339999999967,39.4391,43.6919469387755,10.614773273468018,0.1756,0.1898,0.3654,0.01419999999999999,7.772304324028456,False
7749,178.01519999999954,44.96529999999999,44.388836475578415,9.619250059127808,0.19,0.2159,0.4059,0.025900000000000006,12.761763981276179,False
4152,161.24009999999993,42.87700000000001,38.20983325,8.647974967956543,0.1792,0.2223,0.4015,0.0431,21.469489414694895,True
8098,185.74990000000017,47.118,47.30529152854512,9.253379821777344,0.1748,0.2106,0.3854,0.0358,18.578100674623766,False
4730,286.9799999999998,56.2031,48.26915996745321,7.88780403137207,0.1626,0.1994,0.362,0.0368,20.331491712707184,True
2787,154.1483,46.984,52.25185531914893,8.563040733337402,0.1733,0.1778,0.3511,0.004500000000000004,2.563372258615781,False
8241,240.4197999999996,47.5095,42.0616027027027,7.712342977523804,0.1806,0.2374,0.418,0.05679999999999999,27.17703349282296,True
1769,93.2303,46.341600000000014,47.0163456375839,12.028105974197388,0.1714,0.229,0.4004,0.05760000000000001,28.77122877122878,True
8725,130.11149999999995,50.8683,50.85471602067183,7.034875154495239,0.1733,0.2134,0.3867,0.0401,20.739591414533226,True
4257,196.98750000000064,46.84580000000001,44.994652612903224,9.086205959320068,0.166,0.1983,0.3643,0.032299999999999995,17.73263793576722,False
4307,165.44169999999997,43.3745,41.95782722950819,7.999583244323731,0.1643,0.1887,0.353,0.024400000000000005,13.824362606232299,False
4495,245.22939999999969,52.26270000000001,42.94458789303627,8.48124098777771,0.1627,0.2004,0.3631,0.037699999999999984,20.765629303222244,True
9575,116.67829999999994,40.3956,40.85144814814815,8.241527080535889,0.1635,0.1871,0.3506,0.023599999999999982,13.462635482030795,False
1015,235.81470000000016,46.11109999999999,44.507131462519936,7.599881887435913,0.1816,0.2312,0.4128,0.04959999999999998,24.031007751937974,True
7265,193.40179999999995,49.8251,47.85417195121951,8.286813020706177,0.1891,0.2108,0.3999,0.021699999999999997,10.852713178294572,False
1542,198.0160000000002,41.4311,44.11246062992127,10.95892095565796,0.1879,0.2131,0.401,0.0252,12.568578553615959,False
8949,118.40329999999992,47.19859999999999,42.34582195121951,10.10684299468994,0.1819,0.2067,0.3886,0.02479999999999999,12.763767370046313,False
2083,253.0349000000001,52.91029999999999,46.40530000000001,6.2920191287994385,0.1867,0.243,0.4297,0.05629999999999999,26.204328601349776,True
8178,200.0408999999996,51.93729999999999,47.45753333333333,7.928136348724365,0.1631,0.1846,0.3477,0.02149999999999999,12.366983031348859,False
6808,207.98950000000025,43.378600000000006,41.838187390029326,9.686713218688965,0.1658,0.1836,0.3494,0.01780000000000001,10.188895248998287,False
6053,221.13969999999983,50.6706,51.6741620311042,7.876564979553223,0.1618,0.1573,0.3191,0.004500000000000004,2.820432466311504,False
3147,237.49930000000012,47.02530000000001,45.241707869742186,9.85207200050354,0.1584,0.189,0.3474,0.03059999999999999,17.61658031088082,False
2813,187.5881,41.86910000000001,39.192733907649895,8.462960958480835,0.1875,0.2106,0.3981,0.02310000000000001,11.60512434061794,False
9963,175.9138999999999,45.22970000000001,41.97398590021691,9.857123136520386,0.1571,0.1441,0.3012,0.012999999999999984,8.632138114209816,False
7786,254.1081000000003,50.135000000000005,47.18402706766918,7.5136330127716064,0.1799,0.2205,0.4004,0.0406,20.27972027972028,True
5512,154.33190000000002,44.2435,37.825968940316685,9.14507794380188,0.1951,0.2253,0.4204,0.030200000000000005,14.367269267364415,False
2703,193.59940000000017,46.2377,44.25439130089657,6.948164939880371,0.158,0.161,0.319,0.0030000000000000027,1.8808777429467098,False
2824,144.54839999999976,53.038799999999995,50.62752788973967,11.16813588142395,0.148,0.2181,0.3661,0.0701,38.295547664572524,True
2932,162.61459999999994,42.4374,40.6632,6.940346956253052,0.1739,0.1737,0.3476,0.00020000000000000573,0.11507479861910572,False
8986,302.27859999999947,42.5916,43.99898902845798,7.789630889892578,0.169,0.2592,0.4282,0.09019999999999997,42.12984586641755,True
9410,123.54389999999977,56.0737,50.43454730538923,7.751025199890137,0.149,0.1806,0.3296,0.03160000000000002,19.174757281553408,False
6521,135.08970000000016,47.652800000000006,47.934134609720175,11.074424028396606,0.1632,0.1882,0.3514,0.024999999999999994,14.228799089356853,False
5396,168.55080000000038,36.4657,35.938397959183675,11.387204885482788,0.1724,0.2095,0.3819,0.037099999999999994,19.429169939774805,False
8255,200.13300000000083,45.6257,46.18998539458186,9.890872955322266,0.1596,0.2126,0.3722,0.05300000000000002,28.479312197743162,True
5300,255.8085000000002,53.55899999999999,48.745281155015185,9.71828293800354,0.1606,0.2112,0.3718,0.050600000000000006,27.218934911242602,True
1738,113.191,46.982499999999995,47.24257310924369,8.380738735198975,0.1721,0.1864,0.3585,0.014300000000000007,7.977684797768483,False
5873,207.19090000000008,43.08820000000001,38.51815573770491,10.044214963912964,0.1604,0.1742,0.3346,0.013800000000000007,8.2486551105798,False
