seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,CCR_IDR_rel_gap_pct,b35_match
6347,231.64409999999944,49.64870000000001,46.58479801277502,4.350878953933716,0.5038,0.4736,0.9774,0.030200000000000005,6.179660323306733,False
7536,236.24860000000007,49.92559999999999,43.63323806772908,4.567980051040649,0.4559,0.4136,0.8695,0.042300000000000004,9.72972972972973,False
4078,222.3226999999999,59.66060000000002,50.532550611542725,4.224749803543091,0.4345,0.294,0.7285,0.1405,38.572409059711745,False
4726,268.0712999999995,64.25320000000002,59.4492,5.189877033233643,0.5294,0.5154,1.0448,0.014000000000000012,2.6799387442572766,True
5978,335.1895999999997,69.80019999999999,62.198805014749254,6.546174764633179,0.4745,0.3958,0.8703,0.07869999999999999,18.085717568654484,False
8836,212.03739999999968,49.97119999999998,46.074462425061434,5.730710983276367,0.4555,0.4247,0.8802,0.030799999999999994,6.998409452397181,False
3380,258.22360000000054,59.6826,53.79898057663126,5.860008955001831,0.5092,0.4718,0.981,0.03739999999999999,7.624872579001017,False
3669,227.2428000000003,55.43870000000002,51.579674393531,4.070274829864502,0.4667,0.3552,0.8219,0.11149999999999999,27.132254532181527,False
7882,239.81959999999992,65.0696,48.73537148288973,5.462104082107544,0.4713,0.4543,0.9256,0.017000000000000015,3.6732929991356995,False
2503,236.9523999999992,48.595600000000026,40.3043209066874,5.320219039916992,0.5214,0.5088,1.0302,0.012599999999999945,2.4461269656377294,True
5802,287.8713000000002,61.48779999999999,59.808287224669606,5.3057332038879395,0.4392,0.3739,0.8131,0.06529999999999997,16.06198499569548,False
6455,412.37319999999926,62.254900000000006,51.21563000763359,6.159682035446167,0.4337,0.3592,0.7929,0.07449999999999996,18.791777021061915,False
5608,287.86249999999967,67.31490000000001,54.07471131636864,7.758430242538452,0.4177,0.4185,0.8362,0.0007999999999999674,0.19134178426213042,False
8258,240.40879999999945,58.78679999999999,59.44882590272375,5.643967151641846,0.4605,0.5111,0.9716,0.05059999999999998,10.41580897488678,False
7486,180.79040000000003,59.1343,59.02203856502243,6.103582143783569,0.4876,0.4606,0.9482,0.02699999999999997,5.695001054629819,False
1839,189.1334,48.9432,43.671159483754515,4.137740850448608,0.4745,0.3277,0.8022,0.14679999999999999,36.59935178259785,False
3282,347.88800000000043,47.439400000000006,49.55459178129561,5.30620265007019,0.456,0.3452,0.8012,0.11080000000000001,27.658512231652523,False
3216,208.7939,54.9258,46.55128597662772,4.452335834503174,0.436,0.4084,0.8444,0.027600000000000013,6.537186167693039,False
9034,281.4239999999999,57.93809999999999,44.00432685887709,3.1340930461883545,0.4956,0.3881,0.8837,0.10749999999999998,24.329523593979857,False
