seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,baseline,NHEFT,1,0.0,0,0,0,0.8304,0.5151,1.3455,590.0820999999999,18.1174,4,3,42,442,442,0,75.85230000000003,2.3289,37,13,245,110,37,73,57.38629218942732,1.7619,53,12,324,154,103,51,4.117285,0,ok,logs/seed_741896.log
741896,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.8304,0.5151,1.3455,590.0820999999999,18.1174,4,3,42,442,442,0,75.85230000000003,2.3289,37,13,245,110,37,73,1849.5709953929513,56.7876,1,1,22,25,25,0,4.117285,0,ok,logs/seed_741896.log
430515,baseline,NHEFT,1,0.0,0,0,0,0.7929,0.5426,1.3355,278.9009000000004,6.9594,5,2,82,468,468,0,65.0338,1.6228,39,9,302,117,50,67,51.88089537843269,1.2946,52,12,337,167,106,61,4.359087,0,ok,logs/seed_430515.log
430515,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.7929,0.5426,1.3355,278.9009000000004,6.9594,5,2,82,468,468,0,65.0338,1.6228,39,9,302,117,50,67,1047.337056410257,26.1342,1,1,22,23,23,0,4.359087,0,ok,logs/seed_430515.log
888075,baseline,NHEFT,1,0.0,0,0,0,0.7901,0.4769,1.267,275.5397000000002,7.0796,9,3,97,471,471,0,67.29359999999998,1.729,47,11,319,136,42,94,61.11459466409266,1.5702,58,16,336,199,146,53,4.629361,0,ok,logs/seed_888075.log
888075,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.7901,0.4769,1.267,275.5397000000002,7.0796,9,3,97,471,471,0,67.29359999999998,1.729,47,11,319,136,42,94,1211.4261876802111,31.1257,1,1,22,26,26,0,4.629361,0,ok,logs/seed_888075.log
914983,baseline,NHEFT,1,0.0,0,0,0,0.8994,0.6191,1.5185,370.7853000000003,10.3812,4,2,61,446,446,0,71.47080000000001,2.001,39,10,253,104,46,58,52.07358925588137,1.4579,48,10,300,136,94,42,4.498411,0,ok,logs/seed_914983.log
914983,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.8994,0.6191,1.5185,370.7853000000003,10.3812,4,2,61,446,446,0,71.47080000000001,2.001,39,10,253,104,46,58,834.0456747170475,23.3514,1,1,22,25,25,0,4.498411,0,ok,logs/seed_914983.log
997971,baseline,NHEFT,1,0.0,0,0,0,0.7973,0.4542,1.2515,490.9672000000005,16.5427,5,4,61,478,478,0,68.5283,2.309,38,9,261,116,42,74,52.733990567201985,1.7768,46,12,307,154,108,46,6.507829,0,ok,logs/seed_997971.log
997971,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.7973,0.4542,1.2515,490.9672000000005,16.5427,5,4,61,478,478,0,68.5283,2.309,38,9,261,116,42,74,1126.8593475753607,37.9685,1,1,22,22,22,0,6.507829,0,ok,logs/seed_997971.log
747642,baseline,NHEFT,1,0.0,0,0,0,0.7014,0.4235,1.1249,369.13569999999993,8.3461,6,2,66,466,466,0,68.145,1.5407,42,11,273,125,43,82,54.35636216216217,1.229,52,12,305,142,93,49,5.658778,0,ok,logs/seed_747642.log
747642,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.7014,0.4235,1.1249,369.13569999999993,8.3461,6,2,66,466,466,0,68.145,1.5407,42,11,273,125,43,82,867.1332810810815,19.6058,1,1,22,23,23,0,5.658778,0,ok,logs/seed_747642.log
664527,baseline,NHEFT,1,0.0,0,0,0,0.7837,0.6171,1.4008,391.5293000000004,9.5125,6,3,78,485,485,0,75.06,1.8236,41,9,290,120,48,72,55.80902943469786,1.3559,48,11,322,159,115,44,9.084304,0,ok,logs/seed_664527.log
664527,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.7837,0.6171,1.4008,391.5293000000004,9.5125,6,3,78,485,485,0,75.06,1.8236,41,9,290,120,48,72,2234.5854084659454,54.2907,1,1,22,29,29,0,9.084304,0,ok,logs/seed_664527.log
760044,baseline,NHEFT,1,0.0,0,0,0,0.6885,0.4386,1.1271,374.0754999999999,7.0941,6,2,65,458,458,0,79.34879999999998,1.5048,34,9,268,94,44,50,63.62022690448625,1.2065,51,12,316,149,105,44,6.251886,0,ok,logs/seed_760044.log
760044,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.6885,0.4386,1.1271,374.0754999999999,7.0941,6,2,65,458,458,0,79.34879999999998,1.5048,34,9,268,94,44,50,1278.02008683068,24.2369,1,1,22,29,29,0,6.251886,0,ok,logs/seed_760044.log
215549,baseline,NHEFT,1,0.0,0,0,0,0.7761,0.5579,1.334,313.19119999999987,8.8631,4,1,69,465,465,0,59.612199999999994,1.687,37,8,311,107,55,52,57.02509560580913,1.6138,43,11,312,142,104,38,7.202172,0,ok,logs/seed_215549.log
