scenario,b46_min_rel_gap_pct,total_runs,algo_valid_runs,b46_qualified_runs,b46_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b46,20.0,500,500,203,0.406,681.0137285714286,108.07283692275797,668.8047999999993,102.10190591133005,9.523865387518287,101.8647,69.3876691772691,7.315750973067548,68.17473618611936,31.770858999793322,32.801843881820766,32.10794003016157,6.877038524575176,203,203,1.0,1.0,2.19687408600605e-121,4.628397074266073e-35
