seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,b7_match
7143,197.44229999999985,53.02140000000001,42.43276424066391,3.2032649517059326,1.0937,0.6631,1.7568,0.43059999999999987,False
2446,289.43019999999996,57.282600000000016,36.6574998666055,3.717921733856201,1.02,0.6052,1.6252,0.41480000000000006,False
5924,197.58449999999988,44.3796,32.67159108910891,3.140007734298706,1.1272,0.7648,1.892,0.36239999999999994,False
8881,248.34109999999973,48.6138,36.8334435411443,4.143409967422485,1.1639,0.6842,1.8481,0.4796999999999999,False
6634,263.22970000000043,52.6662,37.191047611202634,3.747657060623169,1.0673,0.65,1.7173,0.4172999999999999,False
3097,244.10190000000048,46.20290000000001,37.20057963476066,3.204547166824341,1.287,0.8172,2.1042,0.4697999999999999,True
1211,188.27009999999953,42.491800000000005,39.39205339805826,3.895308017730713,1.1187,0.5984,1.7171,0.5203,False
1921,438.2294000000003,60.491600000000005,42.534839238032674,4.177682876586914,1.0793,0.6207,1.7,0.4585999999999999,False
2740,225.9842999999999,45.5106,55.52386725842008,4.595835208892822,1.0813,0.6909,1.7722,0.39039999999999997,False
3306,250.42959999999985,49.4879,35.168250572649576,3.3752760887145996,1.1644,0.6818,1.8462,0.48260000000000014,False
4366,201.64880000000016,44.44319999999999,44.82138753326063,4.31326699256897,1.0272,0.6725,1.6997,0.3546999999999999,False
5455,247.55099999999996,47.38929999999999,42.156275179867414,4.6813576221466064,1.1318,0.9037,2.0355,0.22809999999999997,True
9095,256.27869999999996,53.2946,39.03016880185759,3.824551105499267,1.0668,0.5952,1.662,0.4716,False
8562,226.33939999999984,54.42569999999999,38.757189309576844,3.96386981010437,1.2041,0.8707,2.0748,0.3333999999999999,True
9815,184.14879999999997,42.5308,35.963958120457136,3.5411009788513184,1.1995,0.7061,1.9056,0.49340000000000006,False
1466,272.53779999999983,60.21809999999999,45.92506227929373,3.6326749324798584,1.0647,0.7133,1.778,0.35139999999999993,False
8480,428.8448,65.6299,43.98225017036507,3.9480111598968506,1.279,0.9269,2.2059,0.35209999999999997,True
3792,229.3696000000005,49.976300000000016,35.60600694059406,3.740384101867676,1.1615,0.7777,1.9392,0.38380000000000003,False
4697,210.81540000000055,48.326,39.53057414104882,3.3277812004089355,1.1704,0.6975,1.8679,0.4729000000000001,False
1565,340.9616999999995,54.83460000000001,39.04969523809524,3.404912233352661,1.1886,0.6225,1.8111,0.5661,False
5891,574.8889999999988,70.19019999999998,55.4589685816876,3.301851749420166,1.1672,0.9061,2.0733,0.2611,True
8308,192.7926,47.18830000000001,36.83548423917138,3.4507079124450684,1.0351,0.7785,1.8136,0.25659999999999994,False
4257,432.368900000001,55.2696,36.24833180548475,3.948330879211426,1.0903,0.7109,1.8012,0.37940000000000007,False
5733,244.48190000000025,45.8657,39.43892517985611,3.1897449493408203,1.059,0.7736,1.8326,0.2854,False
2946,256.2776999999997,48.654599999999995,31.3925872745098,3.598668098449707,1.2199,0.7047,1.9246,0.5152,False
1292,221.99359999999973,46.94979999999999,50.03312241992883,3.6597588062286377,1.131,0.5677,1.6987,0.5633,False
5439,228.82049999999975,45.20009999999999,36.86624611727416,3.791757822036743,1.2038,0.7982,2.002,0.40559999999999996,True
1714,390.9838000000004,51.3266,39.223926964010275,3.322726249694824,1.1487,0.6937,1.8424,0.45500000000000007,False
9200,222.9590000000004,50.227099999999986,37.250742753821406,3.4467849731445312,1.2267,0.8363,2.063,0.39039999999999986,True
5804,222.86899999999957,58.62960000000001,42.919881211015664,3.687773942947388,1.2494,0.8619,2.1113,0.38750000000000007,True
3154,202.67260000000024,62.3466,41.060289991869915,3.0717661380767822,1.1116,0.8067,1.9183,0.30489999999999995,False
2195,415.9001999999995,54.46920000000001,39.62624526123129,3.1716787815093994,1.1322,0.761,1.8932,0.3712000000000001,False
3042,256.7221999999994,52.133799999999994,35.183834785371644,3.7283430099487305,1.1973,0.6935,1.8908,0.5038,False
9808,282.4513999999999,50.516200000000005,30.434369620712253,4.1876420974731445,1.2353,0.8909,2.1262,0.34440000000000004,True
5407,264.04690000000005,59.4902,42.21862494929005,3.129343032836914,1.1089,0.663,1.7719,0.44589999999999996,False
3782,274.7936000000002,47.22000000000001,38.385452361867706,3.662188053131103,1.0917,0.8177,1.9094,0.2739999999999999,False
5410,425.6713000000011,50.4396,44.79662520325204,3.581209897994995,1.0931,0.6471,1.7402,0.44599999999999995,False
8428,237.02980000000045,43.96870000000002,30.529075129353227,3.6838510036468506,1.1323,0.7174,1.8497,0.41490000000000005,False
7236,185.72000000000003,45.246399999999994,37.58118056426331,3.5916712284088135,0.9991,0.6822,1.6813,0.31689999999999996,False
2085,220.53699999999992,51.88340000000001,36.52209498069498,2.624997138977051,1.3291,0.8163,2.1454,0.5127999999999999,True
2139,197.32919999999984,50.09749999999999,35.41286603536806,3.738407850265503,1.0716,0.6562,1.7278,0.4154000000000001,False
6801,371.69919999999985,49.93019999999999,35.421460090909086,3.495252847671509,1.2374,0.7064,1.9438,0.531,False
6820,248.6291000000003,44.65770000000001,38.48906025710873,4.2065041065216064,1.033,0.7366,1.7696,0.2963999999999999,False
3830,312.0903999999993,55.55589999999997,40.97315506607929,3.3548760414123535,1.1257,0.7445,1.8702,0.3811999999999999,False
7975,208.92499999999976,45.25619999999999,36.81622151462995,2.999330997467041,1.0818,0.6218,1.7036,0.4600000000000001,False
3469,204.2934999999996,52.7888,44.57538917204299,3.4812119007110596,1.1313,0.7078,1.8391,0.4235,False
1454,262.86100000000005,50.8236,36.342187499999994,3.2749602794647217,1.2265,0.6246,1.8511,0.6018999999999999,False
2573,250.6523000000002,48.4591,38.82723292064923,3.346624851226806,1.1216,0.5942,1.7158,0.5274,False
3931,225.92960000000036,45.71970000000002,44.060457324900135,3.3617799282073975,1.204,0.6772,1.8812,0.5267999999999999,False
5445,208.27650000000003,50.0526,44.77736379647749,3.393036127090454,1.193,0.7039,1.8969,0.4891000000000001,False
5745,232.87239999999952,52.6131,46.08558926574633,3.3886680603027344,1.0403,0.7021,1.7424,0.33820000000000006,False
7167,238.55540000000036,59.37889999999999,40.84826724685138,4.711671829223633,1.1122,0.8607,1.9729,0.25150000000000006,False
7597,185.8402000000003,43.901800000000016,42.17479301741654,4.015079975128174,1.0408,0.7346,1.7754,0.3061999999999999,False
7005,242.03270000000032,48.33690000000003,41.78919746588695,3.4785609245300293,1.1927,0.8992,2.0919,0.2935000000000001,True
3239,256.0157,44.758499999999984,42.84963056092312,3.2471930980682373,1.2626,0.8382,2.1008,0.4244,True
4331,305.7233999999995,52.43439999999998,37.85840279589935,3.426164150238037,1.0842,0.6676,1.7518,0.4166000000000001,False
5960,275.69779999999986,57.449000000000005,38.76007016791981,3.5978827476501465,1.1319,0.685,1.8169,0.44689999999999985,False
1284,227.5257999999991,55.01129999999999,39.67255684594224,3.7081069946289062,1.0436,0.8012,1.8448,0.24240000000000006,False
2402,312.83419999999927,58.38279999999999,45.13488664688427,3.8864147663116455,1.1768,0.7918,1.9686,0.3850000000000001,False
8146,238.79409999999964,45.96759999999999,37.61353997328407,4.623268127441406,1.0754,0.7691,1.8445,0.3062999999999999,False
1786,271.5834999999996,50.412000000000006,36.99350060474308,3.1985628604888916,1.12,0.7081,1.8281,0.41190000000000015,False
8911,252.88319999999985,48.46010000000001,37.97882268907563,4.002977132797241,1.1559,0.6813,1.8372,0.4745999999999999,False
7510,296.7843999999999,68.26800000000001,46.73786685365854,2.7521748542785645,1.1398,0.7586,1.8984,0.3811999999999999,False
6556,215.22630000000032,45.59640000000001,36.85104849064848,3.2259790897369385,1.1353,0.8165,1.9518,0.3188,False
5726,219.72550000000015,58.517799999999994,39.04508872403561,4.061489820480347,1.1332,0.6609,1.7941,0.47229999999999994,False
2935,247.5810000000003,44.663500000000006,34.939086920577616,4.377314805984497,1.0912,0.5215,1.6127,0.5697,False
7223,267.73960000000017,48.97189999999999,38.83239999999999,3.513468980789185,1.1386,0.8309,1.9695,0.3077000000000001,False
1405,204.1646000000005,46.3445,37.06639982412073,3.609853744506836,1.18,0.8359,2.0159,0.34409999999999996,True
6792,266.15910000000014,51.58999999999998,40.10234173107387,3.453199863433838,1.1706,0.7659,1.9365,0.40470000000000006,False
7527,212.3916000000002,55.7148,35.05275086390856,3.0405712127685547,1.2311,0.7461,1.9772,0.4850000000000001,False
3965,364.5688000000003,50.238400000000006,36.929708741827135,3.3735361099243164,1.1631,0.6478,1.8109,0.5153,False
9686,283.17410000000024,50.2557,33.665750505050504,2.9717719554901123,1.1433,0.6721,1.8154,0.47119999999999995,False
2054,199.0943999999992,49.01040000000001,34.6922048177931,3.720010042190552,1.0714,0.8182,1.8896,0.25319999999999987,False
7502,345.69760000000053,57.67099999999999,43.80780830797912,3.8197927474975586,1.2465,0.7437,1.9902,0.5027999999999999,False
5872,248.70629999999989,53.65580000000003,48.27651111111112,3.584733009338379,1.0225,0.648,1.6705,0.37449999999999994,False
1751,204.12330000000017,44.3944,40.381580229226365,3.69137191772461,0.9825,0.6328,1.6153,0.3497,False
5095,211.6505,38.28670000000001,36.268836229806915,3.3196260929107666,1.0197,0.7612,1.7809,0.25850000000000006,False
8465,191.5743,61.96840000000002,44.448040417283394,3.918238878250122,1.2073,0.8165,2.0238,0.39080000000000004,True
8504,409.5192000000002,56.71620000000002,35.91383538885523,3.8569159507751465,1.0133,0.7705,1.7838,0.24280000000000013,False
8819,231.67450000000065,45.85,35.406503338391495,3.609632015228271,1.0711,0.7677,1.8388,0.3033999999999999,False
4921,386.7764999999998,62.813399999999994,45.32690597014926,3.6252269744873047,0.9804,0.7201,1.7005,0.2603000000000001,False
