scenario,total_runs,algo_valid_runs,b7_qualified_runs,b7_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b7,100,100,18,0.18,269.6035166666667,91.49253043512677,245.82645000000022,51.830933333333334,7.706158728460976,50.371649999999995,40.36739053695007,5.212255724141107,39.935930630398175,21.419197204159232,20.503720870915235,21.345467593564422,9.358367443154062,18,18,1.0,1.0,1.7437893437423512e-07,7.62939453125e-06
