scenario,b41_min_rel_gap_pct,total_runs,algo_valid_runs,b41_qualified_runs,b41_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b41,20.0,500,500,273,0.546,91.9557586080586,16.535079543695332,92.18210000000003,41.6098673992674,4.9084690617189795,41.0545,41.412236478688115,5.205344213101137,41.01781375656984,0.5198752202603676,7.068241753893692e-05,0.620138661198933,3.3411205560842983,159,273,0.5824175824175825,1.0,0.0144967088209625,0.0006961465170817308
