seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,CCR_IDR_rel_gap_pct,b41_match
7711,100.31219999999983,35.415299999999995,33.23844048442906,3.7071380615234375,0.0696,0.0936,0.1632,0.024000000000000007,29.41176470588236,True
4352,107.40240000000004,45.1823,47.90594545454546,3.1907780170440674,0.0652,0.0993,0.1645,0.034100000000000005,41.458966565349556,True
6768,73.72509999999988,40.653,40.65303834586466,3.9634950160980225,0.065,0.0785,0.1435,0.013499999999999998,18.815331010452958,False
5624,63.82119999999992,45.027799999999985,43.61850754716981,3.408212900161743,0.0596,0.0728,0.1324,0.013200000000000003,19.939577039274926,False
7053,74.37479999999994,46.736500000000014,46.512731391585774,4.881646156311035,0.0663,0.0921,0.1584,0.025800000000000003,32.575757575757585,True
2902,102.59629999999996,45.46139999999999,45.14515507246377,4.310644865036011,0.0648,0.0752,0.14,0.010400000000000006,14.857142857142867,False
8558,109.88779999999998,38.5403,38.08978983050847,4.414401054382324,0.0622,0.0845,0.1467,0.022300000000000007,30.40218132242673,True
9018,53.18189999999998,39.450500000000005,39.45054710920772,3.650705099105835,0.0647,0.0666,0.1313,0.0019000000000000128,2.8941355674029134,False
2209,86.97400000000016,43.687,45.97271397849463,3.176168203353882,0.0664,0.0697,0.1361,0.0032999999999999974,4.849375459221157,False
8499,101.78050000000016,38.7524,36.5984009010989,3.764310121536255,0.0643,0.0904,0.1547,0.026099999999999998,33.74272786037491,True
2754,76.56749999999991,40.9285,41.11008469154608,3.669037103652954,0.0643,0.0913,0.1556,0.02700000000000001,34.7043701799486,True
7593,52.26910000000003,35.71639999999999,33.73764969322947,4.212461233139038,0.0632,0.0766,0.1398,0.013399999999999995,19.17024320457796,False
5719,119.58909999999976,32.3777,31.430081368821305,4.683595180511475,0.0679,0.103,0.1709,0.03509999999999999,41.076653013458156,True
4004,71.38840000000002,38.837,37.29711025641025,4.081262826919556,0.0682,0.0973,0.1655,0.0291,35.16616314199396,True
