scenario,b36_rel_tolerance_pct,total_runs,algo_valid_runs,b36_qualified_runs,b36_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b36,10.0,100,100,10,0.1,500.17195000000004,190.6436699006012,431.6190000000008,84.33688,11.369704351262218,81.61755,63.862641768386425,14.375428252944657,60.040266396911306,24.7981405621332,26.25423921761308,24.911897812834244,8.76133069224637,10,10,1.0,1.0,4.969814433352403e-06,0.001953125
