seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,irt_only,GHEFT,0,0.0,0,0,1,0.0917,0.104,0.1957,,,,,,,,,,,,,,,,,36.718336856368566,1.1274,48,11,330,157,112,45,7.267739,0,ok,logs/seed_741896.log
430515,irt_only,GHEFT,0,0.0,0,0,1,0.0879,0.1115,0.1994,,,,,,,,,,,,,,,,,42.99851574012056,1.0631,47,9,329,158,132,26,8.214836,0,ok,logs/seed_430515.log
888075,irt_only,GHEFT,0,0.0,0,0,1,0.0877,0.0956,0.1833,,,,,,,,,,,,,,,,,45.679592267365656,1.1737,49,13,353,172,129,43,8.898497,0,ok,logs/seed_888075.log
914983,irt_only,GHEFT,0,0.0,0,0,1,0.0996,0.1266,0.2262,,,,,,,,,,,,,,,,,36.87233954802261,1.0323,47,12,323,154,119,35,6.968154,0,ok,logs/seed_914983.log
997971,irt_only,GHEFT,0,0.0,0,0,1,0.0886,0.0923,0.1809,,,,,,,,,,,,,,,,,34.313387942332895,1.1533,53,12,349,152,116,36,10.164871,0,ok,logs/seed_997971.log
747642,irt_only,GHEFT,0,0.0,0,0,1,0.0781,0.0841,0.1622,,,,,,,,,,,,,,,,,45.138677623026936,1.0206,43,9,326,166,123,43,8.421741,0,ok,logs/seed_747642.log
664527,irt_only,GHEFT,0,0.0,0,0,1,0.0869,0.1268,0.2137,,,,,,,,,,,,,,,,,57.18968052196053,1.3895,43,9,329,150,122,28,10.797495,0,ok,logs/seed_664527.log
760044,irt_only,GHEFT,0,0.0,0,0,1,0.0762,0.0906,0.1668,,,,,,,,,,,,,,,,,52.91004452554744,1.0034,41,9,314,142,105,37,8.972994,0,ok,logs/seed_760044.log
215549,irt_only,GHEFT,0,0.0,0,0,1,0.0861,0.113,0.1991,,,,,,,,,,,,,,,,,44.6212703932151,1.2627,44,9,323,139,111,28,8.715867,0,ok,logs/seed_215549.log
370191,irt_only,GHEFT,0,0.0,0,0,1,0.082,0.1104,0.1924,,,,,,,,,,,,,,,,,35.8782752688172,1.0131,46,9,323,119,94,25,9.933397,0,ok,logs/seed_370191.log
296947,irt_only,GHEFT,0,0.0,0,0,1,0.0763,0.1133,0.1896,,,,,,,,,,,,,,,,,50.28504405594404,1.0989,46,11,323,163,121,42,9.319788,0,ok,logs/seed_296947.log
963598,irt_only,GHEFT,0,0.0,0,0,1,0.0904,0.1144,0.2048,,,,,,,,,,,,,,,,,48.96869835201055,1.2671,48,11,319,161,130,31,9.303227,0,ok,logs/seed_963598.log
388451,irt_only,GHEFT,0,0.0,0,0,1,0.0847,0.1026,0.1873,,,,,,,,,,,,,,,,,41.652550141643076,1.1045,44,10,327,147,113,34,7.826282,0,ok,logs/seed_388451.log
