scenario,b37_rel_tolerance_pct,total_runs,algo_valid_runs,b37_qualified_runs,b37_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b37,10.0,100,100,6,0.06,716.6511333333336,103.10644722911677,727.3831000000009,111.78099999999999,10.419796351176933,109.88090000000003,78.84718913635729,9.388727289821949,81.08345582618173,29.437681098738235,29.52324149295844,29.437681098738235,6.142512662980992,6,6,1.0,1.0,0.00014268695359213776,0.03125
