bucket_key,seed,is_complete,completed_variants,missing_variants
e11z,870064,True,"baseline,comp_advantage",
e11z,871381,True,"baseline,comp_advantage",
e11z,872306,True,"baseline,comp_advantage",
e11z,873087,True,"baseline,comp_advantage",
e11z,873143,True,"baseline,comp_advantage",
e11z,875492,True,"baseline,comp_advantage",
e11z,877233,True,"baseline,comp_advantage",
e11z,885107,True,"baseline,comp_advantage",
e11z,888075,True,"baseline,comp_advantage",
e11z,888604,True,"baseline,comp_advantage",
e11z,889172,True,"baseline,comp_advantage",
e11z,895124,True,"baseline,comp_advantage",
e11z,895348,True,"baseline,comp_advantage",
e11z,897704,True,"baseline,comp_advantage",
e11z,899644,True,"baseline,comp_advantage",
e11z,900613,True,"baseline,comp_advantage",
e11z,901968,True,"baseline,comp_advantage",
e11z,911752,True,"baseline,comp_advantage",
e11z,911829,True,"baseline,comp_advantage",
e11z,914983,True,"baseline,comp_advantage",
e11z,919932,True,"baseline,comp_advantage",
e11z,925520,True,"baseline,comp_advantage",
e11z,927335,True,"baseline,comp_advantage",
e11z,932667,True,"baseline,comp_advantage",
e11z,933274,True,"baseline,comp_advantage",
e11z,934509,True,"baseline,comp_advantage",
e11z,935125,True,"baseline,comp_advantage",
e11z,937400,True,"baseline,comp_advantage",
e11z,937614,True,"baseline,comp_advantage",
e11z,939943,True,"baseline,comp_advantage",
e11z,940926,True,"baseline,comp_advantage",
e11z,946643,True,"baseline,comp_advantage",
e11z,953842,True,"baseline,comp_advantage",
e11z,956925,True,"baseline,comp_advantage",
e11z,957734,True,"baseline,comp_advantage",
e11z,958432,True,"baseline,comp_advantage",
e11z,960027,True,"baseline,comp_advantage",
e11z,963598,True,"baseline,comp_advantage",
e11z,965327,True,"baseline,comp_advantage",
e11z,970507,True,"baseline,comp_advantage",
e11z,973889,True,"baseline,comp_advantage",
e11z,976782,True,"baseline,comp_advantage",
e11z,981230,True,"baseline,comp_advantage",
e11z,982015,True,"baseline,comp_advantage",
e11z,982251,True,"baseline,comp_advantage",
e11z,983055,True,"baseline,comp_advantage",
e11z,985268,True,"baseline,comp_advantage",
e11z,985883,True,"baseline,comp_advantage",
e11z,987435,True,"baseline,comp_advantage",
e11z,988612,True,"baseline,comp_advantage",
e11z,994686,True,"baseline,comp_advantage",
e11z,997328,True,"baseline,comp_advantage",
e11z,997971,True,"baseline,comp_advantage",
e12z,1087,True,"baseline,comp_advantage",
e12z,2010,True,"baseline,comp_advantage",
e12z,3899,True,"baseline,comp_advantage",
e12z,4410,True,"baseline,comp_advantage",
e12z,5641,True,"baseline,comp_advantage",
e12z,10602,True,"baseline,comp_advantage",
e12z,14714,True,"baseline,comp_advantage",
e12z,15262,True,"baseline,comp_advantage",
e12z,20773,True,"baseline,comp_advantage",
e12z,21327,True,"baseline,comp_advantage",
e12z,23329,True,"baseline,comp_advantage",
e12z,27243,True,"baseline,comp_advantage",
e12z,28388,True,"baseline,comp_advantage",
e12z,29523,True,"baseline,comp_advantage",
e12z,33347,True,"baseline,comp_advantage",
e12z,35721,True,"baseline,comp_advantage",
e12z,47925,True,"baseline,comp_advantage",
e12z,48268,True,"baseline,comp_advantage",
e12z,50264,True,"baseline,comp_advantage",
e12z,50984,True,"baseline,comp_advantage",
e12z,53408,True,"baseline,comp_advantage",
e12z,60194,True,"baseline,comp_advantage",
e12z,60220,True,"baseline,comp_advantage",
e12z,61677,True,"baseline,comp_advantage",
e12z,65523,True,"baseline,comp_advantage",
e12z,65843,True,"baseline,comp_advantage",
e12z,69527,True,"baseline,comp_advantage",
e12z,70327,True,"baseline,comp_advantage",
e12z,70730,True,"baseline,comp_advantage",
e12z,72146,True,"baseline,comp_advantage",
e12z,72402,True,"baseline,comp_advantage",
e12z,79088,True,"baseline,comp_advantage",
e12z,80721,True,"baseline,comp_advantage",
e12z,81222,True,"baseline,comp_advantage",
e12z,81911,True,"baseline,comp_advantage",
e12z,91728,True,"baseline,comp_advantage",
e12z,108225,True,"baseline,comp_advantage",
e12z,108511,True,"baseline,comp_advantage",
e12z,108594,True,"baseline,comp_advantage",
e12z,109654,True,"baseline,comp_advantage",
e12z,110116,True,"baseline,comp_advantage",
e12z,110682,True,"baseline,comp_advantage",
e12z,112316,True,"baseline,comp_advantage",
e12z,113260,True,"baseline,comp_advantage",
e12z,116436,True,"baseline,comp_advantage",
e12z,117059,True,"baseline,comp_advantage",
e12z,117791,True,"baseline,comp_advantage",
e12z,122745,True,"baseline,comp_advantage",
e12z,124685,True,"baseline,comp_advantage",
e12z,127154,True,"baseline,comp_advantage",
e12z,131782,True,"baseline,comp_advantage",
e12z,137602,True,"baseline,comp_advantage",
e12z,137693,True,"baseline,comp_advantage",
e12z,137836,True,"baseline,comp_advantage",
e12z,138451,True,"baseline,comp_advantage",
e12z,140763,True,"baseline,comp_advantage",
e12z,143022,True,"baseline,comp_advantage",
e12z,145299,True,"baseline,comp_advantage",
e12z,146585,True,"baseline,comp_advantage",
e12z,147537,True,"baseline,comp_advantage",
e12z,149047,True,"baseline,comp_advantage",
e12z,151000,True,"baseline,comp_advantage",
e12z,153349,True,"baseline,comp_advantage",
e12z,162375,True,"baseline,comp_advantage",
e12z,174052,True,"baseline,comp_advantage",
e12z,174431,True,"baseline,comp_advantage",
e12z,176967,True,"baseline,comp_advantage",
e12z,179329,True,"baseline,comp_advantage",
e12z,179499,True,"baseline,comp_advantage",
e12z,181404,True,"baseline,comp_advantage",
e12z,184906,True,"baseline,comp_advantage",
e12z,185527,True,"baseline,comp_advantage",
e12z,189090,True,"baseline,comp_advantage",
e12z,193272,True,"baseline,comp_advantage",
e12z,194493,True,"baseline,comp_advantage",
e12z,196697,True,"baseline,comp_advantage",
e12z,197314,True,"baseline,comp_advantage",
e12z,198288,True,"baseline,comp_advantage",
e12z,202788,True,"baseline,comp_advantage",
e12z,203906,True,"baseline,comp_advantage",
e12z,205178,True,"baseline,comp_advantage",
e12z,208263,True,"baseline,comp_advantage",
e12z,209510,True,"baseline,comp_advantage",
e12z,211351,True,"baseline,comp_advantage",
e12z,212694,True,"baseline,comp_advantage",
e12z,215549,True,"baseline,comp_advantage",
e12z,220410,True,"baseline,comp_advantage",
e12z,223610,True,"baseline,comp_advantage",
e12z,224478,True,"baseline,comp_advantage",
e12z,224701,True,"baseline,comp_advantage",
e12z,226267,True,"baseline,comp_advantage",
e12z,226589,True,"baseline,comp_advantage",
e12z,229225,True,"baseline,comp_advantage",
e12z,231332,True,"baseline,comp_advantage",
e12z,232555,True,"baseline,comp_advantage",
e12z,236634,True,"baseline,comp_advantage",
e12z,237902,True,"baseline,comp_advantage",
e12z,238922,True,"baseline,comp_advantage",
e12z,239617,True,"baseline,comp_advantage",
