bucket_key,bucket_label,result_dir,planned_seed_count,recorded_seed_count,ok_seed_count,scenario_valid_seed_count,complete_seed_count,scenario_valid_rate_vs_recorded_pct,complete_rate_vs_recorded_pct,complete_rate_vs_valid_pct,paired_seeds,matched_nccr_min,matched_nccr_max,matched_rel_gap_min,matched_rel_gap_max,matched_ccr_minus_idr_min,dheft_makespan_mean,dheft_vcpus_mean,nheft_makespan_mean,nheft_vcpus_mean,gheft_makespan_mean,gheft_vcpus_mean,gate_makespan_change_vs_nheft_pct_mean,gate_vcpu_reduction_vs_nheft_pct_mean,nheft_gain_over_dheft_pct_mean,gheft_gain_over_dheft_pct_mean
e11z,"(0.10, 0.18]",/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e11z/run_20260811_235830_151_500,500,500,500,475,475,95.0,95.0,100.0,475,0.1125,0.1766,20.052770448548817,69.02654867256638,0.014299999999999993,41.257398736842106,42.22526315789474,41.143516988705606,54.92631578947368,65.19607140174142,38.59578947368421,58.809368676895595,29.642803466049234,0.23981619339475946,-58.43569131933567
e12z,"(0.18, 0.32]",/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e12z/run_20260812_011451_151_500,500,500,500,417,417,83.39999999999999,83.39999999999999,100.0,417,0.1802,0.243,20.047961630695447,69.24315619967794,0.01970000000000001,41.677890887290175,42.8705035971223,41.78386362060085,56.26858513189448,68.28863296282881,37.534772182254194,62.00500174388388,33.31277856013784,-0.2943995829370416,-62.59543094968485
e13z,"(0.32, 0.56]",/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e13z/run_20260812_014535_151_500,500,500,500,469,469,93.8,93.8,100.0,469,0.3206,0.4679,20.091789903110655,73.51598173515983,0.03939999999999999,45.222974200426435,43.53304904051173,45.00244981359776,57.91684434968017,70.75607173493388,35.39019189765458,56.03693243354236,38.682408043356816,0.395460475004657,-55.41971157133332
e14z,"(0.56, 1.00]",/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e14z/run_20260812_021707_151_500,500,500,500,495,495,99.0,99.0,100.0,495,0.5652,0.9045,20.372801260173272,73.54233811895693,0.0776,54.519226868686864,42.72929292929293,50.3390756990648,56.696969696969695,81.23525890056534,30.26060606060606,63.338701859046026,46.29394708789687,7.420812708517543,-49.67660936134883
e15z,"(1.00, 1.78]",/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e15z/run_20260812_032005_151_500,500,500,500,490,490,98.0,98.0,100.0,490,1.0516,1.6873,20.04546393883033,69.20044157073018,0.13770000000000004,71.0819455102041,39.19591836734694,57.94497187127196,51.012244897959185,102.22694298484379,24.416326530612245,78.38304191494007,51.64112934426169,18.093210872876817,-44.695255071781006
e16z,"(1.78, 3.16]",/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e16z/run_20260812_032634_151_500,500,500,500,493,493,98.6,98.6,100.0,493,1.8541,2.9684,20.066322202514073,71.2185531078243,0.24550000000000005,95.49461967545639,33.3711967545639,70.76658685945085,44.98580121703854,126.17990024769495,19.494929006085194,80.2869138453421,56.110028760582594,25.302508102191133,-33.0355511058825
e17z,"(3.16, 5.62]",/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e17z/run_20260812_104711_151_500,500,500,500,493,493,98.6,98.6,100.0,493,3.2975,5.2742,20.104716591713913,70.5622267999799,0.4425000000000001,136.12191561866126,27.578093306288032,95.75220623834016,40.84178498985801,168.0140311426857,15.665314401622718,75.792473143763,61.28854245956681,28.894721921838997,-24.900950527000806
e18z,"(5.62, 10.00]",/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e18z/run_20260812_104721_151_500,500,500,500,488,488,97.6,97.6,100.0,488,5.9124,9.2457,20.346811549705645,67.93606281547954,0.7133999999999996,203.8291786885246,22.32172131147541,143.69235604154855,37.006147540983605,230.18841843713338,12.102459016393443,60.786558013186536,67.03322169698241,28.50298499823823,-14.561768192099535
