scenario,b32_abs_tolerance,total_runs,algo_valid_runs,b32_qualified_runs,b32_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b32,0.02,100,100,84,0.84,104.84964047619049,24.867352250242053,105.2157499999999,41.106005952380954,4.169414808505604,40.5774,41.15645886188707,5.027161790509608,40.287651596302666,-0.044892775281724695,3.47772878043132e-05,0.37925303382640063,5.21087329679711,42,84,0.5,1.0,0.8361200601426029,0.6018138149695131
