seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,b31_match
7711,90.81630000000008,34.268699999999995,33.63580934256055,3.8730859756469727,0.0768,0.0847,0.1615,0.007900000000000004,True
4352,97.95210000000009,46.261,47.97705554545455,3.3480489253997803,0.072,0.09,0.162,0.018000000000000002,True
6768,64.5134,40.641299999999994,40.64134243943191,4.105236053466797,0.0718,0.0712,0.143,0.0006000000000000033,True
5624,58.98329999999997,45.526,43.34216058119264,3.6657252311706543,0.0658,0.0659,0.1317,0.00010000000000000286,True
7053,69.72440000000002,46.740800000000014,46.53740453074435,5.3785059452056885,0.0732,0.0836,0.1568,0.010399999999999993,True
2902,92.21620000000011,45.35419999999999,45.21937028838952,4.478003025054932,0.0716,0.0681,0.1397,0.003500000000000003,True
8558,100.99880000000007,39.69460000000001,38.97069501993356,4.2076029777526855,0.0686,0.0766,0.1452,0.008000000000000007,True
9018,48.98410000000003,39.44310000000001,39.44305246252677,3.783993005752563,0.0714,0.0603,0.1317,0.011100000000000006,True
2209,79.21030000000009,43.7245,43.88282424242424,3.089114189147949,0.0732,0.0632,0.1364,0.009999999999999995,True
8499,90.07549999999996,39.26899999999999,36.609961860500064,3.821866989135742,0.0709,0.082,0.1529,0.011099999999999999,True
2754,75.24279999999982,40.9047,41.15130693069307,3.706159830093384,0.071,0.0823,0.1533,0.011300000000000004,True
7593,49.636299999999984,35.1123,34.002295807644884,4.628104209899902,0.0697,0.0693,0.139,0.0003999999999999976,True
5719,108.5796000000002,32.693299999999994,31.449065399239547,5.145413875579834,0.075,0.0934,0.1684,0.0184,True
4004,67.48590000000006,38.8216,37.33201794871794,4.1130530834198,0.0753,0.0883,0.1636,0.012999999999999998,True
7005,89.54360000000011,39.8662,38.48724489574761,3.8966410160064697,0.0764,0.0914,0.1678,0.015,True
2971,87.6624,39.784400000000005,39.423256072463765,4.193647146224976,0.0685,0.0705,0.139,0.001999999999999988,True
3183,54.76590000000002,38.5485,38.37094166666667,4.520697832107544,0.0673,0.0653,0.1326,0.0020000000000000018,True
3521,105.7121,42.61529999999999,41.304555826558264,5.503252983093262,0.0657,0.071,0.1367,0.005299999999999999,True
5990,69.13570000000003,50.852,50.85203797468355,4.053287982940674,0.0623,0.0505,0.1128,0.011799999999999998,True
3883,83.26299999999998,38.6011,40.34906346396966,5.314896821975708,0.0733,0.086,0.1593,0.012699999999999989,True
3873,84.34440000000001,52.4954,52.49538760484622,4.603809118270874,0.0601,0.0704,0.1305,0.010300000000000004,True
3938,70.2649,48.4463,49.84305405872195,4.397212982177734,0.0788,0.0789,0.1577,0.00010000000000000286,True
6540,78.02200000000002,38.80929999999999,41.607553050034745,3.6497552394866943,0.0781,0.0805,0.1586,0.0023999999999999994,True
7861,87.20749999999998,37.00229999999999,37.21629999999999,5.920736789703369,0.0769,0.0739,0.1508,0.0030000000000000027,True
2013,79.80829999999993,38.6494,41.47791796407186,4.74891471862793,0.0639,0.0702,0.1341,0.0063,True
6546,49.22030000000004,46.16110000000001,46.161060828241695,4.600077867507935,0.0668,0.0628,0.1296,0.0040000000000000036,True
9518,86.06790000000005,52.44560000000001,52.76484316309721,4.557475805282593,0.0645,0.0629,0.1274,0.0016000000000000042,True
8276,56.019000000000034,42.111900000000006,42.111911074918574,4.662718057632446,0.0771,0.0797,0.1568,0.002599999999999991,True
2681,76.55989999999996,40.463399999999986,38.061345435016115,4.391193866729736,0.0693,0.0672,0.1365,0.0021000000000000046,True
5708,68.4760000000001,42.2442,42.39201365638766,4.415769100189209,0.0759,0.0621,0.138,0.013799999999999993,True
5943,65.3754000000002,42.3798,42.4288868065967,6.337661027908325,0.0693,0.0642,0.1335,0.005100000000000007,True
3789,95.04100000000004,39.4504,38.54510186915888,4.2112109661102295,0.0645,0.0771,0.1416,0.0126,True
9608,66.5326000000001,45.081300000000006,45.08125729349737,5.933747053146362,0.0692,0.071,0.1402,0.001799999999999996,True
9283,80.36900000000009,45.67460000000001,45.94720729927008,7.532449007034302,0.0741,0.0856,0.1597,0.011499999999999996,True
8672,61.707799999999935,37.2097,35.83490455153949,4.882643938064575,0.0668,0.0643,0.1311,0.0025000000000000022,True
4598,87.41460000000018,41.998099999999994,40.988204259887006,4.447497844696045,0.0686,0.0808,0.1494,0.012200000000000003,True
3289,93.70350000000018,42.61689999999999,45.04754951768489,6.342944145202637,0.0784,0.0921,0.1705,0.013700000000000004,True
2697,59.743399999999944,35.81540000000001,36.453017192600655,5.079819202423096,0.0753,0.0895,0.1648,0.01419999999999999,True
6575,67.92719999999993,36.796,35.88836848989298,6.423748016357422,0.0715,0.0624,0.1339,0.009099999999999997,True
9236,68.07550000000008,36.61830000000001,38.28381176470589,8.789088726043701,0.0693,0.0774,0.1467,0.008099999999999996,True
9431,63.16890000000001,54.1795,54.17945402298851,6.547383069992065,0.0726,0.0669,0.1395,0.005699999999999997,True
7488,93.61849999999984,37.028000000000006,37.02148060200668,5.255852699279785,0.0634,0.0735,0.1369,0.010099999999999998,True
3043,81.4931000000002,38.093,41.78900114094433,6.4747607707977295,0.0773,0.0983,0.1756,0.021000000000000005,False
9070,90.37869999999994,35.433800000000005,35.433787453874544,8.097541093826294,0.0738,0.0691,0.1429,0.00470000000000001,True
7749,58.59970000000003,43.18270000000001,41.25836229648672,7.391925096511841,0.0799,0.0784,0.1583,0.0015000000000000013,True
4152,77.08199999999995,36.5812,35.81947453218884,7.239389181137085,0.0753,0.0809,0.1562,0.005599999999999994,True
8098,87.75919999999994,42.0682,42.06848487972509,8.780688762664795,0.0736,0.0766,0.1502,0.0030000000000000027,True
4730,110.28259999999996,42.913900000000005,42.62703001467412,6.804182767868042,0.0684,0.0726,0.141,0.004199999999999995,True
2787,77.44429999999993,41.90630000000001,41.90634700854702,7.874847888946533,0.0729,0.0646,0.1375,0.008300000000000002,True
8241,82.31400000000002,38.209,36.68079127973199,7.274693012237549,0.076,0.0863,0.1623,0.010300000000000004,True
1769,59.596800000000144,45.58700000000001,45.587018647058834,10.246855020523071,0.0721,0.0832,0.1553,0.011099999999999999,True
8725,89.39110000000001,45.4601,49.33568777103208,7.21328592300415,0.0729,0.0777,0.1506,0.004799999999999999,True
4257,83.23290000000009,39.74849999999999,39.97374566501241,8.753251075744629,0.0698,0.0722,0.142,0.0023999999999999994,True
4307,78.97209999999994,37.97180000000001,36.06797149180328,7.602499723434448,0.0691,0.0687,0.1378,0.0003999999999999976,True
4495,92.752,41.824900000000014,42.281423094926346,9.80302596092224,0.0684,0.0729,0.1413,0.004500000000000004,True
9575,57.677699999999994,38.17499999999999,38.174974074074065,6.26793098449707,0.0688,0.068,0.1368,0.0007999999999999952,True
1015,94.7400000000001,42.6416,41.75467735247207,6.90376091003418,0.0764,0.0841,0.1605,0.0076999999999999985,True
7265,89.33700000000002,44.78130000000001,46.28088270731708,10.616604328155518,0.0795,0.0767,0.1562,0.002799999999999997,True
1542,88.20490000000021,37.479400000000005,35.95843279315707,5.823575973510742,0.079,0.0775,0.1565,0.0015000000000000013,True
8949,65.30970000000008,39.7263,39.18268536585366,9.108803749084473,0.0765,0.0751,0.1516,0.0013999999999999985,True
2083,93.34140000000016,45.5735,45.51350000000001,6.225986003875732,0.0785,0.0883,0.1668,0.009800000000000003,True
8178,71.46459999999995,45.9118,45.91176766666666,8.300096035003662,0.0686,0.0672,0.1358,0.0013999999999999985,True
6808,85.1178999999998,40.6706,40.6705926686217,8.42124891281128,0.0698,0.0666,0.1364,0.0031999999999999945,True
6053,82.31239999999994,49.94520000000001,50.1822712446352,7.360127210617065,0.068,0.0572,0.1252,0.010800000000000004,True
3147,92.28010000000005,42.434099999999994,41.48130259965338,7.946009874343872,0.0666,0.0687,0.1353,0.0020999999999999908,True
2813,70.7818999999999,36.317499999999995,36.69702381959379,9.809794664382936,0.0788,0.0766,0.1554,0.0021999999999999936,True
9963,64.64820000000007,41.70929999999999,41.709343817787406,7.60444712638855,0.066,0.0524,0.1184,0.013600000000000001,True
7786,97.99289999999992,37.562900000000006,36.17874322344323,6.685045957565308,0.0757,0.0801,0.1558,0.004400000000000001,True
5512,72.98949999999988,37.3175,37.9484722998713,7.622754812240601,0.082,0.082,0.164,0.0,True
2703,71.6372,41.7347,41.81508335294118,6.106189012527466,0.0664,0.0585,0.1249,0.007899999999999997,True
2824,85.28709999999992,46.1976,45.92766245251397,10.428967952728271,0.0622,0.0793,0.1415,0.017099999999999997,True
2932,63.34719999999988,37.27250000000001,36.818226234199685,7.051914215087891,0.0731,0.0632,0.1363,0.009899999999999992,True
8986,111.02410000000025,34.77169999999999,33.96978769275929,8.716271877288818,0.0711,0.0943,0.1654,0.0232,False
9410,73.0092999999999,49.0102,49.010154379284074,7.142392158508301,0.0627,0.0656,0.1283,0.0029,True
6521,65.14590000000001,46.7032,46.39231685823755,8.86366581916809,0.0686,0.0685,0.1371,9.999999999998899e-05,True
5396,67.28389999999989,31.2322,31.174687421412298,10.81023406982422,0.0725,0.0762,0.1487,0.003700000000000009,True
8255,74.25479999999995,44.551100000000005,44.55114416961131,6.504034042358398,0.0671,0.0774,0.1445,0.01029999999999999,True
5300,97.5079999999997,41.31439999999999,41.627596804260975,9.124366044998167,0.0675,0.0768,0.1443,0.009299999999999989,True
1738,58.9443000000001,46.73369999999999,46.85427394957983,9.80986499786377,0.0724,0.0678,0.1402,0.004600000000000007,True
5873,90.46230000000008,35.511300000000006,35.67774754098361,8.465888023376465,0.0675,0.0633,0.1308,0.004200000000000009,True
2471,72.01619999999993,42.583499999999994,42.583463157894734,8.018959999084473,0.0786,0.0822,0.1608,0.003599999999999992,True
9228,88.59670000000003,34.3466,36.40205341159208,8.18837571144104,0.0837,0.0839,0.1676,0.00020000000000000573,True
1150,113.03570000000016,49.314399999999985,49.31439356725145,10.372802257537842,0.061,0.09,0.151,0.028999999999999998,False
2417,97.07480000000004,50.254099999999994,48.51108456014365,11.55517315864563,0.0748,0.0877,0.1625,0.012899999999999995,True
8070,95.84999999999998,37.53489999999999,38.989385436893194,7.828003168106079,0.0728,0.0813,0.1541,0.008499999999999994,True
9767,60.843,49.275000000000006,49.27495682944091,9.20679783821106,0.0712,0.0612,0.1324,0.010000000000000002,True
5901,80.94569999999997,44.04430000000001,42.567227590847914,7.656589269638061,0.0652,0.0864,0.1516,0.02120000000000001,False
8418,90.72489999999998,46.38439999999999,46.77779581993568,7.441586017608643,0.0601,0.0692,0.1293,0.009099999999999997,True
1410,81.70930000000008,47.89869999999999,47.898737349397585,8.955493211746216,0.0694,0.0873,0.1567,0.0179,True
3219,59.83329999999994,43.47459999999999,43.62527612977984,7.91782808303833,0.0696,0.0588,0.1284,0.010799999999999997,True
5152,73.7486,36.9289,36.825480982073266,6.20707106590271,0.0745,0.0891,0.1636,0.014600000000000002,True
7147,73.26490000000008,45.867,45.86698659517427,9.56223726272583,0.0771,0.0765,0.1536,0.0006000000000000033,True
4491,96.30540000000008,39.7456,45.222674157303366,9.020119905471802,0.0802,0.0803,0.1605,0.00010000000000000286,True
7369,99.12639999999988,44.029099999999985,44.0290981651376,9.684380054473875,0.073,0.0771,0.1501,0.004100000000000006,True
9155,61.2834,38.7583,37.92929908938547,10.129276990890505,0.0636,0.056,0.1196,0.007600000000000003,True
4733,94.42950000000005,36.5562,37.399813051823415,6.883682012557983,0.0807,0.0895,0.1702,0.008800000000000002,True
5030,71.18020000000011,51.3978,51.397761458333335,8.793808937072754,0.0736,0.0775,0.1511,0.0039000000000000007,True
7728,63.02179999999997,45.69190000000001,45.69194394250514,10.33346390724182,0.0827,0.0643,0.147,0.0184,True
2008,50.182100000000055,41.8603,41.422400616468046,7.276170015335083,0.0647,0.0541,0.1188,0.010599999999999991,True
4519,75.03159999999984,41.9109,41.82253822525597,10.307789087295532,0.0792,0.0893,0.1685,0.010099999999999998,True
1308,55.46750000000005,37.2096,37.20956097560976,10.379470825195312,0.0749,0.0727,0.1476,0.0021999999999999936,True
2170,78.98830000000001,33.71209999999999,33.712053303964744,9.751971960067747,0.0729,0.0683,0.1412,0.004600000000000007,True
