scenario,b31_abs_tolerance,total_runs,algo_valid_runs,b31_qualified_runs,b31_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b31,0.02,100,100,99,0.99,77.51360101010104,16.39335225130625,77.3385,40.37145959595959,4.584113007050772,40.0412,40.218125048418884,4.893753453246764,39.79081039597315,0.4084318082816746,2.9014263607754413e-05,0.3988701330101171,3.044065414241337,52,99,0.5252525252525253,1.0,0.24379219206524025,0.2522857807864217
