seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,baseline,NHEFT,1,0.0,0,0,0,0.0665,0.0766,0.1431,91.36500000000005,2.8052,10,3,138,442,442,0,34.252199999999995,1.0516,39,8,317,109,34,75,32.73164817749604,1.005,57,11,325,153,112,41,4.350067,0,ok,logs/seed_741896.log
741896,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0665,0.0766,0.1431,91.36500000000005,2.8052,10,3,138,442,442,0,34.252199999999995,1.0516,39,8,317,109,34,75,1848.6699113821114,56.7599,1,1,22,26,26,0,4.350067,0,ok,logs/seed_741896.log
430515,baseline,NHEFT,1,0.0,0,0,0,0.0637,0.0821,0.1458,71.53829999999994,1.7664,19,4,205,468,468,0,40.9054,1.01,42,8,322,117,42,75,40.70989490957803,1.0052,57,10,342,167,142,25,4.250545,0,ok,logs/seed_430515.log
430515,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0637,0.0821,0.1458,71.53829999999994,1.7664,19,4,205,468,468,0,40.9054,1.01,42,8,322,117,42,75,1046.1848128205136,25.8319,1,1,22,26,26,0,4.250545,0,ok,logs/seed_430515.log
888075,baseline,NHEFT,1,0.0,0,0,0,0.0636,0.0704,0.134,80.7683,2.0752,24,5,209,471,471,0,41.074400000000004,1.0553,46,11,343,142,49,93,39.54334827586208,1.016,53,14,346,171,128,43,4.450476,0,ok,logs/seed_888075.log
888075,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0636,0.0704,0.134,80.7683,2.0752,24,5,209,471,471,0,41.074400000000004,1.0553,46,11,343,142,49,93,1211.0113777195295,31.1151,1,1,22,29,29,0,4.450476,0,ok,logs/seed_888075.log
914983,baseline,NHEFT,1,0.0,0,0,0,0.0721,0.0933,0.1654,85.29650000000001,2.3881,14,3,159,446,446,0,38.9719,1.0911,43,9,319,129,41,88,36.65688399246705,1.0263,53,12,323,160,123,37,4.90222,0,ok,logs/seed_914983.log
914983,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0721,0.0933,0.1654,85.29650000000001,2.3881,14,3,159,446,446,0,38.9719,1.0911,43,9,319,129,41,88,846.1780674868189,23.6911,1,1,22,28,28,0,4.90222,0,ok,logs/seed_914983.log
997971,baseline,NHEFT,1,0.0,0,0,0,0.0642,0.068,0.1322,83.36000000000004,2.8017,12,3,167,478,478,0,34.6698,1.1653,42,9,335,124,44,80,34.47088425819135,1.1586,57,12,338,168,127,41,5.76653,0,ok,logs/seed_997971.log
997971,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0642,0.068,0.1322,83.36000000000004,2.8017,12,3,167,478,478,0,34.6698,1.1653,42,9,335,124,44,80,1125.9327420707734,37.8427,1,1,22,24,24,0,5.76653,0,ok,logs/seed_997971.log
