scenario,b38_rel_tolerance_pct,total_runs,algo_valid_runs,b38_qualified_runs,b38_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b38,10.0,500,500,298,0.596,1913.5924744966442,231.87795933259997,1905.044600000001,226.99537416107384,25.13568915561659,228.48675000000003,142.42885881061736,13.027378931700337,141.46127549198127,36.56670294569356,37.28415860331516,37.068399314890286,8.624871283883369,298,298,1.0,1.0,5.703524840574956e-158,1.2921621031949325e-50
