seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,irt_only,GHEFT,0,0.0,0,0,1,0.341,0.3675,0.7085,,,,,,,,,,,,,,,,,51.130412195121956,1.5699,44,12,318,180,121,59,5.633007,0,ok,logs/seed_741896.log
430515,irt_only,GHEFT,0,0.0,0,0,1,0.3259,0.389,0.7149,,,,,,,,,,,,,,,,,45.244135897435896,1.1187,45,9,327,139,106,33,6.369386,0,ok,logs/seed_430515.log
888075,irt_only,GHEFT,0,0.0,0,0,1,0.3248,0.3396,0.6644,,,,,,,,,,,,,,,,,54.400205420430865,1.3977,47,12,340,179,134,45,7.581568,0,ok,logs/seed_888075.log
914983,irt_only,GHEFT,0,0.0,0,0,1,0.3695,0.4432,0.8127,,,,,,,,,,,,,,,,,52.039880220779224,1.457,46,10,313,164,104,60,8.046747,0,ok,logs/seed_914983.log
997971,irt_only,GHEFT,0,0.0,0,0,1,0.3278,0.3246,0.6524,,,,,,,,,,,,,,,,,46.77742235866437,1.5761,50,12,330,163,120,43,9.4235,0,ok,logs/seed_997971.log
747642,irt_only,GHEFT,0,0.0,0,0,1,0.2884,0.3008,0.5892,,,,,,,,,,,,,,,,,51.88774508899144,1.1732,49,13,314,189,120,69,7.88714,0,ok,logs/seed_747642.log
664527,irt_only,GHEFT,0,0.0,0,0,1,0.3221,0.4423,0.7644,,,,,,,,,,,,,,,,,56.93898654970761,1.3834,46,10,325,163,117,46,12.324528,0,ok,logs/seed_664527.log
760044,irt_only,GHEFT,0,0.0,0,0,1,0.2829,0.3149,0.5978,,,,,,,,,,,,,,,,,60.08193256150508,1.1394,48,11,317,166,108,58,8.274911,0,ok,logs/seed_760044.log
215549,irt_only,GHEFT,0,0.0,0,0,1,0.319,0.3985,0.7175,,,,,,,,,,,,,,,,,56.15389481216458,1.5891,44,11,325,155,115,40,9.245456,0,ok,logs/seed_215549.log
370191,irt_only,GHEFT,0,0.0,0,0,1,0.3044,0.3791,0.6835,,,,,,,,,,,,,,,,,48.222938785588745,1.3617,46,10,323,127,93,34,9.752279,0,ok,logs/seed_370191.log
296947,irt_only,GHEFT,0,0.0,0,0,1,0.283,0.3949,0.6779,,,,,,,,,,,,,,,,,61.0092,1.3333,60,13,340,174,105,69,8.728381,0,ok,logs/seed_296947.log
963598,irt_only,GHEFT,0,0.0,0,0,1,0.3344,0.3924,0.7268,,,,,,,,,,,,,,,,,47.479034739617674,1.2286,50,12,325,165,115,50,8.485039,0,ok,logs/seed_963598.log
388451,irt_only,GHEFT,0,0.0,0,0,1,0.3136,0.3682,0.6818,,,,,,,,,,,,,,,,,48.68855911518324,1.2931,51,11,332,166,104,62,7.887387,0,ok,logs/seed_388451.log
602873,irt_only,GHEFT,0,0.0,0,0,1,0.2963,0.3394,0.6357,,,,,,,,,,,,,,,,,64.83997291867853,1.3142,40,10,302,154,111,43,9.721782,0,ok,logs/seed_602873.log
122745,irt_only,GHEFT,0,0.0,0,0,1,0.3181,0.3261,0.6442,,,,,,,,,,,,,,,,,46.7042865497076,1.3463,52,11,328,143,100,43,9.189222,0,ok,logs/seed_122745.log
484762,irt_only,GHEFT,0,0.0,0,0,1,0.3238,0.4167,0.7405,,,,,,,,,,,,,,,,,51.21771604095564,1.4558,45,10,320,150,107,43,8.286954,0,ok,logs/seed_484762.log
514215,irt_only,GHEFT,0,0.0,0,0,1,0.3441,0.3492,0.6933,,,,,,,,,,,,,,,,,48.95237801608581,1.2408,52,14,312,164,104,60,7.815862,0,ok,logs/seed_514215.log
601161,irt_only,GHEFT,0,0.0,0,0,1,0.2798,0.3329,0.6127,,,,,,,,,,,,,,,,,62.69388082345524,1.3976,52,13,314,186,122,64,7.425928,0,ok,logs/seed_601161.log
78435,irt_only,GHEFT,0,0.0,0,0,1,0.2926,0.3186,0.6112,,,,,,,,,,,,,,,,,54.44765997425998,1.2423,55,14,322,188,134,54,7.764531,0,ok,logs/seed_78435.log
480957,irt_only,GHEFT,0,0.0,0,0,1,0.3265,0.3371,0.6636,,,,,,,,,,,,,,,,,42.39639898657718,1.2064,45,12,308,148,102,46,8.475139,0,ok,logs/seed_480957.log
113260,irt_only,GHEFT,0,0.0,0,0,1,0.3562,0.4162,0.7724,,,,,,,,,,,,,,,,,84.26380677583286,1.8421,54,13,353,205,134,71,12.532209,0,ok,logs/seed_113260.log
846854,irt_only,GHEFT,0,0.0,0,0,1,0.306,0.3668,0.6728,,,,,,,,,,,,,,,,,43.4456730586371,1.2579,45,11,278,127,90,37,7.842762,0,ok,logs/seed_846854.log
422970,irt_only,GHEFT,0,0.0,0,0,1,0.3075,0.4167,0.7242,,,,,,,,,,,,,,,,,56.756363589403975,1.457,48,11,298,153,118,35,9.895912,0,ok,logs/seed_422970.log
762973,irt_only,GHEFT,0,0.0,0,0,1,0.3604,0.3194,0.6798,,,,,,,,,,,,,,,,,58.79252077764278,1.4282,41,10,312,147,108,39,8.513054,0,ok,logs/seed_762973.log
303068,irt_only,GHEFT,0,0.0,0,0,1,0.3715,0.4858,0.8573,,,,,,,,,,,,,,,,,47.173371178739416,1.3351,51,12,344,175,125,50,12.672055,0,ok,logs/seed_303068.log
701483,irt_only,GHEFT,0,0.0,0,0,1,0.3843,0.4526,0.8369,,,,,,,,,,,,,,,,,51.918775540641306,1.6718,48,11,318,171,105,66,7.506181,0,ok,logs/seed_701483.log
193272,irt_only,GHEFT,0,0.0,0,0,1,0.3264,0.4283,0.7547,,,,,,,,,,,,,,,,,61.98321268882175,1.3721,49,11,329,164,119,45,10.828387,0,ok,logs/seed_193272.log
609026,irt_only,GHEFT,0,0.0,0,0,1,0.302,0.3538,0.6558,,,,,,,,,,,,,,,,,50.836258728098656,1.398,48,11,328,156,114,42,10.823596,0,ok,logs/seed_609026.log
385324,irt_only,GHEFT,0,0.0,0,0,1,0.3437,0.4515,0.7952,,,,,,,,,,,,,,,,,42.685270234830526,1.3109,45,11,327,147,115,32,9.99037,0,ok,logs/seed_385324.log
586699,irt_only,GHEFT,0,0.0,0,0,1,0.3147,0.3978,0.7125,,,,,,,,,,,,,,,,,51.91659282785602,1.3322,46,11,306,155,106,49,8.670426,0,ok,logs/seed_586699.log
127154,irt_only,GHEFT,0,0.0,0,0,1,0.3664,0.4312,0.7976,,,,,,,,,,,,,,,,,43.30105627488856,1.5491,61,12,367,194,113,81,8.050202,0,ok,logs/seed_127154.log
140763,irt_only,GHEFT,0,0.0,0,0,1,0.3143,0.361,0.6753,,,,,,,,,,,,,,,,,47.985793353941276,1.2525,43,10,327,150,110,40,8.745596,0,ok,logs/seed_140763.log
162375,irt_only,GHEFT,0,0.0,0,0,1,0.3552,0.4463,0.8015,,,,,,,,,,,,,,,,,46.63745574912892,1.1534,42,10,292,133,97,36,8.190734,0,ok,logs/seed_162375.log
320372,irt_only,GHEFT,0,0.0,0,0,1,0.3607,0.5012,0.8619,,,,,,,,,,,,,,,,,53.96184173383254,1.4288,51,10,333,160,114,46,8.389522,0,ok,logs/seed_320372.log
911752,irt_only,GHEFT,0,0.0,0,0,1,0.3783,0.4041,0.7824,,,,,,,,,,,,,,,,,50.656468850072784,1.2771,51,12,324,148,103,45,10.718934,0,ok,logs/seed_911752.log
185527,irt_only,GHEFT,0,0.0,0,0,1,0.3361,0.3598,0.6959,,,,,,,,,,,,,,,,,60.67653779904307,1.249,46,9,319,166,117,49,9.474698,0,ok,logs/seed_185527.log
766339,irt_only,GHEFT,0,0.0,0,0,1,0.3586,0.4043,0.7629,,,,,,,,,,,,,,,,,63.116870166830225,1.641,39,9,310,142,89,53,8.525366,0,ok,logs/seed_766339.log
911829,irt_only,GHEFT,0,0.0,0,0,1,0.3239,0.3701,0.694,,,,,,,,,,,,,,,,,52.8851341894061,1.0464,53,10,328,140,95,45,11.133247,0,ok,logs/seed_911829.log
184906,irt_only,GHEFT,0,0.0,0,0,1,0.3456,0.4033,0.7489,,,,,,,,,,,,,,,,,47.11396454610436,1.0989,49,12,298,143,99,44,8.310377,0,ok,logs/seed_184906.log
189090,irt_only,GHEFT,0,0.0,0,0,1,0.3448,0.3256,0.6704,,,,,,,,,,,,,,,,,38.708103379092535,1.089,43,10,318,135,94,41,10.316078,0,ok,logs/seed_189090.log
355619,irt_only,GHEFT,0,0.0,0,0,1,0.2862,0.3651,0.6513,,,,,,,,,,,,,,,,,72.51068948290973,1.5731,54,13,337,181,129,52,9.825753,0,ok,logs/seed_355619.log
440123,irt_only,GHEFT,0,0.0,0,0,1,0.304,0.3995,0.7035,,,,,,,,,,,,,,,,,61.20162745490983,1.3221,53,14,345,200,125,75,11.350277,0,ok,logs/seed_440123.log
65843,irt_only,GHEFT,0,0.0,0,0,1,0.3475,0.3399,0.6874,,,,,,,,,,,,,,,,,39.5957972972973,1.116,46,9,299,126,90,36,7.380947,0,ok,logs/seed_65843.log
356002,irt_only,GHEFT,0,0.0,0,0,1,0.3613,0.3594,0.7207,,,,,,,,,,,,,,,,,45.142646794952675,1.1943,45,12,306,163,124,39,11.712356,0,ok,logs/seed_356002.log
546160,irt_only,GHEFT,0,0.0,0,0,1,0.3473,0.3687,0.716,,,,,,,,,,,,,,,,,63.62799437148218,1.1344,41,11,323,167,117,50,10.179046,0,ok,logs/seed_546160.log
466702,irt_only,GHEFT,0,0.0,0,0,1,0.2764,0.2705,0.5469,,,,,,,,,,,,,,,,,49.82088413253012,1.3972,47,10,330,161,103,58,10.004381,0,ok,logs/seed_466702.log
108594,irt_only,GHEFT,0,0.0,0,0,1,0.3059,0.3483,0.6542,,,,,,,,,,,,,,,,,45.394499999999994,1.3153,49,13,324,164,108,56,9.711724,0,ok,logs/seed_108594.log
302326,irt_only,GHEFT,0,0.0,0,0,1,0.3477,0.3797,0.7274,,,,,,,,,,,,,,,,,44.69634294484761,1.1038,45,10,331,156,100,56,8.476366,0,ok,logs/seed_302326.log
830943,irt_only,GHEFT,0,0.0,0,0,1,0.3523,0.3504,0.7027,,,,,,,,,,,,,,,,,39.59767015887851,1.1256,50,9,310,120,73,47,7.322517,0,ok,logs/seed_830943.log
774892,irt_only,GHEFT,0,0.0,0,0,1,0.3183,0.3157,0.634,,,,,,,,,,,,,,,,,47.174283464566926,1.1725,54,12,353,170,117,53,19.661698,0,ok,logs/seed_774892.log
317399,irt_only,GHEFT,0,0.0,0,0,1,0.3451,0.3601,0.7052,,,,,,,,,,,,,,,,,42.44198584848486,1.1816,53,12,343,170,108,62,21.928243,0,ok,logs/seed_317399.log
179499,irt_only,GHEFT,0,0.0,0,0,1,0.3346,0.3529,0.6875,,,,,,,,,,,,,,,,,55.61908211382114,1.4051,45,12,324,173,122,51,21.664769,0,ok,logs/seed_179499.log
551935,irt_only,GHEFT,0,0.0,0,0,1,0.3643,0.4229,0.7872,,,,,,,,,,,,,,,,,61.00008228228228,1.2047,45,9,312,138,102,36,15.738869,0,ok,logs/seed_551935.log
751687,irt_only,GHEFT,0,0.0,0,0,1,0.3114,0.2858,0.5972,,,,,,,,,,,,,,,,,52.28608115461181,1.4914,44,11,308,157,112,45,9.008203,0,ok,logs/seed_751687.log
531148,irt_only,GHEFT,0,0.0,0,0,1,0.3188,0.337,0.6558,,,,,,,,,,,,,,,,,58.50429558823529,1.2611,53,12,340,156,117,39,13.361811,0,ok,logs/seed_531148.log
594138,irt_only,GHEFT,0,0.0,0,0,1,0.3625,0.4017,0.7642,,,,,,,,,,,,,,,,,45.32035114854517,1.3167,51,12,310,160,101,59,9.180139,0,ok,logs/seed_594138.log
702028,irt_only,GHEFT,0,0.0,0,0,1,0.3505,0.367,0.7175,,,,,,,,,,,,,,,,,46.65301079046424,1.2014,46,12,322,164,122,42,9.429617,0,ok,logs/seed_702028.log
492022,irt_only,GHEFT,0,0.0,0,0,1,0.3083,0.333,0.6413,,,,,,,,,,,,,,,,,45.62627003914591,1.1958,64,14,339,186,117,69,10.100142,0,ok,logs/seed_492022.log
