bucket_label,baseline_key,gate_key,baseline_run_dir,gate_run_dir,baseline_planned_seed_count,gate_planned_seed_count,baseline_recorded_seed_count,gate_recorded_seed_count,baseline_ok_seed_count,gate_ok_seed_count,baseline_valid_seed_count,gate_valid_seed_count,paired_seed_count,pair_rate_vs_baseline_valid_pct,pair_rate_vs_gate_valid_pct,matched_nccr_min,matched_nccr_max,matched_rel_gap_pct_max,dheft_makespan_mean,dheft_vcpus_mean,nheft_makespan_mean,nheft_vcpus_mean,gheft_makespan_mean,gheft_vcpus_mean,gate_makespan_change_vs_nheft_pct_mean,gate_vcpu_reduction_vs_nheft_pct_mean,nheft_gain_over_dheft_pct_mean,gheft_gain_over_dheft_pct_mean
"(0.10, 0.18]",e01z,e31z,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e01z/run_20260812_233857_151_500,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e31z/run_20260812_235008_151_500,500,500,500,500,500,500,475,475,475,100.0,100.0,0.1125,0.1766,69.02654867256638,41.257398736842106,42.22526315789474,41.143516988705606,54.92631578947368,43.46906593733444,44.25473684210527,5.728830154046024,19.227490011066486,0.23981619339475946,-5.434093041310909
"(0.18, 0.32]",e02z,e32z,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e02z/run_20260812_233857_151_500,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e32z/run_20260812_235019_151_500,500,500,500,500,500,500,417,417,417,100.0,100.0,0.1802,0.243,69.24315619967794,41.677890887290175,42.8705035971223,41.78386362060085,56.26858513189448,43.959464038363464,46.302158273381295,5.314727197753383,17.46952165198828,-0.2943995829370416,-5.540245353917339
"(0.32, 0.56]",e03z,e33z,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e03z/run_20260812_233857_151_500,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e33z/run_20260812_235025_151_500,500,500,500,500,500,500,469,469,469,100.0,100.0,0.3206,0.4679,73.51598173515983,45.222974200426435,43.53304904051173,45.00244981359776,57.91684434968017,47.28985296974597,48.230277185501066,5.2018922069991005,16.460441657132467,0.395460475004657,-4.598099600851002
"(0.56, 1.00]",e04z,e34z,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e04z/run_20260812_233857_151_500,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e34z/run_20260812_235035_151_500,500,500,500,500,500,500,495,495,495,100.0,100.0,0.5652,0.9045,73.54233811895693,54.519226868686864,42.72929292929293,50.3390756990648,56.696969696969695,54.007960488145564,47.971717171717174,7.574644629169893,14.942789150074962,7.420812708517543,0.6959994043711428
"(1.00, 1.78]",e05z,e35z,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e05z/run_20260812_233857_151_500,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e35z/run_20260812_235041_151_500,500,500,500,500,500,500,490,490,490,100.0,100.0,1.0516,1.6873,69.20044157073018,71.0819455102041,39.19591836734694,57.94497187127196,51.012244897959185,61.81983258525674,42.093877551020405,7.147441431181119,16.874171328109817,18.093210872876817,12.641270950781449
"(1.78, 3.16]",e06z,e36z,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e06z/run_20260812_233857_151_500,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e36z/run_20260812_235049_151_500,500,500,500,500,500,500,493,493,493,100.0,100.0,1.8541,2.9684,71.2185531078243,95.49461967545639,33.3711967545639,70.76658685945085,44.98580121703854,78.66996616736672,35.12576064908722,11.726870915489915,21.322184534700632,25.302508102191133,16.86088404012804
"(3.16, 5.62]",e07z,e37z,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e07z/run_20260812_233857_151_500,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e37z/run_20260812_235056_151_500,500,500,500,500,500,500,493,493,493,100.0,100.0,3.2975,5.2742,70.5622267999799,136.12191561866126,27.578093306288032,95.75220623834016,40.84178498985801,110.75073915529174,28.815415821501013,16.171226772729494,28.822590317578143,28.894721921838997,17.52198382321445
"(5.62, 10.00]",e08z,e38z,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e08z/run_20260812_233857_151_500,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e38z/run_20260812_235104_151_500,500,500,500,500,500,500,488,488,488,100.0,100.0,5.9124,9.2457,67.93606281547954,203.8291786885246,22.32172131147541,143.69235604154855,37.006147540983605,167.34186298170934,22.612704918032787,17.11194647028039,38.41339382172294,28.50298499823823,16.74878730961042
