seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,baseline,NHEFT,1,0.0,0,0,0,0.088,0.0554,0.1434,67.1592999999999,2.062,16,3,190,442,442,0,33.4501,1.027,44,10,314,116,37,79,32.685689381933436,1.0036,58,12,337,156,115,41,4.393949,0,ok,logs/seed_741896.log
741896,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.088,0.0554,0.1434,67.1592999999999,2.062,16,3,190,442,442,0,33.4501,1.027,44,10,314,116,37,79,1848.6306159891574,56.7587,1,1,22,26,26,0,4.393949,0,ok,logs/seed_741896.log
430515,baseline,NHEFT,1,0.0,0,0,0,0.0844,0.0595,0.1439,54.989099999999965,1.3596,21,5,261,468,468,0,40.9538,1.0126,38,8,325,117,41,76,40.81275425318152,1.0091,58,10,337,170,150,20,4.353769,0,ok,logs/seed_430515.log
430515,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0844,0.0595,0.1439,54.989099999999965,1.3596,21,5,261,468,468,0,40.9538,1.0126,38,8,325,117,41,76,1046.1303256410265,25.8656,1,1,22,26,26,0,4.353769,0,ok,logs/seed_430515.log
888075,baseline,NHEFT,1,0.0,0,0,0,0.0842,0.0509,0.1351,61.61090000000006,1.583,25,6,252,471,471,0,40.98660000000001,1.0531,45,11,344,151,42,109,39.635842694284555,1.0184,62,15,360,192,150,42,4.63504,0,ok,logs/seed_888075.log
888075,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0842,0.0509,0.1351,61.61090000000006,1.583,25,6,252,471,471,0,40.98660000000001,1.0531,45,11,344,151,42,109,1210.9943397116656,31.1146,1,1,22,29,29,0,4.63504,0,ok,logs/seed_888075.log
914983,baseline,NHEFT,1,0.0,0,0,0,0.0956,0.0676,0.1632,62.41429999999986,1.7475,19,4,205,446,446,0,36.53530000000001,1.0229,42,9,310,129,40,89,36.58938386252355,1.0244,53,11,324,165,127,38,4.66099,0,ok,logs/seed_914983.log
914983,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0956,0.0676,0.1632,62.41429999999986,1.7475,19,4,205,446,446,0,36.53530000000001,1.0229,42,9,310,129,40,89,846.1007388400703,23.689,1,1,22,28,28,0,4.66099,0,ok,logs/seed_914983.log
997971,baseline,NHEFT,1,0.0,0,0,0,0.085,0.0492,0.1342,61.30109999999999,2.0603,19,4,228,478,478,0,34.89860000000001,1.1729,43,10,340,126,44,82,35.64416325425951,1.198,57,12,350,173,131,42,5.452331,0,ok,logs/seed_997971.log
997971,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.085,0.0492,0.1342,61.30109999999999,2.0603,19,4,228,478,478,0,34.89860000000001,1.1729,43,10,340,126,44,82,1125.8908023591089,37.8413,1,1,22,24,24,0,5.452331,0,ok,logs/seed_997971.log
747642,baseline,NHEFT,1,0.0,0,0,0,0.0749,0.0449,0.1198,55.81310000000009,1.2619,28,6,262,466,466,0,44.289100000000005,1.0014,38,10,306,148,40,108,44.28905283194058,1.0014,54,12,328,190,153,37,5.075772,0,ok,logs/seed_747642.log
747642,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0749,0.0449,0.1198,55.81310000000009,1.2619,28,6,262,466,466,0,44.289100000000005,1.0014,38,10,306,148,40,108,866.2400378378384,19.5856,1,1,22,25,25,0,5.075772,0,ok,logs/seed_747642.log
664527,baseline,NHEFT,1,0.0,0,0,0,0.0834,0.0677,0.1511,92.24139999999974,2.2411,15,4,186,485,485,0,41.3701,1.0051,44,8,348,116,50,66,42.800071370370375,1.0399,51,10,345,150,128,22,7.091169,0,ok,logs/seed_664527.log
664527,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0834,0.0677,0.1511,92.24139999999974,2.2411,15,4,186,485,485,0,41.3701,1.0051,44,8,348,116,50,66,2234.056446021643,54.2779,1,1,22,29,29,0,7.091169,0,ok,logs/seed_664527.log
760044,baseline,NHEFT,1,0.0,0,0,0,0.0732,0.0483,0.1215,61.92809999999997,1.1744,23,5,272,458,458,0,52.826100000000004,1.0018,40,9,331,112,34,78,52.82610291970803,1.0018,52,11,325,156,121,35,7.317909,0,ok,logs/seed_760044.log
760044,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0732,0.0483,0.1215,61.92809999999997,1.1744,23,5,272,458,458,0,52.826100000000004,1.0018,40,9,331,112,34,78,1276.8319536903039,24.2144,1,1,22,30,30,0,7.317909,0,ok,logs/seed_760044.log
215549,baseline,NHEFT,1,0.0,0,0,0,0.0827,0.0603,0.143,60.83629999999985,1.7216,19,3,223,465,465,0,36.3353,1.0283,39,6,326,111,51,60,40.468306093189966,1.1452,57,11,338,162,134,28,7.240905,0,ok,logs/seed_215549.log
215549,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0827,0.0603,0.143,60.83629999999985,1.7216,19,3,223,465,465,0,36.3353,1.0283,39,6,326,111,51,60,738.4454547417121,20.8974,1,1,22,24,24,0,7.240905,0,ok,logs/seed_215549.log
370191,baseline,NHEFT,1,0.0,0,0,0,0.0787,0.0589,0.1376,75.02269999999982,2.1184,15,3,190,469,469,0,35.5678,1.0043,41,7,326,108,38,70,36.102650540706605,1.0194,56,9,324,130,108,22,6.27367,0,ok,logs/seed_370191.log
370191,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0787,0.0589,0.1376,75.02269999999982,2.1184,15,3,190,469,469,0,35.5678,1.0043,41,7,326,108,38,70,1041.194346924429,29.4006,1,1,22,25,25,0,6.27367,0,ok,logs/seed_370191.log
296947,baseline,NHEFT,1,0.0,0,0,0,0.0733,0.0604,0.1337,83.17050000000005,1.8176,19,5,222,471,471,0,47.2392,1.0323,38,8,327,127,31,96,47.23921818181818,1.0323,60,12,337,185,146,39,6.464121,0,ok,logs/seed_296947.log
296947,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0733,0.0604,0.1337,83.17050000000005,1.8176,19,5,222,471,471,0,47.2392,1.0323,38,8,327,127,31,96,2257.641818181823,49.3372,1,1,22,26,26,0,6.464121,0,ok,logs/seed_296947.log
963598,baseline,NHEFT,1,0.0,0,0,0,0.0869,0.061,0.1479,56.43380000000011,1.4603,20,5,234,459,459,0,38.796,1.0039,38,8,342,128,39,89,38.79595994397759,1.0039,54,12,337,165,132,33,6.643075,0,ok,logs/seed_963598.log
963598,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,0.0869,0.061,0.1479,56.43380000000011,1.4603,20,5,234,459,459,0,38.796,1.0039,38,8,342,128,39,89,1203.825633948582,31.1499,1,1,22,26,26,0,6.643075,0,ok,logs/seed_963598.log
388451,baseline,NHEFT,1,0.0,0,0,0,0.0813,0.0548,0.1361,59.786699999999925,1.5854,20,5,239,465,465,0,38.892900000000004,1.0313,41,8,323,131,52,79,37.82345646731572,1.003,48,10,342,151,113,38,6.125771,0,ok,logs/seed_388451.log
