scenario,b35_rel_tolerance_pct,total_runs,algo_valid_runs,b35_qualified_runs,b35_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b35,10.0,500,500,292,0.584,402.70742431506847,98.87237401623935,371.9055499999997,73.21577773972604,7.757191181229765,72.11270000000002,56.692738809949816,6.980622315381488,55.89695127349909,22.269704187264843,22.807919879033612,22.90914917498984,8.376971602476907,286,292,0.9794520547945206,1.0,7.692835927071965e-124,3.2216454890461828e-49
