scenario,b46_min_rel_gap_pct,total_runs,algo_valid_runs,b46_qualified_runs,b46_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b46,20.0,50,50,22,0.44,672.9863090909091,91.14533254770824,697.5213500000008,101.68021818181819,9.495904964804886,101.1088,67.66585097364067,6.0810920286241545,68.93526885019763,33.041929014932116,34.0836612135256,33.38066742783265,7.467066426500748,22,22,1.0,1.0,1.1147097059341695e-13,4.76837158203125e-07
