bucket_label,baseline_key,gate_key,baseline_run_dir,gate_run_dir,baseline_planned_seed_count,gate_planned_seed_count,baseline_recorded_seed_count,gate_recorded_seed_count,baseline_ok_seed_count,gate_ok_seed_count,baseline_valid_seed_count,gate_valid_seed_count,paired_seed_count,pair_rate_vs_baseline_valid_pct,pair_rate_vs_gate_valid_pct,matched_nccr_min,matched_nccr_max,matched_rel_gap_pct_max,dheft_makespan_mean,dheft_vcpus_mean,nheft_makespan_mean,nheft_vcpus_mean,gheft_makespan_mean,gheft_vcpus_mean,gate_makespan_change_vs_nheft_pct_mean,gate_vcpu_reduction_vs_nheft_pct_mean,nheft_gain_over_dheft_pct_mean,gheft_gain_over_dheft_pct_mean
"(0.10, 0.18]",e01y,e31y,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e01y/run_20260813_023808_151_2000,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e31y/run_20260813_164342_151_2000,2000,2000,2000,2000,2000,2000,1031,1031,1031,100.0,100.0,0.1149,0.1796,58.06451612903225,41.215687099903,41.99515033947624,40.87035798945953,55.55286129970902,42.629936935166505,46.61105722599418,4.356058479993938,15.860854351790646,0.8683981927478479,-3.408652944057326
"(0.18, 0.32]",e02y,e32y,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e02y/run_20260813_023822_151_2000,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e32y/run_20260813_153125_151_2000,2000,2000,2000,2000,2000,2000,932,932,932,100.0,100.0,0.1804,0.2652,56.899147014550934,42.3458813304721,42.66094420600859,41.662228492815174,57.05901287553648,43.27079166489493,48.8412017167382,3.952629225059213,14.153772219682713,1.6509493097092582,-2.1501647568369813
"(0.32, 0.56]",e03y,e33y,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e03y/run_20260813_023833_151_2000,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e33y/run_20260813_164345_151_2000,2000,2000,2000,2000,2000,2000,756,756,756,100.0,100.0,0.3213,0.4933,53.48460291734198,47.19068981481482,44.68386243386244,44.87682677960124,58.2989417989418,46.86373552652423,50.62698412698413,4.553979919594513,12.867152812233076,4.805745019792658,0.6808728051626085
"(0.56, 1.00]",e04y,e34y,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e04y/run_20260813_023842_151_2000,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e34y/run_20260813_235748_151_2000,2000,2000,2000,2000,2000,2000,642,642,642,100.0,100.0,0.5927,0.9388,48.93586630481359,57.20039813084113,45.10280373831776,51.02675029319758,55.36604361370716,52.655310237454096,48.08255451713396,3.480419325928499,12.6599643422254,10.55733398933363,7.7339897719872095
"(1.00, 1.78]",e05y,e35y,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e05y/run_20260813_023853_151_2000,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e35y/run_20260813_235813_151_2000,2000,2000,2000,2000,2000,2000,1564,1564,1564,100.0,100.0,1.0458,1.769,62.569832402234645,74.57655172634271,42.04667519181586,56.55364705661017,48.501918158567776,58.96680366253872,41.09718670076726,4.631789699043865,14.66114197222307,23.98431799466888,20.76341083394265
"(1.78, 3.16]",e06y,e36y,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e06y/run_20260813_023905_151_2000,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e36y/run_20260813_153149_151_2000,2000,2000,2000,2000,2000,2000,769,769,769,100.0,100.0,1.9714,3.0929,50.01085116541516,103.26245045513656,35.198959687906374,70.11506538445059,44.24187256176853,75.99633094955776,34.672301690507155,8.879249211815818,20.902469762553114,31.801362699018455,25.97521269563052
"(3.16, 5.62]",e07y,e37y,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e07y/run_20260813_023916_151_2000,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e37y/run_20260814_114802_151_2000,2000,2000,2000,356,2000,356,825,139,139,16.848484848484848,100.0,3.5055,5.1273,43.97469810235767,155.00399784172663,29.762589928057555,96.01386258338711,41.589928057553955,108.82831473962935,29.223021582733814,13.78770978197768,29.11836895115495,37.62058033656903,29.28598083107317
"(5.62, 10.00]",e08y,e38y,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e08y/run_20260813_023929_151_2000,/Users/tengfeisun/Developer/2026/with-downloadscheduling2022-t/experiments/four/e38y/run_20260814_114851_151_2000,2000,2000,2000,368,2000,368,980,185,185,18.877551020408163,100.0,6.3149,9.2896,46.33267761796491,240.04706594594597,23.437837837837836,147.14163080645923,36.38918918918919,160.61865481850458,22.935135135135134,9.467003161373476,36.32184562752826,38.02683279761383,32.34463374797075
