repo_bw,seed,HEFT,DHEFT,NHEFT,time_sec
300,5745,6181.366699999999,282.67750000000007,76.36160300000002,4.42638087272644
300,7167,7033.753800000003,294.95050000000026,83.669703,5.653743028640747
300,7597,7146.051299999981,307.11610000000024,67.80870838297871,4.276998281478882
300,7005,6965.254600000015,301.7289,71.31663533333332,4.389762878417969
300,3239,6423.581800000004,299.32550000000015,59.09353633333333,4.042666912078857
300,4331,6458.04280000002,294.21509999999984,61.78344632989691,4.656697034835815
300,5960,6344.8099999999995,272.2844999999998,52.9877277489712,5.0824010372161865
300,1284,6491.060200000005,286.9221,91.86050300000002,5.2763941287994385
300,2402,7292.043799999993,315.1102000000004,71.16885764853555,5.1910400390625
300,8146,6607.78430000001,283.2838999999999,60.41050200000001,5.485193967819214
300,1786,6971.539199999981,309.6228999999997,62.45931341868513,4.433770179748535
300,8911,6727.630800000021,297.4125,52.45723274603173,5.707630157470703
300,7510,6582.913999999984,299.76599999999985,84.7420336192,4.265549182891846
300,6556,7006.316399999996,301.65340000000003,78.2407219003436,4.888868093490601
300,5726,6383.623900000001,273.22819999999996,62.916685333333334,5.714050054550171
300,2935,6703.578100000023,273.2473,43.09476077329769,6.149167060852051
300,7223,7337.099200000003,326.89310000000006,76.14015460094454,4.870882034301758
300,1405,6699.427199999997,290.1224999999997,70.72553633333332,5.509155035018921
300,6792,6629.834900000001,292.7181000000003,70.70681311111112,4.442198038101196
300,7527,6926.0313,310.60160000000025,60.688754984508726,4.099020004272461
300,3965,6493.5753999999915,293.80749999999966,56.479074727272724,4.503866910934448
300,9686,6287.269300000007,275.4084999999997,52.74460901754386,4.584675073623657
300,2054,6513.648499999985,281.2312999999999,87.6455406138614,5.419417858123779
300,7502,6496.079200000011,281.51339999999993,58.22630100000001,5.401632070541382
300,5872,6388.703299999994,302.87109999999973,60.0772408512166,5.891607999801636
300,1751,6790.232300000001,288.2974,52.64176766666665,5.791932821273804
300,5095,6780.0972999999985,291.2349000000001,66.17826866666664,5.384134769439697
300,8465,7074.663399999994,302.3615000000003,76.42512642372884,5.239988327026367
300,8504,7321.936499999994,319.386,56.53088811111112,5.383922100067139
300,8819,7351.231099999997,314.8357000000002,59.80936866666667,5.0035200119018555
300,4921,6486.968000000016,284.4556999999998,81.70253633333334,5.25536584854126
600,6347,4547.769299999991,204.21639999999974,60.37214728682171,4.431549787521362
600,7536,5009.830899999997,225.26279999999994,65.91053778260871,5.229832887649536
600,4078,3759.4630000000056,169.93200000000002,49.24097079661016,4.108254909515381
600,4726,3452.4224000000004,153.78370000000004,49.69801620118343,5.007436990737915
600,5978,3751.5035999999977,158.91839999999996,59.584271666666666,6.581902027130127
600,8836,3753.3279999999972,172.41370000000015,43.94697336311571,5.549969911575317
600,3380,4059.9057000000025,183.29080000000002,59.484854846153866,5.437613248825073
600,3669,3101.658700000002,151.04360000000008,45.097204000000005,4.543405055999756
600,7882,3524.890700000008,159.86949999999996,54.52849712551636,4.8452959060668945
600,2503,4849.2410999999975,215.07310000000004,72.81948624590163,3.7808451652526855
600,5802,4294.229700000004,193.8302999999999,54.262600187641574,5.3737571239471436
600,6455,3270.488500000006,152.38840000000002,53.22784794594596,5.042355060577393
600,5608,3805.0962999999997,170.89069999999998,56.658881864141726,5.326371192932129
600,8258,3413.443099999998,149.7947999999999,57.266672666666665,5.712455987930298
600,7486,3260.086399999999,149.44979999999998,46.45007472727273,5.289755821228027
600,1839,3310.288100000004,146.22469999999993,39.36681551351354,4.806588172912598
600,3282,3349.2081999999914,143.69150000000008,47.307942740740735,5.40158486366272
600,3216,3196.654900000002,149.32499999999987,49.48334621503133,5.508898019790649
600,9034,4573.746700000005,208.83260000000004,54.330479319587624,4.156293869018555
600,7143,2971.056900000001,141.8356,34.40896866666667,4.774180173873901
600,2446,4419.3528000000015,201.25369999999995,51.232730182879386,4.5102550983428955
600,5924,3289.5858000000017,145.44250000000002,48.644770666666645,4.772888898849487
600,8881,5025.347099999997,211.33969999999997,50.30678571428573,5.3630759716033936
600,6634,3086.291800000001,135.34890000000001,49.481408401360554,5.097165107727051
600,3097,4788.160499999999,206.68369999999987,60.82588626634654,4.58837103843689
600,1211,3034.762900000001,138.81379999999993,39.74983357328991,5.741926908493042
600,1921,3409.8007999999977,149.34529999999998,54.21392560732983,5.280580043792725
600,2740,3421.912000000008,153.28090000000012,44.17463407547171,7.238471269607544
600,3306,5035.0156999999845,225.64419999999996,63.40648902290078,5.557926893234253
600,4366,3450.2685000000006,146.7497000000002,47.03660399999998,6.281980276107788
600,5455,3725.8447000000024,160.4439000000001,47.880804,6.039776802062988
600,9095,3876.5842000000052,170.64930000000004,50.389656535353566,5.1632819175720215
600,8562,3599.6187999999956,167.0316000000002,52.07420100000001,5.336884021759033
600,9815,2818.783399999997,132.4232,42.73836993011175,4.953042984008789
600,1466,5304.863499999992,231.73009999999996,57.55470503030301,5.48429012298584
600,8480,6155.951099999999,255.3271,76.33629894438826,5.406715154647827
600,3792,3767.280300000004,174.95759999999999,46.42655908238006,5.391500949859619
600,4697,3505.3583999999996,161.27710000000005,49.67310814312617,4.870065212249756
600,1565,3331.4071000000044,158.4931,46.94615039336493,5.297008037567139
600,5891,5247.911999999999,232.61520000000004,96.94443656790123,4.960747957229614
600,8308,3262.280100000005,149.49699999999999,43.620077987206834,4.681638240814209
600,4257,4572.7287,199.79349999999997,58.539781710144936,5.622302055358887
600,5733,4192.211000000002,193.68420000000012,64.00051248509484,4.387574911117554
600,2946,3377.9959999999955,153.04490000000007,47.30883586004056,4.521939039230347
600,1292,3080.4997999999987,143.6524000000001,33.69228308108108,4.888088941574097
600,5439,4162.120000000001,191.69849999999997,52.37527475603551,5.062773942947388
600,1714,4293.908700000002,200.5668999999999,56.787098092048865,3.681161880493164
600,9200,3063.854800000002,144.62930000000006,57.14967166666664,3.4285943508148193
600,5804,3321.878999999993,151.59759999999994,67.1348261461988,4.1122519969940186
600,3154,2975.343500000002,141.21990000000002,52.70161467850098,3.1630442142486572
600,2195,4999.9029000000055,228.0663,72.21780615053763,3.347062826156616
600,3042,3905.5810999999994,181.45319999999995,41.75926563636362,3.881162166595459
600,9808,3360.214299999996,145.13119999999992,47.486677410774405,4.095831871032715
600,5407,3223.4647000000045,139.77009999999999,50.446571666666664,3.4859750270843506
600,3782,3721.1635000000056,165.26720000000006,55.54774605144695,3.907351016998291
600,5410,4045.71910000001,186.89569999999995,65.10724103703703,4.234297037124634
600,8428,3367.1265000000035,154.57489999999996,40.863206389830516,3.29306697845459
600,7236,3475.0532999999928,155.95819999999995,39.60264149903662,3.7164058685302734
600,2085,4432.369399999997,225.26619999999994,66.57020832911392,2.632676839828491
600,2139,3112.2036999999877,151.85130000000018,39.992709766990274,3.80253005027771
600,6801,4584.132800000007,200.72909999999996,57.472894891891876,4.0080907344818115
600,6820,3439.491199999998,156.63859999999997,41.74025071794872,4.3678882122039795
600,3830,4743.5606000000025,202.36059999999998,61.284864011173205,3.568203926086426
600,7975,3349.4133000000033,152.4038999999999,46.27700368846817,3.25201416015625
600,3469,3532.3141999999957,157.54110000000009,48.22966966666665,3.6444528102874756
600,1454,3474.164199999997,157.54729999999998,46.48236286956522,3.724155902862549
600,2573,4293.744200000004,192.0711,47.461395696468664,3.2107858657836914
600,3931,3671.909100000001,180.9485000000001,37.65474458555133,3.623562812805176
600,5445,3286.353500000004,148.0021999999998,44.963626999999995,3.2461960315704346
600,5745,3823.545900000004,177.72710000000004,65.09539172845955,3.389333724975586
600,7167,3570.4522999999895,150.988,64.43897584662578,4.7917633056640625
600,7597,3573.0512999999964,157.39009999999996,51.201989324306304,3.701767921447754
600,7005,3482.6911000000064,156.62550000000002,53.89873134331338,3.514928102493286
600,3239,3211.8497999999977,154.9628,48.85914929851942,3.2546780109405518
600,4331,3548.418899999993,165.5537,47.96223666042153,3.610874891281128
600,5960,3998.8522000000116,173.99059999999983,47.115781492600426,3.765655994415283
600,1284,3773.9604999999956,173.80299999999994,66.05034475968992,3.7756540775299072
600,2402,3646.090800000002,163.3253,58.24600423371647,4.043039083480835
600,8146,3303.9781000000025,149.65610000000007,42.34559127838828,4.523015260696411
600,1786,4819.065099999997,215.68819999999997,61.5582068859935,3.4255528450012207
600,8911,3363.832600000001,149.53979999999996,42.03159276545842,4.6297407150268555
600,7510,4088.791500000004,187.94910000000013,75.08857367676768,3.1006240844726562
600,6556,3503.177599999993,154.71159999999998,56.8385638815427,3.5228970050811768
600,5726,3191.8369000000002,140.21460000000016,50.22987982955712,3.9597020149230957
600,2935,3351.8385999999996,139.40759999999997,35.00964627363184,4.992087125778198
600,7223,4241.154799999999,194.66530000000006,65.48705921791472,3.730454921722412
600,1405,3349.726399999999,149.4654,46.39078820689655,3.8839051723480225
600,6792,5509.561199999992,244.53579999999988,64.87915958585857,3.3950278759002686
600,7527,3463.0412999999994,157.28249999999986,51.10911069565219,3.0065548419952393
