seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,irt_only,GHEFT,0,0.0,0,0,1,0.8304,0.5151,1.3455,,,,,,,,,,,,,,,,,61.836395392953925,1.8986,44,11,301,164,114,50,24.732119,0,ok,logs/seed_741896.log
430515,irt_only,GHEFT,0,0.0,0,0,1,0.7929,0.5426,1.3355,,,,,,,,,,,,,,,,,57.06289537843269,1.4239,41,10,308,166,123,43,28.19247,0,ok,logs/seed_430515.log
888075,irt_only,GHEFT,0,0.0,0,0,1,0.7901,0.4769,1.267,,,,,,,,,,,,,,,,,57.791638888888876,1.4849,46,12,327,186,137,49,33.163744,0,ok,logs/seed_888075.log
914983,irt_only,GHEFT,0,0.0,0,0,1,0.8994,0.6191,1.5185,,,,,,,,,,,,,,,,,67.08390820912294,1.8782,41,10,299,133,96,37,25.231618,0,ok,logs/seed_914983.log
997971,irt_only,GHEFT,0,0.0,0,0,1,0.7973,0.4542,1.2515,,,,,,,,,,,,,,,,,61.352225688073396,2.0672,43,11,326,166,126,40,34.976848,0,ok,logs/seed_997971.log
747642,irt_only,GHEFT,0,0.0,0,0,1,0.7014,0.4235,1.1249,,,,,,,,,,,,,,,,,59.68861320632829,1.3496,45,12,307,155,102,53,55.90858,0,ok,logs/seed_747642.log
664527,irt_only,GHEFT,0,0.0,0,0,1,0.7837,0.6171,1.4008,,,,,,,,,,,,,,,,,71.00310846594526,1.7251,36,10,300,138,108,30,60.756611,0,ok,logs/seed_664527.log
760044,irt_only,GHEFT,0,0.0,0,0,1,0.6885,0.4386,1.1271,,,,,,,,,,,,,,,,,64.96660453857793,1.2321,45,10,304,145,111,34,36.653888,0,ok,logs/seed_760044.log
215549,irt_only,GHEFT,0,0.0,0,0,1,0.7761,0.5579,1.334,,,,,,,,,,,,,,,,,53.709572624518124,1.5199,41,10,301,152,110,42,35.92719,0,ok,logs/seed_215549.log
370191,irt_only,GHEFT,0,0.0,0,0,1,0.7409,0.5261,1.267,,,,,,,,,,,,,,,,,58.662099999999995,1.6565,37,10,294,139,98,41,35.497224,0,ok,logs/seed_370191.log
296947,irt_only,GHEFT,0,0.0,0,0,1,0.6885,0.5508,1.2393,,,,,,,,,,,,,,,,,72.34529517470882,1.581,43,11,311,160,107,53,34.40491,0,ok,logs/seed_296947.log
963598,irt_only,GHEFT,0,0.0,0,0,1,0.8133,0.5444,1.3577,,,,,,,,,,,,,,,,,73.27284805537244,1.896,39,10,302,162,130,32,28.563071,0,ok,logs/seed_963598.log
388451,irt_only,GHEFT,0,0.0,0,0,1,0.7628,0.5186,1.2814,,,,,,,,,,,,,,,,,79.1352657992565,2.1017,39,9,301,144,114,30,28.307521,0,ok,logs/seed_388451.log
602873,irt_only,GHEFT,0,0.0,0,0,1,0.7212,0.4707,1.1919,,,,,,,,,,,,,,,,,109.69520523525513,2.2677,49,9,318,156,111,45,41.573049,0,ok,logs/seed_602873.log
122745,irt_only,GHEFT,0,0.0,0,0,1,0.7734,0.455,1.2284,,,,,,,,,,,,,,,,,62.78992684983353,1.8099,43,11,314,152,105,47,33.829875,0,ok,logs/seed_122745.log
484762,irt_only,GHEFT,0,0.0,0,0,1,0.7881,0.5823,1.3704,,,,,,,,,,,,,,,,,54.95613105802049,1.5621,44,10,318,156,107,49,30.748998,0,ok,logs/seed_484762.log
514215,irt_only,GHEFT,0,0.0,0,0,1,0.8374,0.4927,1.3301,,,,,,,,,,,,,,,,,54.25016370808679,1.3801,57,12,307,168,107,61,32.045769,0,ok,logs/seed_514215.log
601161,irt_only,GHEFT,0,0.0,0,0,1,0.6807,0.4633,1.144,,,,,,,,,,,,,,,,,63.94970673871583,1.4308,43,11,307,157,108,49,28.125824,0,ok,logs/seed_601161.log
78435,irt_only,GHEFT,0,0.0,0,0,1,0.7119,0.4462,1.1581,,,,,,,,,,,,,,,,,67.71596461143226,1.545,39,11,300,183,137,46,23.096317,0,ok,logs/seed_78435.log
480957,irt_only,GHEFT,0,0.0,0,0,1,0.7942,0.4726,1.2668,,,,,,,,,,,,,,,,,56.414905720823796,1.6054,38,10,287,156,111,45,22.424331,0,ok,logs/seed_480957.log
113260,irt_only,GHEFT,0,0.0,0,0,1,0.8664,0.5761,1.4425,,,,,,,,,,,,,,,,,122.89523370976849,2.6924,42,11,306,166,131,35,42.403688,0,ok,logs/seed_113260.log
846854,irt_only,GHEFT,0,0.0,0,0,1,0.7445,0.5196,1.2641,,,,,,,,,,,,,,,,,54.50193245175125,1.5781,39,8,265,134,105,29,96.532482,0,ok,logs/seed_846854.log
422970,irt_only,GHEFT,0,0.0,0,0,1,0.7484,0.5799,1.3283,,,,,,,,,,,,,,,,,60.87505379547062,1.5684,42,10,293,141,110,31,26.410098,0,ok,logs/seed_422970.log
