scenario,b47_min_rel_gap_pct,total_runs,algo_valid_runs,b47_qualified_runs,b47_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b47,20.0,50,50,23,0.46,1177.3960956521735,150.4429555952216,1213.251399999999,151.08545652173913,12.98103529408212,148.6495,98.40431469858223,10.455236661296414,95.7179303322438,34.406370046312524,34.884760034215006,34.85830526011221,8.921156091341029,23,23,1.0,1.0,3.958034155968492e-13,2.384185791015625e-07
