seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,baseline,NHEFT,1,0.0,0,0,0,0.088,0.0554,0.1434,67.1592999999999,2.062,16,3,190,442,442,0,33.4501,1.027,44,10,314,116,37,79,32.685689381933436,1.0036,58,12,337,156,115,41,16.17223,0,ok,logs/seed_741896.log
430515,baseline,NHEFT,1,0.0,0,0,0,0.0844,0.0595,0.1439,54.989099999999965,1.3596,21,5,261,468,468,0,40.9538,1.0126,38,8,325,117,41,76,40.81275425318152,1.0091,58,10,337,170,150,20,18.914439,0,ok,logs/seed_430515.log
888075,baseline,NHEFT,1,0.0,0,0,0,0.0842,0.0509,0.1351,61.61090000000006,1.583,25,6,252,471,471,0,40.98660000000001,1.0531,45,11,344,151,42,109,39.635842694284555,1.0184,62,15,360,192,150,42,24.084491,0,ok,logs/seed_888075.log
914983,baseline,NHEFT,1,0.0,0,0,0,0.0956,0.0676,0.1632,62.41429999999986,1.7475,19,4,205,446,446,0,36.53530000000001,1.0229,42,9,310,129,40,89,36.58938386252355,1.0244,53,11,324,165,127,38,22.28382,0,ok,logs/seed_914983.log
997971,baseline,NHEFT,1,0.0,0,0,0,0.085,0.0492,0.1342,61.30109999999999,2.0603,19,4,228,478,478,0,34.89860000000001,1.1729,43,10,340,126,44,82,35.64416325425951,1.198,57,12,350,173,131,42,30.837207,0,ok,logs/seed_997971.log
747642,baseline,NHEFT,1,0.0,0,0,0,0.0749,0.0449,0.1198,55.81310000000009,1.2619,28,6,262,466,466,0,44.289100000000005,1.0014,38,10,306,148,40,108,44.28905283194058,1.0014,54,12,328,190,153,37,24.315766,0,ok,logs/seed_747642.log
664527,baseline,NHEFT,1,0.0,0,0,0,0.0834,0.0677,0.1511,92.24139999999974,2.2411,15,4,186,485,485,0,41.3701,1.0051,44,8,348,116,50,66,42.800071370370375,1.0399,51,10,345,150,128,22,30.151146,0,ok,logs/seed_664527.log
760044,baseline,NHEFT,1,0.0,0,0,0,0.0732,0.0483,0.1215,61.92809999999997,1.1744,23,5,272,458,458,0,52.826100000000004,1.0018,40,9,331,112,34,78,52.82610291970803,1.0018,52,11,325,156,121,35,25.310181,0,ok,logs/seed_760044.log
215549,baseline,NHEFT,1,0.0,0,0,0,0.0827,0.0603,0.143,60.83629999999985,1.7216,19,3,223,465,465,0,36.3353,1.0283,39,6,326,111,51,60,40.468306093189966,1.1452,57,11,338,162,134,28,26.597553,0,ok,logs/seed_215549.log
370191,baseline,NHEFT,1,0.0,0,0,0,0.0787,0.0589,0.1376,75.02269999999982,2.1184,15,3,190,469,469,0,35.5678,1.0043,41,7,326,108,38,70,36.102650540706605,1.0194,56,9,324,130,108,22,26.688112,0,ok,logs/seed_370191.log
