scenario,b35_rel_tolerance_pct,total_runs,algo_valid_runs,b35_qualified_runs,b35_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b35,10.0,100,100,61,0.61,393.6222163934427,100.7539510670114,370.99600000000106,72.57575081967214,7.92421329734847,73.79709999999997,57.03833139393458,7.32071154506524,56.42776735463305,21.186126892245195,22.536068893305885,21.797489797848932,8.04256242707606,60,61,0.9836065573770492,1.0,1.0300643194414032e-26,1.167868219380625e-11
