scenario,b42_min_rel_gap_pct,total_runs,algo_valid_runs,b42_qualified_runs,b42_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b42,20.0,500,500,244,0.488,121.27554508196721,25.219649963171044,122.84350000000006,42.466716393442624,4.65979035319157,42.097,41.81586818615499,5.06687340373001,41.48620041393605,1.5874208890213386,0.458645852092184,1.3984806648552253,3.8886802685573745,159,244,0.6516393442622951,1.0,1.623524775213171e-09,1.575923165856188e-09
