seed,HEFT,DHEFT,NHEFT,time_sec
7711,99.87440000000002,35.505700000000004,35.036248404844294,4.013990879058838
4352,107.23620000000021,45.6325,48.12990909090908,3.67903995513916
6768,73.57179999999994,40.6539,40.653873767752714,4.300949335098267
5624,64.12729999999999,45.227500000000006,45.14557642276422,3.92309308052063
7053,74.65319999999996,49.61059999999999,46.79374045307445,6.047852039337158
2902,102.45109999999988,45.460699999999996,45.50015507246378,6.080732345581055
8558,111.0609999999998,40.6522,39.77452335216573,6.426239967346191
9018,52.58659999999998,40.097699999999996,40.840047683083505,5.601963043212891
2209,87.58410000000005,44.078399999999995,45.97136989247313,4.859200954437256
8499,102.08599999999993,39.2553,37.68737572527473,7.542439937591553
2754,77.5897999999999,40.9265,41.492761462300074,8.932164192199707
7593,52.696,37.215299999999985,36.68900163934427,10.445195198059082
5719,119.28699999999994,35.39800000000001,38.5876856187291,10.508437156677246
4004,71.99490000000017,38.835699999999996,39.450031911532385,13.382067918777466
7005,96.82610000000001,39.9261,37.490634979423874,17.32556700706482
2971,95.72330000000002,43.248400000000004,41.87414756995582,13.300579071044922
3183,59.53449999999999,39.335100000000004,40.08013333333333,10.213387966156006
3521,119.60410000000026,44.283500000000004,46.285723693379786,8.771447896957397
5990,72.76200000000004,50.867200000000004,50.86722784810127,9.149220943450928
3883,98.64040000000007,39.13300000000001,40.35791302149178,10.259740114212036
3873,90.67320000000014,52.50749999999999,52.50750316868592,11.52207326889038
3938,74.42629999999997,48.46869999999999,50.04801675302246,11.096605062484741
6540,84.4250999999999,38.5443,41.52763544127866,8.812705993652344
7861,93.37610000000011,37.63419999999999,37.64088356164383,11.366406917572021
2013,88.31319999999994,40.233399999999996,43.15369999999999,8.164146184921265
6546,52.49650000000002,46.16990000000001,46.169886354378825,7.850904703140259
9518,93.81770000000003,52.498400000000004,53.00292273476113,11.32845687866211
8276,59.83540000000003,42.121,42.12103159609121,9.298159837722778
2681,82.5106,45.5852,45.85980569395018,12.171594142913818
5708,75.59289999999997,43.038199999999996,41.887330837004406,9.16942811012268
5943,71.32289999999998,42.948,42.62157556221889,12.497648000717163
3789,104.34510000000009,40.9358,38.544714084112144,10.059489727020264
9608,74.95569999999998,45.1206,45.09707451669597,12.116540908813477
9283,86.69390000000004,45.68390000000001,46.235530656934316,11.0761559009552
8672,69.05390000000011,39.6078,36.294576423104175,6.452515125274658
4598,95.91500000000003,42.63369999999998,41.36109316239315,8.560826063156128
3289,102.35890000000008,42.661999999999985,45.3296575562701,10.526032209396362
2697,63.41049999999994,36.74209999999999,36.460090097932536,10.660563230514526
6575,74.10819999999997,37.0788,38.622201286563616,10.92302680015564
9236,76.99370000000003,37.597300000000004,38.30149903921569,11.328412055969238
9431,68.82849999999992,54.1889,54.2944462585034,11.351428985595703
7488,102.7527999999999,38.0474,39.82254231354983,8.551419258117676
3043,87.9098,41.54659999999999,38.396965750528544,9.559201002120972
9070,95.0815000000001,36.131299999999996,35.45961771217713,11.222713232040405
7749,60.15670000000004,43.50790000000001,43.993174143302184,8.120196104049683
4152,85.52049999999993,37.900999999999996,37.14758811700184,9.495007991790771
8098,98.41759999999981,42.353399999999986,45.06783524971363,10.217308282852173
4730,119.36889999999953,50.45989999999999,47.50447079515491,9.710099220275879
2787,82.59599999999998,41.920200000000015,42.18390729783039,6.948358774185181
8241,93.54810000000015,39.453700000000005,41.17818023450586,7.094926834106445
