seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,baseline,NHEFT,1,0.0,0,0,0,0.1744,0.1906,0.365,225.48519999999976,6.9231,6,2,73,442,442,0,45.7378,1.4043,43,11,312,108,39,69,43.5777731277533,1.338,60,12,337,162,108,54,9.239009,0,ok,logs/seed_741896.log
430515,baseline,NHEFT,1,0.0,0,0,0,0.1672,0.2045,0.3717,116.77780000000007,2.8873,11,3,156,468,468,0,43.0909,1.0654,46,9,330,130,44,86,43.36417098103875,1.0722,56,10,338,171,121,50,10.657593,0,ok,logs/seed_430515.log
888075,baseline,NHEFT,1,0.0,0,0,0,0.1668,0.1752,0.342,185.4363999999998,4.7645,9,3,109,471,471,0,44.873400000000004,1.153,47,12,333,145,37,108,46.90252592592592,1.2051,57,13,362,186,145,41,12.724213,0,ok,logs/seed_888075.log
914983,baseline,NHEFT,1,0.0,0,0,0,0.1893,0.2322,0.4215,158.51950000000016,4.4382,9,4,108,446,446,0,41.47999999999999,1.1613,40,9,316,120,37,83,37.80517607407407,1.0585,65,13,317,179,115,64,12.170263,0,ok,logs/seed_914983.log
997971,baseline,NHEFT,1,0.0,0,0,0,0.1684,0.1691,0.3375,204.70010000000002,6.8972,6,2,81,478,478,0,40.96939999999999,1.3804,41,9,311,118,45,73,35.28750074841681,1.189,60,14,355,170,113,57,16.208553,0,ok,logs/seed_997971.log
747642,baseline,NHEFT,1,0.0,0,0,0,0.1484,0.1543,0.3027,151.3408000000001,3.4218,10,3,127,466,466,0,45.8687,1.0371,42,10,329,149,40,109,45.25302162162163,1.0232,54,13,334,180,119,61,14.467357,0,ok,logs/seed_747642.log
664527,baseline,NHEFT,1,0.0,0,0,0,0.1652,0.2325,0.3977,198.20560000000037,4.8155,12,4,101,485,485,0,49.9406,1.2133,49,9,330,130,50,80,49.95023273657289,1.2136,51,11,348,155,115,40,18.768257,0,ok,logs/seed_664527.log
760044,baseline,NHEFT,1,0.0,0,0,0,0.145,0.1663,0.3113,153.73519999999985,2.9155,12,4,130,458,458,0,53.0606,1.0063,42,8,315,109,33,76,53.060591970802925,1.0063,53,13,332,163,114,49,16.181204,0,ok,logs/seed_760044.log
215549,baseline,NHEFT,1,0.0,0,0,0,0.1637,0.2074,0.3711,156.30769999999995,4.4234,11,2,112,465,465,0,44.08679999999999,1.2476,50,9,324,123,48,75,40.4599734939759,1.145,53,13,340,148,108,40,16.052937,0,ok,logs/seed_215549.log
370191,baseline,NHEFT,1,0.0,0,0,0,0.1559,0.2022,0.3581,252.02920000000006,7.1166,5,2,75,469,469,0,44.30100000000001,1.2509,50,10,310,122,38,84,46.862492012288776,1.3233,59,12,313,127,87,40,16.964122,0,ok,logs/seed_370191.log
