seed,HEFT,DHEFT,NHEFT,time_sec
6347,343.47360000000094,52.168000000000006,41.28159268292683,3.076040267944336
7536,347.4034000000002,46.88919999999998,35.66329725212948,3.504150867462158
4078,304.40100000000075,57.573600000000006,35.9972447761194,2.8765220642089844
4726,381.9639999999992,61.082100000000004,39.085246444444444,3.5043718814849854
5978,320.15749999999963,78.4398,49.79925158723508,4.258086919784546
8836,314.14640000000026,47.485899999999994,37.98851206894209,3.9457149505615234
3380,383.03540000000055,57.8687,41.5524525977009,3.846843719482422
3669,242.13330000000013,56.73569999999999,38.97044147675569,3.1337368488311768
7882,317.06160000000045,54.66959999999999,37.44722846441948,3.5914649963378906
2503,349.4497000000011,49.524600000000014,39.09734019152616,2.7490930557250977
5802,329.9237999999994,58.84310000000001,42.510653097804386,3.3613717555999756
6455,362.34280000000035,59.003600000000006,42.70631186956522,3.836376190185547
5608,381.19169999999986,64.32379999999999,43.9029550401852,3.4321742057800293
8258,318.9176000000002,55.3969,43.86937253965787,3.7945730686187744
7486,255.17539999999988,49.8181,41.421286274200206,3.9750919342041016
1839,278.9911000000002,50.0119,43.65017901019253,3.109349250793457
3282,383.39419999999967,50.92210000000001,38.215270491803274,3.9378018379211426
3216,307.9210999999994,53.6042,40.99106190506545,3.71380615234375
9034,320.1148000000002,55.809699999999985,44.57610191047041,2.737766742706299
7143,272.99589999999995,53.64510000000001,42.71289602467443,3.1071839332580566
2446,386.14690000000047,59.206799999999994,39.68407339410174,3.786045789718628
5924,272.45460000000026,49.71189999999999,38.78424158415841,3.1846721172332764
8881,343.8467,58.30930000000002,36.73201646801347,3.9030539989471436
6634,364.5535,60.65320000000001,45.54271779242175,3.6165130138397217
3097,337.3268999999998,53.18949999999999,32.97931718859451,3.3164331912994385
1211,260.56320000000017,46.5724,42.04361653398059,3.711477756500244
1921,489.78900000000027,67.9999,41.0826088607595,4.093088865280151
2740,292.0906999999998,58.33319999999999,40.5674616020583,4.461501836776733
3306,344.82680000000005,57.2236,34.74276367806268,3.4192047119140625
4366,277.98810000000014,53.54630000000001,44.39443819379117,4.122092008590698
5455,340.237,55.59439999999999,43.99541566386307,4.716486930847168
9095,349.3048000000005,62.8487,37.520616621552875,3.6404428482055664
8562,312.2128000000002,61.80660000000001,38.79176057906459,3.945862293243408
9815,255.0558000000001,45.75489999999999,33.8371617871053,3.453864812850952
1466,374.4948999999998,62.862599999999986,43.53097155049786,3.5904669761657715
8480,451.90620000000007,70.9233,55.01676013986014,4.078686952590942
3792,312.8124000000004,55.724399999999996,40.85732540400775,3.7939281463623047
4697,291.3261999999996,51.171199999999985,37.0227183908046,3.1997928619384766
1565,425.37439999999987,61.742899999999985,39.08242204585539,3.447197914123535
5891,647.5306999999993,82.07719999999999,52.756801,3.512136936187744
8308,265.44210000000027,55.218199999999996,38.153992815072094,3.584167957305908
4257,594.6354000000001,71.81440000000002,38.057567666666664,4.286381244659424
5733,337.33950000000027,49.956100000000006,42.402836690647476,3.3206140995025635
2946,319.82359999999954,54.78889999999999,37.9168117126033,3.9337270259857178
1292,306.4441,51.06930000000001,43.450554856427985,3.790470838546753
5439,315.56960000000015,49.58100000000001,36.58997083993661,3.952467918395996
1714,454.9727999999988,64.82029999999997,41.875235970628985,3.365830183029175
9200,278.61069999999967,52.8173,38.707201,3.751873016357422
5804,276.4868000000003,60.35300000000001,43.83564117647059,3.4916558265686035
3154,280.40439999999995,64.6558,42.160526954198474,3.1719610691070557
2195,424.47109999999935,66.6636,40.54995114814815,3.149198055267334
3042,341.3628000000012,50.08080000000001,37.61174883124646,4.154046058654785
9808,340.04970000000014,54.81639999999999,34.34422228985508,4.227143049240112
5407,312.2154999999992,58.513400000000004,41.4093646087457,3.1859819889068604
3782,377.3933000000012,55.17179999999998,45.5692009036805,3.658828020095825
5410,533.2488000000009,60.300599999999996,40.57745681818181,3.7916929721832275
8428,323.5782000000002,50.14619999999998,30.964685460284656,3.3640739917755127
7236,267.6090999999999,50.1545,38.33024555522774,3.8436408042907715
2085,304.8052999999994,58.491099999999996,52.072888667992046,2.631679058074951
2139,269.69509999999946,51.33749999999999,33.0082,3.7307002544403076
6801,462.60559999999987,59.23139999999997,62.85048863636364,3.5339038372039795
6820,341.7401999999992,57.0936,37.89843617788103,4.1566009521484375
3830,369.34139999999996,58.97930000000001,47.289196159609126,3.3085200786590576
7975,287.77089999999976,52.27060000000001,41.539068912280705,2.9990041255950928
3469,272.0136999999994,55.16440000000001,43.05023552729991,3.3375658988952637
1454,298.1499999999994,45.185599999999994,36.3180779716549,3.518693685531616
2573,346.2992999999993,55.698699999999995,33.0605487320838,3.278736114501953
3931,300.4422000000004,52.003299999999996,36.85366710145568,3.6758980751037598
5445,265.1409999999999,61.45520000000001,44.44351958041959,3.4023678302764893
5745,303.1207999999992,61.982300000000016,45.19286024475523,3.303849935531616
7167,321.8287000000002,59.447899999999976,38.99724656188605,4.675786972045898
7597,275.0701999999999,52.23740000000001,40.33383996123114,3.8822920322418213
7005,333.36070000000024,57.489000000000004,38.68398849902535,3.2864019870758057
3239,329.51070000000016,56.5451,35.33421443115438,3.124022960662842
4331,421.45180000000056,60.528,42.85733721244926,3.445338010787964
5960,375.0947,61.11259999999999,35.78333770250368,3.481971025466919
1284,313.58959999999996,56.2342,45.51053642769004,4.023592948913574
2402,385.7077,62.053399999999996,42.140776648475764,3.963340997695923
8146,329.4496000000003,49.33899999999999,39.23108257337523,4.291735887527466
1786,372.4737000000011,56.692899999999995,38.725655320987656,3.3765738010406494
8911,345.8333999999994,57.3139,38.555297760443324,3.911329984664917
7510,323.4234000000001,68.84909999999999,47.87729014069878,3.035254716873169
6556,296.16949999999997,49.553199999999975,36.22630857259371,3.2518908977508545
5726,281.0889000000001,61.4788,40.09428616320476,4.122682809829712
2935,341.99140000000034,52.0065,40.206584022105645,4.3951499462127686
7223,367.20309999999927,60.0407,39.703799999999994,3.628568172454834
1405,281.4131000000003,51.161399999999986,40.72096194503172,3.4317209720611572
6792,361.83570000000094,58.7102,42.73049137013744,3.539370059967041
7527,286.36010000000005,62.331199999999995,38.376504322002845,3.2183761596679688
3965,454.5067999999991,55.97080000000002,31.927514301195,3.304353952407837
9686,383.8882999999998,50.80249999999999,36.56087811905888,2.979046106338501
2054,274.4449999999996,52.132799999999996,37.30127742990655,3.5409741401672363
7502,384.3324000000003,59.6218,41.50664429530202,3.889824867248535
5872,342.3345000000002,61.7351,42.280083388925945,3.675859212875366
1751,281.0898999999999,48.6218,43.00908988285409,3.657362937927246
5095,291.76349999999996,45.494899999999994,36.871014236291316,3.191293954849243
8465,272.9176999999993,62.77960000000001,45.28400360499012,3.9900240898132324
8504,446.5702999999998,64.6925,35.68845796178344,3.6681809425354004
8819,318.11789999999985,53.89789999999999,36.437929742033376,3.4350593090057373
4921,394.9683000000003,71.0427,48.4611986094061,3.625983953475952
