seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,b8_match
6347,343.47360000000094,52.168000000000006,41.28159268292683,3.076040267944336,1.186,1.1449,2.3309,0.041099999999999914,False
7536,347.4034000000002,46.88919999999998,35.66329725212948,3.504150867462158,1.0731,0.992,2.0651,0.08109999999999995,False
4078,304.40100000000075,57.573600000000006,35.9972447761194,2.8765220642089844,1.0231,0.7067,1.7298,0.3163999999999999,False
4726,381.9639999999992,61.0821,39.08524644444445,3.504371881484986,1.2463,1.2469,2.4932,0.0005999999999999339,True
5978,320.15749999999963,78.4398,49.79925158723508,4.258086919784546,1.1167,0.9561,2.0728,0.16060000000000008,False
8836,314.14640000000026,47.485899999999994,37.98851206894209,3.945714950561523,1.0725,1.0292,2.1017,0.043300000000000116,False
3380,383.03540000000055,57.8687,41.5524525977009,3.846843719482422,1.1981,1.1421,2.3402,0.05600000000000005,False
3669,242.13330000000013,56.73569999999999,38.97044147675569,3.1337368488311768,1.0982,0.856,1.9542,0.24220000000000008,False
7882,317.06160000000045,54.66959999999999,37.44722846441948,3.59146499633789,1.1087,1.0969,2.2056,0.011800000000000033,True
2503,349.4497000000011,49.524600000000014,39.09734019152616,2.7490930557250977,1.2271,1.2238,2.4509,0.0033000000000000806,True
5802,329.9237999999994,58.84310000000001,42.510653097804386,3.3613717555999756,1.0339,0.9044,1.9383,0.12950000000000006,False
6455,362.3428000000003,59.003600000000006,42.70631186956522,3.836376190185547,1.0209,0.8669,1.8878,0.15399999999999991,False
5608,381.19169999999986,64.32379999999999,43.9029550401852,3.4321742057800293,0.9834,1.0137,1.9971,0.030299999999999994,False
8258,318.9176000000002,55.3969,43.86937253965787,3.7945730686187744,1.084,1.2336,2.3176,0.14959999999999996,False
7486,255.17539999999988,49.8181,41.421286274200206,3.9750919342041016,1.148,1.1111,2.2591,0.03689999999999993,False
1839,278.9911000000002,50.0119,43.65017901019253,3.109349250793457,1.1165,0.7896,1.9061,0.3269000000000001,False
3282,383.39419999999967,50.92210000000001,38.215270491803274,3.9378018379211426,1.0726,0.8311,1.9037,0.24150000000000005,False
3216,307.9210999999994,53.6042,40.99106190506545,3.71380615234375,1.0259,0.9844,2.0103,0.04149999999999998,False
9034,320.1148000000002,55.809699999999985,44.57610191047041,2.737766742706299,1.1659,0.9334,2.0993,0.23249999999999993,False
7143,272.99589999999995,53.64510000000001,42.71289602467443,3.1071839332580566,1.0937,0.9175,2.0112,0.1761999999999999,False
2446,386.14690000000047,59.206799999999994,39.68407339410174,3.786045789718628,1.02,0.8335,1.8535,0.1865,False
