seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,b1_match
6347,53.904000000000025,34.530899999999995,38.40359246341463,3.415468215942383,0.5705,0.1263,0.6968,True
