scenario,b44_min_rel_gap_pct,total_runs,algo_valid_runs,b44_qualified_runs,b44_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b44,20.0,50,50,20,0.4,276.7431699999999,108.37046175754354,243.6497500000006,55.106280000000005,5.88398589980063,54.752300000000005,47.63992167678266,5.973351614164494,47.11774246496573,13.375987954881442,13.207880950664816,13.559172891043822,7.709070195277174,19,20,0.95,1.0,6.569616729123107e-07,3.814697265625e-06
