seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,irt_only,GHEFT,0,0.0,0,0,1,0.8304,0.5151,1.3455,,,,,,,,,,,,,,,,,61.836395392953925,1.8986,44,11,301,164,114,50,54.692928,0,ok,logs/seed_741896.log
430515,irt_only,GHEFT,0,0.0,0,0,1,0.7929,0.5426,1.3355,,,,,,,,,,,,,,,,,57.06289537843269,1.4239,41,10,308,166,123,43,19.102427,0,ok,logs/seed_430515.log
888075,irt_only,GHEFT,0,0.0,0,0,1,0.7901,0.4769,1.267,,,,,,,,,,,,,,,,,57.791638888888876,1.4849,46,12,327,186,137,49,19.356245,0,ok,logs/seed_888075.log
914983,irt_only,GHEFT,0,0.0,0,0,1,0.8994,0.6191,1.5185,,,,,,,,,,,,,,,,,67.08390820912294,1.8782,41,10,299,133,96,37,15.21602,0,ok,logs/seed_914983.log
997971,irt_only,GHEFT,0,0.0,0,0,1,0.7973,0.4542,1.2515,,,,,,,,,,,,,,,,,61.352225688073396,2.0672,43,11,326,166,126,40,21.084631,0,ok,logs/seed_997971.log
747642,irt_only,GHEFT,0,0.0,0,0,1,0.7014,0.4235,1.1249,,,,,,,,,,,,,,,,,59.68861320632829,1.3496,45,12,307,155,102,53,20.014586,0,ok,logs/seed_747642.log
664527,irt_only,GHEFT,0,0.0,0,0,1,0.7837,0.6171,1.4008,,,,,,,,,,,,,,,,,71.00310846594526,1.7251,36,10,300,138,108,30,26.064651,0,ok,logs/seed_664527.log
760044,irt_only,GHEFT,0,0.0,0,0,1,0.6885,0.4386,1.1271,,,,,,,,,,,,,,,,,64.96660453857793,1.2321,45,10,304,145,111,34,18.604116,0,ok,logs/seed_760044.log
215549,irt_only,GHEFT,0,0.0,0,0,1,0.7761,0.5579,1.334,,,,,,,,,,,,,,,,,53.709572624518124,1.5199,41,10,301,152,110,42,21.037503,0,ok,logs/seed_215549.log
370191,irt_only,GHEFT,0,0.0,0,0,1,0.7409,0.5261,1.267,,,,,,,,,,,,,,,,,58.662099999999995,1.6565,37,10,294,139,98,41,22.025883,0,ok,logs/seed_370191.log
