seed,HEFT,DHEFT,NHEFT,time_sec
6347,240.78800000000024,49.0678,42.75569506726458,3.2633373737335205
7536,243.83539999999968,50.644400000000005,41.435666176009924,3.829970121383667
4078,219.22469999999976,60.280200000000015,44.31067991120977,2.9699881076812744
4726,268.9538999999995,59.1126,47.17069999999999,3.847343683242798
5978,339.08889999999974,68.2325,58.744153687315645,4.457305192947388
8836,220.52000000000027,52.93810000000001,41.70481183606558,4.198746204376221
3380,268.6405999999999,58.35290000000001,53.10528345323742,3.8283703327178955
3669,219.54839999999973,53.4659,46.38046666666666,3.393850803375244
7882,248.7331000000006,56.5464,49.922,3.7663047313690186
2503,245.16839999999968,48.438900000000004,41.59658062674962,3.4671578407287598
5802,278.04350000000005,67.0343,57.66431887477315,3.363478183746338
6455,416.64910000000026,65.47880000000002,47.84047581227437,4.415066957473755
5608,293.30780000000044,62.39540000000001,57.8971729393055,3.636122941970825
8258,244.51550000000037,59.19339999999999,56.28843874319067,4.103704214096069
7486,183.09419999999997,56.05270000000001,55.553207174887895,3.8772826194763184
1839,195.92020000000002,44.0686,42.45652987012988,3.056447982788086
3282,360.1897000000002,48.02909999999998,47.17027175572518,3.9239299297332764
3216,216.3827999999996,54.5984,43.60188756523277,4.235459804534912
9034,275.0804000000005,58.520500000000006,41.49698180525354,2.7683379650115967
7143,198.54629999999963,51.4006,44.04185359306047,3.2191219329833984
2446,329.91429999999974,59.9679,50.9459635,3.657339096069336
5924,191.29299999999992,44.37920000000001,41.058871428571436,3.215311050415039
8881,241.3716000000003,57.49220000000002,47.64361032901253,4.23061203956604
6634,256.14350000000076,59.278499999999994,52.861178533094815,3.7620182037353516
3097,240.15259999999998,55.584399999999995,45.2151812886143,3.031661033630371
1211,208.18780000000012,55.22829999999999,46.83718202473896,3.6294968128204346
1921,448.3018999999985,66.4391,51.529106827309235,4.091891050338745
2740,308.22289999999964,61.85069999999999,60.374586527862824,4.4132890701293945
3306,284.8525999999999,57.6711,44.6983037037037,3.555819034576416
4366,195.82629999999966,59.9323,56.01608440039701,4.180853843688965
5455,238.83880000000056,56.2913,51.46297178549665,4.749572038650513
9095,340.57700000000006,62.9781,44.02856306861989,3.881057024002075
8562,251.61430000000001,59.6526,55.100647021140304,4.00652003288269
9815,186.68440000000004,47.62359999999999,45.363275933970456,3.512265205383301
1466,276.3917999999999,61.354099999999995,50.82892315806148,3.92856502532959
8480,518.0712000000005,68.17089999999999,50.76374251539011,4.1222100257873535
3792,234.97900000000035,56.708699999999986,46.787141370394316,3.830427885055542
4697,204.57019999999997,58.8955,51.86001359294638,3.410428285598755
1565,336.88450000000046,57.39150000000002,51.32010712820512,3.5016090869903564
5891,571.7803000000004,71.79769999999998,64.18951778947368,3.6535041332244873
8308,209.25620000000043,56.667099999999984,52.2142583804143,3.5067026615142822
4257,417.2897000000003,65.0655,47.0667,3.8862409591674805
5733,236.99629999999985,59.4719,47.930299777857655,3.3569819927215576
2946,260.61979999999943,52.82790000000001,40.29446762246117,3.7635719776153564
1292,215.82499999999973,49.33259999999999,41.318771835194624,3.7709858417510986
5439,221.43209999999988,51.412,43.28539844760674,3.744785785675049
1714,394.4227000000002,58.524699999999996,53.229244505066255,3.3745760917663574
9200,324.16069999999996,62.1293,46.4305720296736,3.4711549282073975
5804,255.9992999999998,66.06700000000001,55.854848159826595,3.816230297088623
3154,200.53500000000037,62.307599999999994,54.8172465648855,3.1653120517730713
2195,505.0580999999995,60.248999999999995,56.04427770382696,3.355574131011963
3042,286.8955999999996,51.1905,48.12745668265935,3.812088966369629
9808,285.81230000000005,49.93130000000001,40.83395217391304,4.1005730628967285
5407,274.2622999999993,63.33050000000001,49.861962747342275,3.2012619972229004
3782,264.5870000000001,49.66110000000001,41.71021873571187,3.7427570819854736
5410,414.22020000000026,59.00849999999999,63.43695654545454,3.5538041591644287
8428,245.77630000000016,52.56139999999999,39.95221023308698,3.5518229007720947
7236,199.6366999999996,50.69699999999999,44.77445555555555,3.5978281497955322
2085,214.2304000000004,51.03049999999999,43.70877403754267,2.617910861968994
2139,250.95880000000048,54.83879999999999,47.19515057115919,3.7716479301452637
6801,362.1638000000001,58.221500000000006,45.5183608091024,3.553072690963745
6820,239.40630000000007,57.6152,48.052921135312104,4.057068824768066
3830,477.9456999999995,75.49459999999999,56.2985,3.484644889831543
7975,202.07019999999986,52.89870000000001,46.92405363157895,2.9672420024871826
3469,324.91380000000066,68.34919999999998,49.66355787678556,3.4260752201080322
1454,338.1059000000006,57.65110000000001,46.940388689407534,3.403538942337036
2573,243.65519999999975,54.821200000000005,42.35734929178471,3.2344160079956055
3931,270.5772000000003,61.40269999999998,53.50519772209566,3.5620081424713135
5445,252.1490999999998,58.79559999999999,53.964785898929854,3.451192855834961
5745,372.4979999999992,65.31539999999998,61.448624257083615,3.315643310546875
7167,348.5397,61.835300000000004,57.459761943319826,4.7589333057403564
7597,243.8205000000006,54.77889999999999,51.21362664647993,3.96541690826416
7005,234.05539999999985,60.661199999999994,47.968799257790245,3.547875165939331
3239,248.9411000000006,52.877700000000004,43.44392211404728,3.3469388484954834
4331,296.9235000000001,58.6698,60.05167086597737,3.3732001781463623
5960,336.9881999999997,63.20680000000001,45.9371500736377,3.7323007583618164
1284,220.4911999999999,57.35470000000001,54.35367565337002,3.7862651348114014
2402,378.3158999999998,62.7047,54.27615786350148,3.797996997833252
8146,231.4309999999995,53.276700000000005,43.46061078026083,4.580944299697876
1786,291.97569999999996,60.561000000000014,43.2040407579273,3.4033968448638916
8911,243.98940000000047,54.00390000000001,46.478995330709324,4.221343994140625
7510,481.4746999999996,75.51740000000001,60.51207560975608,2.7923691272735596
6556,208.3964,51.4191,45.80202500375802,3.359998941421509
5726,267.0987000000002,60.74050000000001,58.18937607418398,4.098468065261841
2935,249.74510000000012,57.2274,57.471473685539415,4.5059521198272705
7223,274.94329999999997,54.36610000000001,49.34338047138046,3.7939348220825195
1405,204.17260000000044,52.2116,50.07751647940074,3.7150330543518066
6792,316.6569000000003,57.67260000000002,53.934304424778766,3.848149061203003
7527,299.4127999999998,62.43350000000001,46.92223413173653,3.14493989944458
3965,354.0448000000003,56.487300000000005,43.82397410924369,3.411897659301758
9686,275.0760000000006,52.345499999999994,40.45079896153612,3.1399049758911133
2054,193.0245,52.01719999999999,49.14530852340936,3.7413980960845947
7502,427.8473999999996,60.84300000000001,54.07461314475873,3.9529809951782227
5872,241.4362999999998,64.04849999999999,58.64924765674552,3.6619651317596436
1751,198.3321000000001,55.5919,55.591901775147925,3.709289073944092
5095,204.6639999999998,45.59500000000001,41.57093220189462,3.4570181369781494
8465,262.3538999999996,64.246,53.240856004859076,3.9098129272460938
8504,417.3090000000001,62.8512,48.061267676767685,3.7435710430145264
8819,231.09290000000075,56.447,45.512655555555554,3.5915679931640625
4921,476.3449000000005,62.892300000000006,51.61814434294331,3.648146867752075
