seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,CCR_IDR_rel_gap_pct,b56_match
7711,525.3307999999992,98.8211,67.17860786848792,6.066279888153076,1.5396,1.1031,2.6427,0.4365000000000001,33.034396639800214,True
4352,495.7369999999994,94.2009,71.37837972727273,6.325991868972778,1.4452,1.1417,2.5869,0.3035000000000001,23.46437821330551,True
6768,571.1732999999987,97.8537,58.91585363680281,6.07956600189209,1.4409,0.8938,2.3347,0.5471,46.86683513941834,True
5624,513.1175999999996,105.9929,76.15114824199529,7.666301012039185,1.3202,0.8389,2.1591,0.48130000000000006,44.58339122782641,True
7053,600.4122000000002,97.2692,68.32296109389671,12.270373106002808,1.4626,1.0418,2.5044,0.42079999999999984,33.604855454400244,True
2902,509.90889999999973,97.2964,66.8110800876494,9.713658094406128,1.4356,0.8618,2.2974,0.5738,49.952119787585964,True
8558,549.9254000000009,97.30450000000002,69.32038435736226,12.044797897338867,1.3739,0.9634,2.3373,0.41049999999999986,35.12600008556881,True
9018,364.65820000000105,74.93830000000001,76.66050898680791,15.363779306411743,1.4381,0.7782,2.2163,0.6598999999999999,59.54969995036773,True
2209,423.6059,88.22280000000002,65.96270099999998,10.569829940795898,1.4729,0.7974,2.2703,0.6755000000000001,59.50755406774435,True
8499,443.7280999999998,81.42880000000001,73.6276130593692,8.644806146621704,1.419,1.0243,2.4433,0.39470000000000005,32.30876273891868,True
2754,507.1703999999999,112.0667,79.87930200000001,10.82191514968872,1.4207,1.0979,2.5186,0.3228,25.633288334789167,True
7593,440.4016999999989,80.2147,59.82531639344262,8.787760019302368,1.399,0.8904,2.2894,0.5086,44.430855245915964,True
5719,548.3918000000015,94.12400000000002,68.91277811015738,10.849112272262571,1.4991,1.1602,2.6593,0.3389000000000002,25.487910352348376,True
4004,450.4827999999995,82.8733,71.16048214849923,9.806798934936523,1.5074,1.0849,2.5923,0.4225000000000001,32.596535894765275,True
7005,506.42279999999954,92.81199999999998,71.36704391691394,8.074230909347534,1.5287,1.1573,2.686,0.37139999999999995,27.654504839910643,True
2971,565.2623999999997,95.26490000000004,69.76625217391303,10.82628607749939,1.3715,0.8673,2.2388,0.5042,45.04198677863141,True
3183,529.1936999999998,71.94590000000001,66.45333155555556,9.77535605430603,1.3548,0.8226,2.1774,0.5322,48.88399007991182,True
3521,484.8935000000006,84.78110000000001,68.35320249696564,9.833772897720335,1.3173,0.8767,2.194,0.4405999999999999,40.16408386508659,True
5990,477.10999999999905,101.66159999999998,94.1335938618926,8.216442108154297,1.2463,0.6516,1.8979,0.5947,62.66926603087624,True
3883,428.4805999999999,84.37150000000001,70.97612216452613,7.878468036651611,1.4718,1.0531,2.5249,0.41870000000000007,33.16566992752189,True
3873,430.8405000000003,101.7624,73.45654393548386,10.956254959106444,1.2062,0.8943,2.1005,0.31189999999999996,29.6976910259462,True
