seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,baseline,NHEFT,1,0.0,0,0,0,0.341,0.3675,0.7085,433.9662999999994,13.3241,4,2,43,442,442,0,58.75500000000002,1.804,40,9,291,110,42,68,50.75982032520325,1.5585,57,12,329,176,110,66,9.827579,0,ok,logs/seed_741896.log
430515,baseline,NHEFT,1,0.0,0,0,0,0.3259,0.389,0.7149,200.85479999999933,4.9661,7,3,107,468,468,0,53.8694,1.3319,44,10,307,122,53,69,46.47618817948719,1.1491,54,11,333,158,114,44,11.332822,0,ok,logs/seed_430515.log
888075,baseline,NHEFT,1,0.0,0,0,0,0.3248,0.3396,0.6644,292.9131,7.526,8,3,90,471,471,0,56.5304,1.4525,57,12,327,171,53,118,54.400205420430865,1.3977,65,15,365,228,152,76,13.311029,0,ok,logs/seed_888075.log
914983,baseline,NHEFT,1,0.0,0,0,0,0.3695,0.4432,0.8127,265.75800000000015,7.4406,5,2,73,446,446,0,53.25709999999999,1.4911,37,11,279,110,40,70,39.90018387096775,1.1171,56,13,321,156,97,59,12.891705,0,ok,logs/seed_914983.log
997971,baseline,NHEFT,1,0.0,0,0,0,0.3278,0.3246,0.6524,388.8895,13.1033,5,3,51,478,478,0,55.0318,1.8542,52,11,301,140,45,95,47.174271099597,1.5895,56,13,348,166,113,53,16.571484,0,ok,logs/seed_997971.log
747642,baseline,NHEFT,1,0.0,0,0,0,0.2884,0.3008,0.5892,262.5020999999994,5.9351,7,2,83,466,466,0,52.970600000000005,1.1977,45,10,320,133,46,87,53.38283009708738,1.207,62,15,335,194,118,76,15.231562,0,ok,logs/seed_747642.log
664527,baseline,NHEFT,1,0.0,0,0,0,0.3221,0.4423,0.7644,279.3141999999998,6.7861,8,3,90,485,485,0,55.7727,1.355,59,12,331,153,48,105,50.70690230179029,1.232,58,11,335,168,120,48,18.106982,0,ok,logs/seed_664527.log
760044,baseline,NHEFT,1,0.0,0,0,0,0.2829,0.3149,0.5978,269.3130999999997,5.1074,8,3,84,458,458,0,61.527600000000014,1.1668,44,9,302,114,37,77,55.03544402420575,1.0437,61,14,330,165,96,69,15.932909,0,ok,logs/seed_760044.log
215549,baseline,NHEFT,1,0.0,0,0,0,0.319,0.3985,0.7175,224.11469999999917,6.3423,7,1,90,465,465,0,51.0225,1.4439,45,9,317,126,51,75,56.15389481216458,1.5891,45,11,325,152,119,33,16.513156,0,ok,logs/seed_215549.log
370191,baseline,NHEFT,1,0.0,0,0,0,0.3044,0.3791,0.6835,466.63140000000027,13.1764,6,3,51,469,469,0,58.1812,1.6429,43,10,278,112,38,74,48.42238285106381,1.3673,51,12,331,129,87,42,17.743034,0,ok,logs/seed_370191.log
296947,baseline,NHEFT,1,0.0,0,0,0,0.283,0.3949,0.6779,517.9749999999998,11.3195,6,3,61,471,471,0,70.27580000000002,1.5358,49,11,308,144,42,102,52.27738321678321,1.1424,65,14,340,186,108,78,20.220576,0,ok,logs/seed_296947.log
963598,baseline,NHEFT,1,0.0,0,0,0,0.3344,0.3924,0.7268,240.7142999999995,6.2287,6,2,85,459,459,0,50.5387,1.3077,46,11,325,140,41,99,44.714248459383754,1.157,64,14,340,181,118,63,24.378323,0,ok,logs/seed_963598.log
388451,baseline,NHEFT,1,0.0,0,0,0,0.3136,0.3682,0.6818,280.3195000000001,7.4447,10,3,77,465,465,0,57.4721,1.5263,45,9,317,136,44,92,49.41715911518323,1.3124,57,11,329,171,102,69,22.972038,0,ok,logs/seed_388451.log
602873,baseline,NHEFT,1,0.0,0,0,0,0.2963,0.3394,0.6357,253.05909999999997,5.1289,8,4,98,465,465,0,68.90769999999998,1.3966,49,12,296,134,46,88,60.35849936467598,1.2233,62,13,344,177,114,63,31.657239,0,ok,logs/seed_602873.log
122745,baseline,NHEFT,1,0.0,0,0,0,0.3181,0.3261,0.6442,392.8680999999995,11.3245,5,3,61,466,466,0,52.426700000000004,1.5112,48,9,324,113,43,70,45.049859451538644,1.2986,66,11,352,162,90,72,26.26639,0,ok,logs/seed_122745.log
484762,baseline,NHEFT,1,0.0,0,0,0,0.3238,0.4167,0.7405,245.1787,6.9691,11,3,98,456,456,0,51.6103,1.467,48,9,309,130,50,80,51.12317046467219,1.4532,48,10,324,167,127,40,23.841085,0,ok,logs/seed_484762.log
514215,baseline,NHEFT,1,0.0,0,0,0,0.3441,0.3492,0.6933,335.5585000000001,8.5057,6,3,66,457,457,0,53.512499999999996,1.3564,49,12,301,145,44,101,44.1677686502177,1.1196,65,14,334,179,100,79,21.350434,0,ok,logs/seed_514215.log
601161,baseline,NHEFT,1,0.0,0,0,0,0.2798,0.3329,0.6127,286.77230000000026,6.3927,8,3,92,459,459,0,61.23219999999999,1.365,49,12,317,144,40,104,56.993653271028045,1.2705,55,12,334,175,112,63,20.713375,0,ok,logs/seed_601161.log
78435,baseline,NHEFT,1,0.0,0,0,0,0.2926,0.3186,0.6112,223.96740000000062,5.1102,7,3,96,448,448,0,57.48459999999999,1.3116,46,13,304,143,41,102,49.76487559409121,1.1355,51,12,331,171,119,52,21.076722,0,ok,logs/seed_78435.log
480957,baseline,NHEFT,1,0.0,0,0,0,0.3265,0.3371,0.6636,177.8156000000002,5.0599,8,4,109,448,448,0,45.482200000000006,1.2942,41,10,291,128,48,80,41.890657746478865,1.192,53,12,322,163,111,52,20.801026,0,ok,logs/seed_480957.log
113260,baseline,NHEFT,1,0.0,0,0,0,0.3562,0.4162,0.7724,440.53479999999917,9.6304,6,3,61,499,499,0,62.8273,1.3734,46,12,316,138,46,92,52.15552183908045,1.1402,57,13,345,188,118,70,28.715674,0,ok,logs/seed_113260.log
846854,baseline,NHEFT,1,0.0,0,0,0,0.306,0.3668,0.6728,198.22910000000013,5.7396,6,2,81,425,425,0,49.6882,1.4387,38,9,255,98,35,63,45.32600042196531,1.3124,51,11,288,135,98,37,19.092495,0,ok,logs/seed_846854.log
422970,baseline,NHEFT,1,0.0,0,0,0,0.3075,0.4167,0.7242,226.27740000000037,5.809,9,4,107,437,437,0,56.074699999999986,1.4395,54,12,307,145,36,109,56.89568558103326,1.4606,55,12,303,165,113,52,22.662414,0,ok,logs/seed_422970.log
762973,baseline,NHEFT,1,0.0,0,0,0,0.3604,0.3194,0.6798,172.15159999999966,4.1818,7,2,102,468,468,0,46.58440000000001,1.1316,37,7,306,105,42,63,48.646336889897846,1.1817,53,12,335,163,109,54,21.45605,0,ok,logs/seed_762973.log
303068,baseline,NHEFT,1,0.0,0,0,0,0.3715,0.4858,0.8573,297.1461,8.4095,5,2,63,496,496,0,55.72409999999999,1.577,40,10,292,108,53,55,48.05348571428571,1.36,57,13,346,177,117,60,27.081276,0,ok,logs/seed_303068.log
701483,baseline,NHEFT,1,0.0,0,0,0,0.3843,0.4526,0.8369,323.30680000000046,10.4106,8,4,70,447,447,0,54.14819999999998,1.7436,33,9,292,108,56,52,47.066842324246764,1.5156,50,13,313,163,98,65,18.458823,0,ok,logs/seed_701483.log
193272,baseline,NHEFT,1,0.0,0,0,0,0.3264,0.4283,0.7547,297.65580000000034,6.5889,8,3,94,460,460,0,59.63480000000001,1.3201,55,15,331,152,37,115,55.68201590909092,1.2326,62,12,345,175,108,67,26.055746,0,ok,logs/seed_193272.log
609026,baseline,NHEFT,1,0.0,0,0,0,0.302,0.3538,0.6558,212.2483000000001,5.8368,10,3,116,463,463,0,54.27760000000001,1.4926,50,10,340,136,39,97,47.66458644935806,1.3108,53,12,335,164,137,27,28.501814,0,ok,logs/seed_609026.log
385324,baseline,NHEFT,1,0.0,0,0,0,0.3437,0.4515,0.7952,202.6591000000003,6.2237,8,2,95,473,473,0,47.5158,1.4592,34,9,312,86,45,41,43.31075271317829,1.3301,47,11,321,148,115,33,23.251788,0,ok,logs/seed_385324.log
586699,baseline,NHEFT,1,0.0,0,0,0,0.3147,0.3978,0.7125,207.49609999999979,5.3246,9,4,105,430,430,0,57.7875,1.4829,42,9,281,119,46,73,50.05179186228482,1.2844,50,11,306,143,112,31,20.757238,0,ok,logs/seed_586699.log
127154,baseline,NHEFT,1,0.0,0,0,0,0.3664,0.4312,0.7976,465.8111000000008,16.6643,5,3,54,491,491,0,58.75350000000001,2.1019,54,12,306,144,47,97,47.186430700179535,1.6881,62,12,368,191,114,77,21.550601,0,ok,logs/seed_127154.log
140763,baseline,NHEFT,1,0.0,0,0,0,0.3143,0.361,0.6753,215.3133999999998,5.6198,10,2,104,460,460,0,53.83440000000001,1.4051,39,9,295,124,51,73,45.422706778087274,1.1856,50,11,345,167,112,55,22.445177,0,ok,logs/seed_140763.log
162375,baseline,NHEFT,1,0.0,0,0,0,0.3552,0.4463,0.8015,193.58499999999992,4.7875,7,3,85,444,444,0,53.1198,1.3137,44,10,291,114,40,74,44.202004875969,1.0931,57,10,315,145,94,51,21.652417,0,ok,logs/seed_162375.log
320372,baseline,NHEFT,1,0.0,0,0,0,0.3607,0.5012,0.8619,196.2302999999998,5.196,8,3,112,462,462,0,52.7693,1.3973,48,11,320,132,42,90,53.86796499032882,1.4264,58,12,348,182,114,68,21.90752,0,ok,logs/seed_320372.log
911752,baseline,NHEFT,1,0.0,0,0,0,0.3783,0.4041,0.7824,244.82799999999986,6.1725,8,3,92,465,465,0,53.014399999999995,1.3366,40,9,303,103,52,51,50.656468850072784,1.2771,45,11,330,141,106,35,24.449118,0,ok,logs/seed_911752.log
185527,baseline,NHEFT,1,0.0,0,0,0,0.3361,0.3598,0.6959,288.3653,5.9357,9,3,91,475,475,0,61.526199999999996,1.2664,50,13,305,159,44,115,60.49676629213483,1.2453,53,11,343,179,120,59,23.659848,0,ok,logs/seed_185527.log
766339,baseline,NHEFT,1,0.0,0,0,0,0.3586,0.4043,0.7629,395.219099999999,10.2755,4,2,48,450,450,0,61.86879999999999,1.6086,39,9,288,132,39,93,62.871003845927376,1.6346,48,11,302,138,84,54,21.127331,0,ok,logs/seed_766339.log
911829,baseline,NHEFT,1,0.0,0,0,0,0.3239,0.3701,0.694,415.53590000000077,8.2221,4,2,58,473,473,0,60.7677,1.2024,41,12,300,107,36,71,52.8851341894061,1.0464,59,12,331,138,84,54,26.243843,0,ok,logs/seed_911829.log
184906,baseline,NHEFT,1,0.0,0,0,0,0.3456,0.4033,0.7489,226.70199999999994,5.2878,5,2,80,446,446,0,51.28290000000001,1.1962,44,9,280,118,39,79,44.84012687747037,1.0459,57,13,311,155,97,58,20.637114,0,ok,logs/seed_184906.log
189090,baseline,NHEFT,1,0.0,0,0,0,0.3448,0.3256,0.6704,199.56060000000033,5.6145,7,3,88,448,448,0,48.67249999999999,1.3694,39,11,296,113,42,71,41.204747341614905,1.1593,51,12,325,141,93,48,23.24392,0,ok,logs/seed_189090.log
355619,baseline,NHEFT,1,0.0,0,0,0,0.2862,0.3651,0.6513,414.22430000000054,8.9863,9,4,82,469,469,0,67.4484,1.4632,52,14,293,159,42,117,56.137683322559795,1.2179,71,15,358,215,142,73,22.766171,0,ok,logs/seed_355619.log
440123,baseline,NHEFT,1,0.0,0,0,0,0.304,0.3995,0.7035,284.9419999999997,6.1554,9,3,98,474,474,0,66.3567,1.4335,47,12,316,140,41,99,50.712181923873196,1.0955,55,14,349,197,123,74,22.947359,0,ok,logs/seed_440123.log
65843,baseline,NHEFT,1,0.0,0,0,0,0.3475,0.3399,0.6874,298.3402999999999,8.4086,4,2,60,426,426,0,50.0463,1.4105,45,8,281,109,40,69,43.116297297297294,1.2152,55,10,313,156,103,53,17.815097,0,ok,logs/seed_65843.log
356002,baseline,NHEFT,1,0.0,0,0,0,0.3613,0.3594,0.7207,178.92000000000024,4.7336,6,1,101,454,454,0,51.93539999999999,1.374,49,12,307,145,49,96,45.56717939721255,1.2055,57,12,334,166,122,44,23.349734,0,ok,logs/seed_356002.log
546160,baseline,NHEFT,1,0.0,0,0,0,0.3473,0.3687,0.716,279.7506000000001,4.9877,5,2,76,469,469,0,57.6482,1.0278,45,11,296,124,51,73,56.678794371482155,1.0105,44,11,329,174,118,56,22.406787,0,ok,logs/seed_546160.log
466702,baseline,NHEFT,1,0.0,0,0,0,0.2764,0.2705,0.5469,194.04249999999968,5.442,7,3,94,469,469,0,52.5236,1.473,42,10,321,150,34,116,47.862379204229754,1.3423,55,12,329,173,106,67,27.118622,0,ok,logs/seed_466702.log
108594,baseline,NHEFT,1,0.0,0,0,0,0.3059,0.3483,0.6542,208.5975999999995,6.0441,9,3,104,450,450,0,50.13250000000002,1.4526,44,11,304,133,40,93,46.48266666666666,1.3468,57,14,343,180,110,70,24.749006,0,ok,logs/seed_108594.log
