seed,HEFT,DHEFT,NHEFT,time_sec
6347,103.78569999999974,39.2146,39.70623027259683,4.185214281082153
7536,110.75859999999987,40.87059999999999,38.91167342419081,4.107471942901611
4078,144.24549999999988,45.381699999999995,41.45492539899352,3.5203070640563965
4726,174.1597000000001,43.37800000000001,47.15809088888889,3.856023073196411
5978,184.38889999999998,60.97919999999999,54.85829570552146,4.697710037231445
8836,100.42189999999997,41.3514,40.91133046683047,4.363538980484009
3380,168.93839999999994,45.743500000000004,44.82600243902439,3.9682319164276123
3669,148.6002999999999,44.568299999999994,47.646558127427824,3.4247469902038574
7882,122.7191,47.4197,47.80792091254753,4.082705020904541
2503,106.2669,37.182900000000004,38.819399270072985,3.44588303565979
5802,256.3163,49.30819999999999,46.174399999999984,3.902115821838379
6455,188.0326,45.477999999999994,42.44343237557961,4.103764772415161
5608,271.0252000000002,51.090300000000006,47.59254030334191,3.576617956161499
8258,173.76370000000028,49.66650000000001,50.83612161741835,4.290410995483398
7486,136.78599999999997,58.1666,53.556421524663676,4.321094036102295
1839,86.40449999999991,41.49639999999999,41.71344125974026,3.407492160797119
3282,155.37550000000016,42.4792,44.77172272727273,4.115400075912476
3216,129.80819999999983,37.27879999999999,39.797012849749585,4.222066879272461
9034,188.92620000000036,42.274100000000004,42.04648123587039,3.200345993041992
7143,166.1100000000001,41.6084,40.50071123979262,3.395766019821167
2446,193.69689999999983,45.525099999999995,42.47707842506956,4.04602313041687
5924,92.18179999999997,35.7579,36.17164285714285,3.856656074523926
8881,122.94979999999994,40.1466,39.995025595695616,4.542661905288696
6634,132.53589999999974,46.4273,47.66458929159802,3.942744255065918
3097,202.3168000000004,44.4335,43.477821670428895,3.4892189502716064
1211,174.3296000000002,45.006600000000006,45.586877750206796,3.684222936630249
1921,193.46110000000016,42.0059,39.31794738955822,4.534248113632202
2740,173.17320000000024,51.11480000000001,50.99039818309859,4.761021852493286
3306,193.9363999999994,44.1962,42.445688464387466,3.5335569381713867
4366,121.26680000000009,49.418,48.571721705426356,4.356889963150024
5455,173.26010000000014,54.3392,50.16226934795858,5.350181818008423
