scenario,b33_abs_tolerance,total_runs,algo_valid_runs,b33_qualified_runs,b33_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b33,0.02,100,100,61,0.61,173.2981836065574,48.47068135379773,178.14370000000048,45.87465081967214,5.490860025005887,45.3645,44.134252764298004,5.1354379281039115,44.03785291723202,3.6030849386852073,2.199134483660832,3.4923687674751642,5.523724077422196,47,61,0.7704918032786885,1.0,2.5247865245357426e-06,5.543146233059255e-06
