seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,b33_match
6347,103.78569999999974,39.2146,39.70623027259683,4.185214281082153,0.1995,0.2106,0.4101,0.011099999999999999,True
7536,110.75859999999987,40.87059999999999,38.91167342419081,4.107471942901611,0.1805,0.1837,0.3642,0.0032000000000000084,True
4078,144.24549999999988,45.381699999999995,41.45492539899352,3.5203070640563965,0.1721,0.1307,0.3028,0.04139999999999999,False
4726,174.1597000000001,43.37800000000001,47.15809088888889,3.856023073196411,0.2097,0.2291,0.4388,0.0194,True
5978,184.3889,60.97919999999999,54.85829570552146,4.697710037231445,0.1879,0.1759,0.3638,0.01200000000000001,True
8836,100.42189999999997,41.3514,40.91133046683047,4.363538980484009,0.1804,0.1888,0.3692,0.00839999999999999,True
3380,168.93839999999994,45.7435,44.82600243902439,3.968231916427612,0.2017,0.2097,0.4114,0.008000000000000007,True
3669,148.6002999999999,44.568299999999994,47.646558127427824,3.4247469902038574,0.1849,0.1579,0.3428,0.026999999999999996,False
7882,122.7191,47.4197,47.80792091254753,4.082705020904541,0.1867,0.202,0.3887,0.015300000000000008,True
2503,106.2669,37.1829,38.819399270072985,3.44588303565979,0.2065,0.2263,0.4328,0.019800000000000012,True
5802,256.3163,49.30819999999999,46.174399999999984,3.902115821838379,0.1739,0.1662,0.3401,0.007700000000000012,True
6455,188.0326,45.477999999999994,42.44343237557961,4.103764772415161,0.1717,0.1597,0.3314,0.011999999999999983,True
5608,271.0252000000002,51.090300000000006,47.59254030334191,3.576617956161499,0.1654,0.186,0.3514,0.020600000000000007,False
8258,173.76370000000028,49.66650000000001,50.83612161741835,4.290410995483398,0.1824,0.2271,0.4095,0.04469999999999999,False
7486,136.78599999999997,58.1666,53.55642152466368,4.321094036102295,0.1931,0.2047,0.3978,0.0116,True
1839,86.40449999999991,41.49639999999999,41.71344125974026,3.407492160797119,0.1879,0.1457,0.3336,0.042200000000000015,False
3282,155.37550000000016,42.4792,44.77172272727273,4.115400075912476,0.1806,0.1534,0.334,0.027200000000000002,False
3216,129.80819999999983,37.27879999999999,39.797012849749585,4.222066879272461,0.1727,0.1815,0.3542,0.008800000000000002,True
9034,188.92620000000036,42.2741,42.04648123587039,3.200345993041992,0.1963,0.1724,0.3687,0.023900000000000005,False
7143,166.1100000000001,41.6084,40.50071123979262,3.395766019821167,0.1838,0.17,0.3538,0.013799999999999979,True
2446,193.69689999999983,45.525099999999995,42.47707842506956,4.04602313041687,0.1715,0.1533,0.3248,0.01820000000000002,True
5924,92.18179999999997,35.7579,36.17164285714285,3.856656074523926,0.1895,0.1947,0.3842,0.00520000000000001,True
8881,122.94979999999994,40.1466,39.995025595695616,4.542661905288696,0.196,0.1758,0.3718,0.020199999999999996,False
6634,132.53589999999974,46.4273,47.66458929159802,3.942744255065918,0.1795,0.1672,0.3467,0.012300000000000005,True
3097,202.3168000000004,44.4335,43.477821670428895,3.4892189502716064,0.2164,0.2091,0.4255,0.007300000000000001,True
1211,174.3296000000002,45.006600000000006,45.5868777502068,3.684222936630249,0.188,0.1539,0.3419,0.03409999999999999,False
1921,193.46110000000016,42.0059,39.31794738955822,4.534248113632202,0.1815,0.1582,0.3397,0.023299999999999987,False
2740,173.17320000000024,51.11480000000001,50.99039818309859,4.761021852493286,0.1818,0.175,0.3568,0.0068000000000000005,True
3306,193.9363999999994,44.1962,42.445688464387466,3.5335569381713867,0.1959,0.1736,0.3695,0.022299999999999986,False
4366,121.26680000000007,49.418,48.57172170542635,4.356889963150024,0.1728,0.1713,0.3441,0.0015000000000000013,True
5455,173.26010000000014,54.3392,50.16226934795858,5.350181818008423,0.1903,0.2284,0.4187,0.038099999999999995,False
9095,214.2095999999999,48.15670000000001,41.370338383838394,4.022910118103027,0.1794,0.1522,0.3316,0.027200000000000002,False
8562,249.6628,46.8148,45.90732510460251,4.193917274475098,0.2026,0.2193,0.4219,0.016699999999999993,True
9815,124.3205000000002,40.9211,40.83077223974764,3.756803035736084,0.2019,0.182,0.3839,0.0199,True
1466,230.0069000000004,48.8457,49.27998832173242,3.9498329162597656,0.1791,0.1803,0.3594,0.0011999999999999789,True
8480,224.0746000000005,43.67700000000001,40.68922992125984,4.257429122924805,0.2152,0.2357,0.4509,0.02049999999999999,False
3792,140.76689999999988,48.3933,44.08871485148514,4.19758415222168,0.1953,0.1959,0.3912,0.0005999999999999894,True
4697,122.8122,49.68649999999999,46.44849216061185,3.6398000717163086,0.197,0.1785,0.3755,0.018500000000000016,True
1565,146.18069999999986,45.221700000000006,45.539922660528966,4.1065919399261475,0.1999,0.1588,0.3587,0.0411,False
5891,245.02800000000025,53.53039999999999,54.88472456747405,3.6233320236206055,0.1963,0.2289,0.4252,0.03259999999999999,False
8308,182.322,45.02679999999999,44.8480268064516,3.96134877204895,0.1741,0.1983,0.3724,0.0242,False
4257,179.3464999999997,44.8958,45.01079231513648,4.11751389503479,0.1834,0.1802,0.3636,0.0032000000000000084,True
5733,119.91190000000014,44.1222,45.86841638461539,3.512403964996338,0.1782,0.1973,0.3755,0.019100000000000006,True
2946,130.1332000000001,38.635000000000005,36.9156783197832,4.067766904830933,0.2051,0.1789,0.384,0.0262,False
1292,156.62300000000008,42.5117,39.29476619618913,4.067138671875,0.1903,0.1449,0.3352,0.045399999999999996,False
5439,99.22069999999988,39.7257,39.98248995960312,4.2121970653533936,0.2025,0.2032,0.4057,0.0006999999999999784,True
1714,170.47029999999992,42.9433,35.740277966101694,3.8194596767425537,0.1934,0.178,0.3714,0.015399999999999997,True
9200,189.45140000000023,41.0209,37.174402775694894,3.915334224700928,0.2064,0.2131,0.4195,0.0067000000000000115,True
5804,169.25010000000006,52.26070000000001,55.13705020993227,4.57103419303894,0.21,0.2188,0.4288,0.008800000000000002,True
3154,194.74419999999992,45.26460000000001,43.80395496183205,3.5015740394592285,0.1871,0.2073,0.3944,0.020200000000000023,False
2195,217.81590000000017,42.71249999999999,38.45812579201333,3.6865527629852295,0.1905,0.1938,0.3843,0.0032999999999999974,True
3042,128.4911000000004,39.9039,39.23666477039067,4.469638109207153,0.2014,0.1746,0.376,0.02679999999999999,False
9808,123.18249999999992,40.4099,40.40985844269466,4.890397071838379,0.2077,0.2268,0.4345,0.019100000000000006,True
5407,234.8669000000002,49.628499999999995,45.17280745501285,3.719020128250122,0.1866,0.1695,0.3561,0.017099999999999976,True
3782,117.85720000000008,39.061,40.242894489465165,4.088644981384277,0.1837,0.2062,0.3899,0.022499999999999992,False
5410,179.43210000000008,42.096700000000006,42.096722727272734,4.0175940990448,0.184,0.1665,0.3505,0.017499999999999988,True
8428,153.79189999999988,40.386500000000005,40.19441612287335,3.8314247131347656,0.1905,0.1817,0.3722,0.008800000000000002,True
7236,85.90930000000009,43.809299999999986,42.989864890282135,3.835862874984741,0.168,0.1726,0.3406,0.004599999999999993,True
2085,127.7234000000001,35.63849999999999,32.691857398455866,3.231318950653076,0.2235,0.2091,0.4326,0.014399999999999996,True
2139,178.14370000000048,43.442400000000006,38.43681214953269,3.9436190128326416,0.1804,0.1674,0.3478,0.013000000000000012,True
6801,156.32840000000002,45.236499999999985,40.75660384167636,3.868049383163452,0.2082,0.1808,0.389,0.027400000000000008,False
6820,177.76860000000016,50.209499999999984,45.79454548063127,4.550937175750732,0.1738,0.1862,0.36,0.012399999999999994,True
3830,210.74160000000015,52.335899999999995,50.93979749652295,4.2135539054870605,0.1893,0.1875,0.3768,0.001799999999999996,True
7975,126.6807,45.209700000000005,46.099456140350874,3.461375951766968,0.1819,0.158,0.3399,0.023900000000000005,False
3469,246.97049999999993,49.878600000000006,42.22973757359144,3.435391902923584,0.1903,0.1789,0.3692,0.011399999999999993,True
1454,148.1482,46.5544,46.157476,3.610795021057129,0.2063,0.1603,0.3666,0.04600000000000001,False
2573,125.76039999999992,40.6791,39.14912574955907,3.461035966873169,0.1886,0.152,0.3406,0.036599999999999994,False
3931,143.47839999999997,46.45839999999999,45.93275603644647,3.54528284072876,0.2025,0.1713,0.3738,0.031200000000000006,False
5445,167.59770000000017,47.57170000000001,46.586500713467046,3.5445942878723145,0.2006,0.1794,0.38,0.021199999999999997,False
5745,230.98679999999985,54.331,51.028692579810176,3.597321033477783,0.175,0.1797,0.3547,0.00470000000000001,True
7167,265.9099000000007,48.28699999999999,48.13428357524261,4.971004962921143,0.1871,0.2188,0.4059,0.031700000000000006,False
7597,214.95460000000077,48.25720000000001,47.00220000000001,4.338685989379883,0.175,0.1856,0.3606,0.010599999999999998,True
7005,170.4596000000001,45.4247,41.47556924925816,3.750493288040161,0.2007,0.2284,0.4291,0.027700000000000002,False
3239,119.11830000000003,40.2255,40.018014258911826,3.467555046081543,0.2124,0.2123,0.4247,0.00010000000000001674,True
4331,179.85329999999996,47.8629,44.66144501599728,3.703689813613891,0.1824,0.1699,0.3523,0.012500000000000011,True
5960,199.52240000000052,42.63310000000001,39.67214058615612,3.991019964218139,0.1904,0.1753,0.3657,0.015100000000000002,True
1284,133.9042999999999,50.3783,50.573307692307694,4.024761199951172,0.1755,0.204,0.3795,0.028499999999999998,False
2402,223.74880000000064,45.54409999999999,43.22552740949555,4.145211219787598,0.198,0.1998,0.3978,0.001799999999999996,True
8146,98.62489999999988,40.742900000000006,39.84690883645656,4.908655881881714,0.181,0.1962,0.3772,0.015200000000000019,True
1786,195.53500000000025,45.1633,45.163267391304345,3.4615938663482666,0.1884,0.1788,0.3672,0.009600000000000025,True
8911,138.70410000000012,42.0398,41.24958439821694,4.6280388832092285,0.1946,0.173,0.3676,0.021600000000000008,False
7510,261.59269999999964,55.60920000000001,47.89796929268292,3.405769109725952,0.1918,0.1923,0.3841,0.0005000000000000004,True
6556,157.36639999999977,43.5292,41.135646601941744,3.9332549571990967,0.1911,0.2072,0.3983,0.016100000000000003,True
5726,172.1337000000002,50.48250000000001,49.51287893175075,4.4524500370025635,0.1905,0.1692,0.3597,0.021300000000000013,False
2935,134.5448999999998,50.022400000000005,50.417055956678695,5.00058388710022,0.1836,0.1333,0.3169,0.05030000000000001,False
7223,250.1514999999993,45.022099999999995,41.10304589795918,4.029947280883789,0.1914,0.2089,0.4003,0.017500000000000016,True
1405,214.9420999999996,45.84049999999999,48.12180767729343,3.7696762084960938,0.1985,0.2129,0.4114,0.014399999999999996,True
6792,245.77389999999988,45.3645,38.36217191011235,3.687319040298462,0.1969,0.1948,0.3917,0.0020999999999999908,True
7527,180.4163000000005,45.80640000000001,43.641203170028824,3.2672860622406006,0.207,0.1887,0.3957,0.018299999999999983,True
3965,152.33329999999995,39.7475,36.3558053291536,3.475985050201416,0.1957,0.1645,0.3602,0.031200000000000006,False
9686,122.29770000000002,39.539199999999994,38.132528621908136,3.3699777126312256,0.1924,0.1717,0.3641,0.020699999999999996,False
2054,100.52770000000004,51.7557,49.50007346938776,4.075926780700684,0.1803,0.2084,0.3887,0.028100000000000014,False
7502,185.49370000000025,44.88560000000001,44.511352348993285,4.119794845581055,0.2096,0.1898,0.3994,0.019800000000000012,True
5872,153.98849999999996,60.3246,60.1424086923077,4.196027994155884,0.172,0.1644,0.3364,0.007599999999999996,True
1751,185.45589999999973,52.74649999999999,49.61200258013544,4.243247032165527,0.1652,0.1609,0.3261,0.004300000000000026,True
5095,88.41519999999993,39.05340000000001,35.94797139668443,4.018187046051025,0.1716,0.1935,0.3651,0.021900000000000003,False
8465,245.47729999999987,51.61429999999999,46.52106157385761,4.083202123641968,0.2032,0.2067,0.4099,0.003500000000000003,True
8504,178.60879999999923,43.6289,41.88285961538462,4.2442100048065186,0.1704,0.1937,0.3641,0.023300000000000015,False
8819,225.82169999999996,44.38469999999999,44.03785291723202,3.8392529487609863,0.1802,0.1937,0.3739,0.013500000000000012,True
4921,207.13480000000027,47.6313,46.77725856113223,3.881858110427856,0.1648,0.1834,0.3482,0.018600000000000005,True
