seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,CCR_IDR_rel_gap_pct,b34_match
7711,394.90570000000014,58.92559999999998,46.26950559440559,3.774107217788696,0.3943,0.4128,0.8071,0.018500000000000016,4.58431421137406,True
4352,190.88330000000005,56.51879999999999,55.50488181818183,3.2304468154907227,0.3702,0.43,0.8002,0.05980000000000002,14.946263434141468,False
6768,220.4858,49.90829999999998,49.40130483631713,3.8693737983703618,0.369,0.3375,0.7065,0.03149999999999997,8.917197452229292,True
5624,233.58270000000013,57.58200000000001,51.337941756420875,3.35337495803833,0.3381,0.3157,0.6538,0.02240000000000003,6.852248394004293,True
7053,228.00499999999937,59.0918,54.32085186071988,4.862015962600708,0.3749,0.3942,0.7691,0.019299999999999984,5.018853205044853,True
2902,311.9351999999999,58.16629999999999,51.72992319771591,4.23216986656189,0.3677,0.3248,0.6925,0.04290000000000005,12.389891696750917,False
8558,435.36730000000006,61.784600000000005,49.59731129568108,4.507639169692993,0.352,0.3636,0.7156,0.0116,3.242034656232532,True
9018,138.0546999999999,44.28780000000001,41.43001306017926,3.8244059085845943,0.368,0.2918,0.6598,0.07619999999999999,23.09790845710821,False
2209,165.32559999999998,57.8659,49.47746281971303,3.4125561714172363,0.3771,0.3008,0.6779,0.07629999999999998,22.51069479274229,False
8499,207.01430000000016,52.875400000000006,48.508905821664456,4.1329429149627686,0.3636,0.3874,0.751,0.023800000000000043,6.338215712383501,True
2754,189.84360000000032,54.0859,47.47707996953542,3.83264684677124,0.364,0.4085,0.7725,0.044499999999999984,11.521035598705499,False
7593,210.92479999999952,48.4714,40.8226802766772,4.963480234146118,0.3583,0.3343,0.6926,0.02400000000000002,6.9304071614207405,True
5719,259.36230000000023,58.17829999999999,46.39398755221745,5.580907106399536,0.3842,0.4394,0.8236,0.05520000000000003,13.404565322972323,False
4004,171.6731999999999,45.8815,41.21868267456556,4.680261135101318,0.3862,0.4121,0.7983,0.025900000000000034,6.488788675936373,True
7005,197.85720000000032,55.22919999999999,41.372421364985165,4.4736950397491455,0.3917,0.4361,0.8278,0.044399999999999995,10.727228799226864,False
2971,370.61160000000046,60.2672,49.126536754942315,4.970178127288818,0.3514,0.3292,0.6806,0.022199999999999998,6.5236555980017625,True
3183,200.38699999999957,46.84199999999999,52.0994730471499,6.776331186294556,0.3468,0.3105,0.6573,0.0363,11.04518484710178,False
3521,186.3832000000002,57.14220000000001,50.30381273175955,6.021332025527954,0.3374,0.3324,0.6698,0.0050000000000000044,1.4929829799940295,True
5990,236.5749000000002,63.61900000000002,57.04168099547512,5.8845672607421875,0.3194,0.2445,0.5639,0.07490000000000002,26.564993793225756,False
3883,174.16799999999986,51.8768,44.66519064475347,6.732700824737549,0.3769,0.4003,0.7772,0.023399999999999976,6.021616057642815,True
3873,253.19229999999897,61.7837,54.82266261650204,9.111265897750854,0.3089,0.3368,0.6457,0.02789999999999998,8.64178411026792,True
3938,231.13480000000013,55.8654,55.36208699397073,5.88076639175415,0.4036,0.3755,0.7791,0.028100000000000014,7.213451418303174,True
6540,175.93949999999998,50.8525,47.48864428794993,5.524248123168945,0.4002,0.3889,0.7891,0.011299999999999977,2.864022303890502,True
7861,249.47729999999973,56.6314,53.25429296320208,7.161444187164307,0.3952,0.3601,0.7553,0.03510000000000002,9.294320137693637,True
2013,331.2636,55.88769999999999,50.20923211009175,5.492297172546387,0.3286,0.3277,0.6563,0.0009000000000000119,0.2742648179186384,True
6546,164.45170000000016,46.47810000000001,53.58865070422535,5.9953999519348145,0.3441,0.2983,0.6424,0.04580000000000001,14.259028642590287,False
9518,390.70000000000016,67.01939999999999,74.37164596375617,6.214970111846924,0.3311,0.3113,0.6424,0.019799999999999984,6.16438356164383,True
8276,170.0443999999999,45.158,44.16359754816112,6.378010988235474,0.3964,0.3817,0.7781,0.01469999999999999,3.7784346485027607,True
2681,349.5015000000009,57.21139999999999,53.07706853932586,6.123385190963745,0.3563,0.3183,0.6746,0.03799999999999998,11.265935369107611,False
5708,253.33929999999972,55.44529999999999,45.47489999999999,6.172482013702393,0.3888,0.3043,0.6931,0.08449999999999996,24.383205886596436,False
5943,199.54130000000023,52.6983,46.76236527977044,7.700488328933716,0.3549,0.3111,0.666,0.043800000000000006,13.153153153153157,False
3789,462.7310999999996,66.95960000000001,63.788228037383185,5.920574903488159,0.3312,0.3824,0.7136,0.05120000000000002,14.34977578475337,False
9608,201.99639999999985,52.282300000000006,53.17130605554354,6.662987947463989,0.3555,0.338,0.6935,0.01749999999999996,5.046863734679152,True
9283,234.73670000000024,61.277999999999984,51.52693968613139,7.756505012512207,0.3809,0.4117,0.7926,0.030799999999999994,7.771889982336612,True
8672,272.11299999999994,49.40089999999999,46.55945421686747,5.656206846237183,0.3431,0.3072,0.6503,0.03590000000000004,11.041057973243133,False
4598,388.3019000000006,61.42720000000002,48.42090043502825,6.242612838745117,0.3519,0.3741,0.726,0.022199999999999998,6.115702479338842,True
3289,426.1251,56.65839999999999,52.85541385770752,6.066573143005371,0.4016,0.4323,0.8339,0.030700000000000005,7.3629931646480395,True
2697,145.44419999999997,45.24950000000001,50.44185164835165,6.564623832702637,0.3865,0.4301,0.8166,0.04359999999999997,10.678422728385984,False
6575,317.5545999999996,53.372499999999995,46.4929644470868,7.756842136383057,0.367,0.299,0.666,0.068,20.420420420420424,False
9236,220.86379999999912,47.9946,41.88365835359115,6.326633930206299,0.3556,0.3616,0.7172,0.00599999999999995,1.6731734523145425,True
9431,237.7308999999997,55.225,55.709389342403625,6.853133678436279,0.3733,0.3174,0.6907,0.055900000000000005,16.18647748660779,False
7488,152.3244000000001,50.7677,44.28522413793103,6.41251802444458,0.3256,0.3534,0.679,0.02779999999999999,8.188512518409423,True
3043,191.7885999999999,52.02269999999999,44.584860523809525,7.221683979034424,0.3965,0.4727,0.8692,0.07619999999999999,17.53336401288541,False
9070,302.87599999999867,47.30719999999999,47.21359260669785,9.541856050491331,0.3796,0.3325,0.7121,0.047099999999999975,13.228479146187327,False
7749,218.6026000000004,48.560300000000005,46.57671971830986,6.03484582901001,0.4097,0.3864,0.7961,0.023299999999999987,5.85353598794121,True
4152,213.2644999999999,57.3074,43.791935611324256,7.207956790924072,0.3869,0.3779,0.7648,0.009000000000000008,2.3535564853556505,True
8098,267.4722000000003,58.52850000000001,46.21901888896462,7.2756428718566895,0.3776,0.367,0.7446,0.010599999999999998,2.84716626376578,True
4730,281.6598,68.3217,54.805100999999986,6.272431135177612,0.3519,0.3475,0.6994,0.004400000000000015,1.2582213325707792,True
2787,270.90550000000025,59.599,57.565113965811975,5.785424709320068,0.3734,0.3144,0.6878,0.059,17.15615004361733,False
8241,237.47370000000015,57.006999999999984,44.370805273504274,7.672901153564453,0.3893,0.4073,0.7966,0.018000000000000016,4.519206628169725,True
1769,159.30230000000006,49.2899,49.222258823529415,8.405534029006958,0.3696,0.3953,0.7649,0.0257,6.7198326578637735,True
8725,177.0540000000002,55.98169999999999,52.61626752211622,6.8576459884643555,0.3726,0.3676,0.7402,0.0050000000000000044,1.3509862199405578,True
4257,340.090700000001,58.3411,47.153140144665464,7.57648777961731,0.3581,0.3431,0.7012,0.014999999999999958,4.278379920136896,True
4307,185.10150000000027,47.87059999999999,44.83826933293092,6.889275074005127,0.3556,0.3279,0.6835,0.027700000000000002,8.105340160936358,True
4495,413.75580000000065,65.56469999999999,54.875151643776825,7.626896142959595,0.3511,0.3509,0.702,0.00020000000000003348,0.05698005698006653,True
9575,196.3133000000002,47.684500000000014,44.17851565377532,7.806721925735474,0.3523,0.3371,0.6894,0.015199999999999991,4.409631563678559,True
1015,412.0426000000005,63.48920000000001,60.18077671451355,6.1095428466796875,0.3921,0.4067,0.7988,0.014600000000000002,3.6554832248372566,True
7265,216.43049999999968,55.53789999999999,56.37816288340808,9.475069999694824,0.4085,0.3661,0.7746,0.04239999999999999,10.947585850761682,False
1542,211.43599999999975,53.238,46.8161737294202,6.152401924133301,0.4044,0.3669,0.7713,0.03749999999999998,9.723842862699334,True
8949,169.48610000000005,51.3755,46.84032268021681,7.18202805519104,0.3936,0.3573,0.7509,0.0363,9.668397922493007,True
2083,433.5861,77.7329,54.56540199999999,4.867093086242676,0.404,0.4417,0.8457,0.037699999999999956,8.915691143431467,True
8178,193.9675000000001,62.23459999999999,53.088392990142395,6.0012500286102295,0.3521,0.3172,0.6693,0.03490000000000004,10.42880621544899,False
6808,364.2478,53.1668,49.28307484617381,5.894295930862427,0.3591,0.3255,0.6846,0.03359999999999996,9.815950920245388,True
6053,267.3450000000001,62.25900000000001,73.17612922252374,5.756870269775391,0.3494,0.2792,0.6286,0.07019999999999998,22.335348393254844,False
3147,367.54740000000066,60.2826,53.56681783742116,6.480118036270142,0.3417,0.3343,0.676,0.007400000000000018,2.189349112426041,True
2813,236.27509999999975,50.5337,38.962711928429414,6.782806158065796,0.4047,0.3631,0.7678,0.041600000000000026,10.836155248762704,False
9963,300.55510000000055,52.793300000000016,51.01572258469261,6.796482801437378,0.3395,0.2472,0.5867,0.09230000000000002,31.464121356741103,False
7786,254.2825000000001,52.50089999999999,48.863910727969355,6.225340127944946,0.3888,0.3823,0.7711,0.006500000000000006,1.6859032550901327,True
5512,174.84179999999998,54.67029999999999,51.69123172060681,6.718425273895264,0.4202,0.3942,0.8144,0.026000000000000023,6.3850687622789835,True
2703,330.5673,59.8464,53.34717380813213,5.743972063064575,0.3413,0.2756,0.6169,0.06569999999999998,21.300048630248007,False
2824,225.1760999999999,64.14160000000001,56.145943644320305,8.13641095161438,0.3193,0.3725,0.6918,0.053200000000000025,15.38016767851981,False
2932,229.11370000000008,54.579399999999985,45.771189354151865,6.234856128692627,0.3741,0.3038,0.6779,0.07029999999999997,20.740522200914583,False
8986,445.0371999999996,63.58050000000001,52.709774851092,7.869778156280518,0.3647,0.4503,0.815,0.08559999999999995,21.006134969325142,False
9410,196.75889999999995,57.2107,52.57311882269428,7.627161264419556,0.3216,0.3165,0.6381,0.005099999999999993,1.5984955336154187,True
6521,214.9843000000002,56.706,48.77780929015543,7.548119068145752,0.3526,0.325,0.6776,0.027600000000000013,8.146399055489969,True
5396,288.3685000000005,48.923199999999994,46.13617194017093,9.05888295173645,0.3723,0.3619,0.7342,0.01040000000000002,2.8330155271043367,True
8255,308.6401000000002,61.3028,49.657505182567725,7.752073049545288,0.3449,0.3573,0.7022,0.012400000000000022,3.5317573340928576,True
5300,218.9109999999996,55.8914,51.54681584553927,7.697500944137573,0.3473,0.3637,0.711,0.016400000000000026,4.613220815752468,True
1738,182.07360000000003,50.50490000000003,48.01587668159096,7.479682922363281,0.3715,0.3267,0.6982,0.044800000000000006,12.832999140647383,False
5873,310.7924000000001,53.987300000000005,43.59992769552476,7.048642158508301,0.3459,0.3059,0.6518,0.03999999999999998,12.273703590058295,False
2471,228.74630000000025,51.60719999999999,44.347753968253976,5.4807188510894775,0.4043,0.398,0.8023,0.006299999999999972,1.570484856038881,True
9228,206.80379999999988,48.7923,42.16409266666667,6.653688192367554,0.429,0.4006,0.8296,0.02839999999999998,6.846673095467691,True
1150,218.1365000000002,57.17009999999999,58.21600386740331,6.908082962036133,0.3135,0.4172,0.7307,0.10370000000000001,28.383741617626935,False
2417,422.2453000000006,59.4406,58.984372265958726,7.767268896102905,0.3845,0.414,0.7985,0.02949999999999997,7.3888541014401925,True
8070,441.6474000000009,58.24329999999998,52.32480034129694,6.9168267250061035,0.3731,0.3858,0.7589,0.012699999999999989,3.346949532217681,True
9767,186.86259999999996,57.356300000000005,55.02156494325347,7.849236965179443,0.3655,0.2925,0.658,0.07300000000000001,22.188449848024323,False
5901,184.5507000000004,58.38590000000001,52.002613214990134,5.4650068283081055,0.3348,0.4159,0.7507,0.0811,21.606500599440526,False
8418,406.64719999999954,60.6645,62.99894481897629,5.405217885971069,0.308,0.3267,0.6347,0.018699999999999994,5.892547660311957,True
1410,210.8298,59.5588,49.82482842942346,6.52961277961731,0.3563,0.4235,0.7798,0.06719999999999998,17.235188509874323,False
3219,280.17439999999954,53.7606,46.42103727647869,7.096102952957153,0.3574,0.2876,0.645,0.06979999999999997,21.643410852713167,False
5152,213.9122,51.011100000000006,43.33189945745019,5.815931081771851,0.3826,0.4163,0.7989,0.03370000000000001,8.436600325447491,True
7147,253.05800000000016,53.48630000000001,52.16855658534406,8.678282022476196,0.396,0.3666,0.7626,0.029400000000000037,7.710464201416219,True
4491,171.37650000000022,52.294799999999995,48.85858864044943,7.0625457763671875,0.4126,0.3937,0.8063,0.018900000000000028,4.688081359295555,True
7369,283.3175000000004,60.58289999999999,63.70618532110091,7.398149013519287,0.3762,0.3678,0.744,0.008399999999999963,2.2580645161290223,True
9155,165.9177999999998,49.3054,47.56809884295613,6.277285099029541,0.3265,0.2812,0.6077,0.04530000000000001,14.908672042126051,False
4733,227.0798999999999,49.37149999999999,46.71397266810259,4.168076992034912,0.4134,0.4205,0.8339,0.007099999999999995,1.7028420673941707,True
5030,203.0650000000003,53.555600000000005,53.23359058333333,7.084117889404297,0.3782,0.3667,0.7449,0.011499999999999955,3.087662773526636,True
7728,260.30160000000075,51.8318,57.305924435318275,6.334735155105591,0.4251,0.3167,0.7418,0.1084,29.226206524669724,False
2008,307.63240000000053,54.6824,53.313697746144726,6.134580135345459,0.3334,0.2628,0.5962,0.0706,23.683327742368334,False
4519,186.67169999999976,51.490399999999994,50.225988006825936,7.03694486618042,0.4061,0.4299,0.836,0.023799999999999988,5.693779904306217,True
1308,184.84399999999977,43.812100000000015,46.78119952579851,6.8648529052734375,0.3832,0.3453,0.7285,0.03789999999999999,10.404941660947149,False
2170,370.10820000000024,47.9641,43.5883472263868,6.064953804016113,0.3744,0.33,0.7044,0.044399999999999995,12.60647359454855,False
9696,238.6510000000001,48.8254,44.09790038809831,6.756479978561401,0.3415,0.3115,0.653,0.030000000000000027,9.188361408882091,True
1072,393.0021000000003,61.70109999999998,61.12835826141078,7.269395112991333,0.4127,0.455,0.8677,0.042300000000000004,9.74991356459606,True
2245,356.3889999999998,60.775099999999995,51.93593057722307,6.609715938568115,0.326,0.3154,0.6414,0.010599999999999998,3.30526972248207,True
