seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,CCR_IDR_rel_gap_pct,b35_match
7711,417.55750000000046,72.74760000000002,49.35625185185185,4.242300033569336,0.7216,0.7937,1.5153,0.07209999999999994,9.516267405794226,True
4352,357.4066999999989,72.51070000000001,61.77656363636365,3.988415956497192,0.6773,0.822,1.4993,0.14469999999999994,19.30234109250983,False
6768,418.664300000001,69.82200000000002,57.372835497835496,5.320217132568359,0.6753,0.6436,1.3189,0.03170000000000006,4.807036166502398,True
5624,371.0186999999998,78.3739,56.028845484672736,4.622860908508301,0.6188,0.604,1.2228,0.014800000000000035,2.4206738632646445,True
7053,432.85550000000165,67.1724,52.977387456099336,7.036494016647339,0.6855,0.7505,1.436,0.06499999999999995,9.052924791086344,True
2902,367.7459000000002,81.42819999999999,57.89192813636363,5.579718112945557,0.6728,0.6204,1.2932,0.0524,8.103928240024747,True
8558,416.52290000000056,70.57320000000001,52.57755166327224,4.309152126312256,0.644,0.6938,1.3378,0.049799999999999955,7.445059052175205,True
9018,262.8364000000001,58.4199,50.57239504424446,4.988903999328613,0.6739,0.56,1.2339,0.1139,18.461787827214522,False
2209,305.4301000000002,71.1463,64.72413631197772,4.274296045303345,0.6903,0.5742,1.2645,0.11609999999999998,18.362989323843415,False
8499,320.0140000000001,71.62670000000001,60.214584511228544,4.293296813964844,0.6651,0.7378,1.4029,0.07269999999999999,10.36424549148193,False
2754,365.21060000000074,83.6417,63.41786300345422,4.7511961460113525,0.6659,0.7895,1.4554,0.12359999999999993,16.985021299986247,False
7593,317.25789999999967,58.37369999999999,69.44319830310612,7.025444030761719,0.6557,0.6408,1.2965,0.014899999999999913,2.2984959506363154,True
5719,395.4371,75.5061,57.75521013185288,7.270654916763306,0.7027,0.8357,1.5384,0.133,17.290691627665108,False
4004,324.8099,63.01399999999999,52.90472580252763,5.812278985977173,0.7065,0.7817,1.4882,0.07519999999999993,10.10616852573578,False
7005,365.0788000000001,74.52999999999999,59.5150450545809,5.5079498291015625,0.7165,0.8333,1.5498,0.11680000000000001,15.072912633888244,False
2971,573.6204999999997,79.97520000000002,55.2097705882353,8.464578866958618,0.6429,0.6248,1.2677,0.018100000000000005,2.8555651968131266,True
3183,381.39219999999943,63.0896,55.11513047149895,7.217453241348267,0.6349,0.5924,1.2273,0.04249999999999998,6.925772019881037,True
3521,349.7575999999988,66.4107,59.691120423053086,6.315627098083496,0.6174,0.6316,1.249,0.014200000000000101,2.2738190552442115,True
5990,343.8084000000001,85.1874,55.036844815083406,7.895979881286621,0.5841,0.469,1.0531,0.11509999999999998,21.85927262368246,False
3883,327.817100000001,56.963899999999995,56.0205079717457,7.393587827682495,0.6898,0.7589,1.4487,0.06910000000000005,9.539587216124808,True
3873,394.8210999999997,80.8275,56.826541965474185,6.457334995269775,0.5653,0.6438,1.2091,0.07850000000000001,12.984864775452817,False
3938,440.13170000000014,74.36120000000001,55.32920622525767,7.604634284973144,0.7381,0.7169,1.455,0.021199999999999997,2.914089347079037,True
6540,333.3962,64.18909999999998,51.71164028776979,6.243279218673706,0.7318,0.7459,1.4777,0.014100000000000001,1.9083711172768494,True
7861,478.3093000000002,74.08120000000001,50.03360821917808,7.990066289901733,0.7232,0.6923,1.4155,0.030899999999999928,4.365948428117263,True
2013,401.3456000000003,71.88690000000003,53.091456338028166,6.840146780014038,0.6015,0.6218,1.2233,0.020299999999999985,3.3188915229297775,True
6546,311.19290000000024,61.15190000000001,58.24415616121727,6.74278712272644,0.6299,0.5689,1.1988,0.061000000000000054,10.176843510176854,False
9518,362.3371000000003,93.5732,81.69234460052677,9.016939878463743,0.6057,0.6011,1.2068,0.0046000000000000485,0.7623467020218841,True
8276,324.3927000000001,60.21939999999999,58.58195307635438,7.883934020996094,0.7254,0.7302,1.4556,0.0047999999999999154,0.6595218466611591,True
2681,327.48439999999937,72.669,56.316484020220045,7.184853792190552,0.6522,0.6067,1.2589,0.045499999999999985,7.228532846135511,True
5708,368.5181000000007,72.75150000000001,53.475807076101475,8.209110975265503,0.7111,0.5861,1.2972,0.125,19.272278754239903,False
5943,379.0795000000002,73.85849999999999,56.659965286776234,7.834934949874878,0.6488,0.5971,1.2459,0.05170000000000008,8.29922144634402,True
3789,502.5863000000001,81.6043,61.13541830535572,6.68153190612793,0.6061,0.7388,1.3449,0.13270000000000004,19.73380920514537,False
9608,384.26859999999937,66.6485,57.26131957304644,7.540745973587036,0.6504,0.6453,1.2957,0.005099999999999993,0.7872192637184522,True
9283,447.4319,73.33989999999999,53.9598303086284,7.512170791625977,0.697,0.7887,1.4857,0.0917,12.344349464898702,False
8672,347.01640000000043,65.9986,55.43626953713388,7.050843000411987,0.6277,0.5873,1.215,0.04039999999999999,6.65020576131687,True
4598,703.3605000000003,82.9958,57.356856583629884,6.322304010391235,0.6438,0.7082,1.352,0.06440000000000001,9.526627218934912,True
3289,428.2782000000003,78.36399999999999,70.79716019417477,7.379823923110962,0.7345,0.8217,1.5562,0.08719999999999994,11.20678576018506,False
2697,276.7430999999998,60.68130000000001,50.965921313486554,7.630251884460449,0.7071,0.8234,1.5305,0.11630000000000007,15.19764782750736,False
6575,580.8987000000002,77.6267,45.20936853944641,8.041667222976685,0.6716,0.5724,1.244,0.09919999999999995,15.948553054662373,False
9236,417.8833,64.1046,47.47063126142596,7.646453857421875,0.6505,0.6862,1.3367,0.035700000000000065,5.341512680481793,True
9431,324.78070000000014,70.2499,57.36480024721878,6.2607269287109375,0.6832,0.6053,1.2885,0.07790000000000008,12.091579355840137,False
7488,284.4958,65.4449,52.04932413793102,7.133605003356934,0.5959,0.6765,1.2724,0.0806,12.668972021376925,False
3043,366.1413000000002,66.23459999999999,52.02491523726949,8.656930208206177,0.7254,0.9051,1.6305,0.17969999999999997,22.042318307267706,False
9070,367.0154000000002,66.90830000000001,54.75008376383763,8.150444984436035,0.6946,0.6373,1.3319,0.05730000000000002,8.60424956828591,True
7749,380.9049999999997,66.51270000000001,58.68623162853297,7.699286937713623,0.7495,0.7454,1.4949,0.0041000000000001036,0.5485316743595028,True
4152,403.0337999999996,74.54700000000003,49.573092989985696,6.9216368198394775,0.7079,0.7172,1.4251,0.009299999999999975,1.3051715669075818,True
8098,410.9318000000001,75.26869999999997,59.10493932584269,7.551562070846558,0.691,0.7021,1.3931,0.011099999999999999,1.5935683009116357,True
4730,307.1555000000002,77.57580000000002,61.66379600758621,6.817065000534058,0.6442,0.665,1.3092,0.02080000000000004,3.177512985029031,True
2787,517.1842999999992,76.48100000000002,60.18069450549451,9.016315937042236,0.683,0.6042,1.2872,0.07880000000000009,12.243629583592309,False
8241,409.31389999999993,76.99520000000001,57.009390931108534,8.467690706253052,0.712,0.7756,1.4876,0.06359999999999999,8.550685668190372,True
1769,302.72569999999916,57.6186,53.60341351351352,10.778239011764526,0.6759,0.7539,1.4298,0.07800000000000007,10.910616869492246,False
8725,328.0812000000002,68.0502,54.47850660065466,8.559880256652832,0.6813,0.7006,1.3819,0.019299999999999984,2.793255662493666,True
4257,648.1664000000005,83.32870000000003,64.71763260498221,8.289750814437866,0.6551,0.6548,1.3099,0.00029999999999996696,0.045805023284215124,True
4307,353.8406999999998,67.25120000000001,49.22837624372512,7.939594984054565,0.651,0.6268,1.2778,0.0242,3.7877602128658627,True
4495,370.65389999999974,73.07079999999999,54.28600262793915,6.424726724624634,0.6423,0.6723,1.3146,0.030000000000000027,4.564125969876772,True
9575,378.0420999999993,64.14390000000002,55.09182792592593,7.34565806388855,0.6443,0.6514,1.2957,0.007099999999999995,1.0959327004707873,True
1015,449.59770000000026,96.767,61.76417471280427,7.364485025405884,0.7174,0.7802,1.4976,0.06279999999999997,8.386752136752133,True
7265,411.3602000000004,78.03499999999998,67.37508778625954,11.216630220413208,0.7475,0.6996,1.4471,0.047900000000000054,6.620136825374895,True
1542,363.2573000000005,71.2,51.13373485777218,10.010788917541504,0.7396,0.6993,1.4389,0.0403,5.601501146709292,True
8949,309.3458000000002,70.4896,57.68952839024391,8.020117998123169,0.7206,0.6819,1.4025,0.03870000000000007,5.518716577540117,True
2083,303.9897999999992,84.13919999999996,74.56039999999997,6.625284910202026,0.7395,0.8559,1.5954,0.11639999999999995,14.591951861602098,False
8178,297.1941000000005,74.9961,58.3267934057971,7.703440189361572,0.6441,0.6041,1.2482,0.040000000000000036,6.409229290177862,True
6808,356.8274000000002,77.7587,65.15059610389612,8.412748098373413,0.6575,0.6259,1.2834,0.03159999999999996,4.924419510674764,True
6053,331.20909999999986,71.29950000000001,69.48803916913947,6.611392021179199,0.6392,0.5371,1.1763,0.10209999999999997,17.359517129983843,False
3147,699.0508000000004,75.46549999999999,82.68063791507798,9.53432011604309,0.6251,0.6425,1.2676,0.01739999999999997,2.7453455348690396,True
2813,360.3219000000006,65.53250000000001,47.30548464223385,8.485316753387451,0.7405,0.6925,1.433,0.04800000000000004,6.699232379623174,True
9963,475.1692000000007,72.2852,53.83413796095446,8.474577188491821,0.6212,0.4705,1.0917,0.1507,27.608317303288455,False
7786,360.2759999999997,70.3228,55.80423595800525,7.175704002380371,0.7115,0.7299,1.4414,0.018399999999999972,2.5530734008602707,True
5512,276.5057999999992,66.1036,51.71580231660231,8.701948881149292,0.7685,0.7551,1.5236,0.013399999999999967,1.7589918613809357,True
2703,553.0558000000005,80.4772,63.50031980360063,6.554678916931152,0.6245,0.5245,1.149,0.10000000000000009,17.406440382941703,False
2824,426.8539999999997,81.326,59.06892813622094,11.202041149139404,0.5841,0.7082,1.2923,0.1241000000000001,19.206066702778006,False
2932,342.85150000000016,65.86869999999999,48.68160000000001,7.581722021102905,0.6841,0.5819,1.266,0.10220000000000007,16.14533965244867,False
8986,342.4504999999998,77.2832,69.35479099804304,9.71892499923706,0.6671,0.8609,1.528,0.19379999999999997,25.366492146596855,False
9410,375.82210000000106,70.6504,75.564454497006,9.336677074432371,0.5882,0.6066,1.1948,0.018400000000000083,3.080013391362585,True
6521,408.6943999999986,70.3567,52.53396704980844,10.29083013534546,0.6452,0.6199,1.2651,0.02529999999999999,3.999683819460911,True
5396,549.1774000000011,67.90390000000001,49.01593937357013,9.151836156845093,0.6813,0.6907,1.372,0.009399999999999964,1.3702623906705487,True
8255,317.00439999999986,75.73689999999999,59.64979522799576,7.955882787704468,0.6313,0.6756,1.3069,0.044300000000000006,6.7794016374626995,True
5300,327.7756999999999,68.78960000000001,54.06084921428572,9.218806028366089,0.6356,0.6935,1.3291,0.05789999999999995,8.712662704085464,True
1738,347.67530000000005,66.0648,50.738734613445395,7.475788116455078,0.6797,0.6261,1.3058,0.05359999999999998,8.209526726910703,True
5873,358.05120000000056,68.44309999999999,52.43490368636669,7.821353912353516,0.6328,0.5867,1.2195,0.04610000000000003,7.560475604756052,True
2471,437.5719999999996,71.39869999999999,49.98206119929454,7.689902067184448,0.74,0.7637,1.5037,0.023700000000000054,3.152224512868265,True
9228,347.8526000000002,70.9864,52.14390014673515,8.615329027175903,0.7845,0.7655,1.55,0.019000000000000017,2.451612903225809,True
1150,411.7386000000004,70.5369,66.33658538011696,9.23007321357727,0.5737,0.7904,1.3641,0.2167,31.7718642328275,False
2417,332.06549999999976,85.11939999999998,64.45712865382016,7.583950757980347,0.7037,0.7883,1.492,0.08460000000000001,11.340482573726543,False
8070,841.1529000000019,89.54530000000001,63.273785077726835,8.464262962341309,0.6825,0.7358,1.4183,0.053300000000000014,7.516040329972505,True
9767,355.76109999999994,67.1778,57.296257219251345,9.826853036880491,0.6687,0.5592,1.2279,0.10949999999999993,17.835328609821634,False
5901,352.5265000000002,67.3501,53.63670199999999,7.526280164718628,0.6127,0.7971,1.4098,0.1844,26.159738970066677,False
8418,361.6216000000005,87.2254,64.40230699250934,8.092474937438965,0.5634,0.622,1.1854,0.058599999999999985,9.886957988864516,True
1410,403.95589999999993,71.47299999999998,54.32893678041744,9.144654035568236,0.6519,0.8133,1.4652,0.1614,22.031122031122027,False
3219,511.4663000000005,66.8193,62.98548187866532,9.050318241119385,0.654,0.5535,1.2075,0.10050000000000003,16.64596273291926,False
5152,397.4181999999995,70.11389999999999,50.20645548837209,12.297314167022703,0.7002,0.7901,1.4903,0.08989999999999998,12.064684962759173,False
7147,322.02029999999934,69.10240000000002,62.51089476145912,9.59302806854248,0.7247,0.7013,1.426,0.023399999999999976,3.28190743338008,True
4491,318.84029999999956,70.15760000000002,56.3512160603015,16.349356174468994,0.755,0.7583,1.5133,0.0032999999999999696,0.43613295447035877,True
7369,306.13630000000035,80.43639999999996,69.8255418760469,7.902391195297241,0.6887,0.7027,1.3914,0.014000000000000012,2.012361650136555,True
9155,278.9289000000007,63.822700000000005,57.06917318435755,10.229921102523804,0.5974,0.5452,1.1426,0.052200000000000024,9.137055837563455,True
4733,406.2515999999988,69.75789999999998,51.216689528795825,6.988649845123291,0.7561,0.7992,1.5553,0.04310000000000003,5.542339098566197,True
5030,340.0889000000004,74.81130000000002,60.9600622542595,7.707068920135498,0.6921,0.699,1.3911,0.006899999999999906,0.9920207030407456,True
7728,501.2640000000007,69.5745,51.683781654936354,8.063918113708496,0.7781,0.6108,1.3889,0.1673,24.091007271941827,False
2008,285.52929999999986,68.4712,56.488343043762235,7.600404977798462,0.6105,0.5049,1.1154,0.10560000000000003,18.93491124260355,False
4519,357.5476000000001,71.4245,51.02656835145784,8.638632774353027,0.7429,0.8237,1.5666,0.08079999999999998,10.31533256734329,False
1308,307.77259999999956,59.93499999999998,54.26109085439229,9.019228219985962,0.7007,0.659,1.3597,0.04169999999999996,6.133705964550997,True
2170,348.2013000000006,65.13500000000003,51.11128628908092,6.696242094039917,0.6849,0.6331,1.318,0.05179999999999996,7.860394537177536,True
