scenario,b36_rel_tolerance_pct,total_runs,algo_valid_runs,b36_qualified_runs,b36_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b36,10.0,100,100,63,0.63,627.4646174603173,109.58622141406633,604.388799999999,99.77609047619048,9.815907855844204,100.35899999999998,69.66658628245496,8.662740839052077,69.13570394422109,29.88429714554862,30.80107492668656,30.54787214172149,8.229900368170782,63,63,1.0,1.0,1.5376079818158656e-33,5.168394813632259e-12
