repository_bw,multiple_sfc_num,per_sfc_vnf_num,effective_total_vnf_num,vnf_type_min,vnf_type_max,vnf_image_size_min,vnf_image_size_max,datacenter_externalbw_min,datacenter_externalbw_max,host_bw_min,host_bw_max,seed,HEFT,DHEFT,NHEFT,time_sec
300,2,160,320,1,20,5000,7000,500,1000,1000,2000,3306,6356.5197000000035,399.55389999999994,47.65949333999999,4.576541185379028
300,2,160,320,1,20,5000,7000,500,1000,1000,2000,4366,6346.131899999996,400.8623999999999,45.454667666666666,3.8121397495269775
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,6347,6517.106500000008,408.9184999999997,47.437600608793,3.4351158142089844
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,7536,6189.0678,392.49260000000004,44.59483433333334,4.6462790966033936
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,4078,6318.035099999991,397.1131000000001,44.13814935931659,3.1948258876800537
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,4726,6529.943000000003,409.8896000000001,46.83608340666665,3.7660939693450928
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,5978,6528.895299999998,408.01679999999993,42.636667666666675,4.190932989120483
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,8836,6632.736600000004,416.5199,45.57400911613333,4.009616851806641
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,3380,6571.013599999989,414.17980000000017,42.80806866666668,3.722939968109131
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,3669,6370.789600000006,402.04029999999983,40.656178229681466,3.4150869846343994
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,7882,6465.990899999999,406.14540000000005,45.10014555555555,3.682743787765503
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,2503,6309.495200000004,397.7068999999998,47.30133666666668,2.8682618141174316
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,5802,6563.529800000001,410.35609999999974,43.74733733333333,3.99448299407959
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,6455,6485.68420000001,407.53869999999995,45.28913396222221,3.8422889709472656
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,5608,6599.558699999999,415.6124000000001,47.444915,3.7903780937194824
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,8258,6427.396100000008,404.3650999999999,50.15810050187265,4.287350177764893
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,7486,6424.564799999994,405.64780000000013,45.20952362962963,3.57598614692688
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,1839,6399.806399999997,402.45249999999993,43.19581963140741,3.66454815864563
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,3282,6327.5693999999985,397.05379999999997,44.71658338333332,4.433236122131348
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,3216,6391.8502,399.7714000000001,43.96453699666665,4.327445030212402
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,9034,6319.748499999997,395.57419999999996,42.974514444444445,3.3432302474975586
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,7143,6222.41949999999,390.82640000000015,41.442673925925924,3.3430190086364746
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,2446,6514.49789999999,409.55569999999983,41.871624695555546,3.9513468742370605
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,5924,6350.970300000005,402.3343000000001,44.19593433333333,3.50384521484375
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,8881,6192.074100000014,387.8907999999999,43.252401000000006,3.5162899494171143
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,6634,6164.0288000000055,387.5689000000001,43.26983703703705,3.798365354537964
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,3097,6256.9216000000015,393.44999999999993,43.011271421052626,3.195028066635132
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,1211,6149.846299999998,381.4941999999999,40.293961027499996,3.656912088394165
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,1921,6350.699299999998,401.0011999999997,42.097601000000004,3.3632988929748535
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,2740,6518.507999999999,405.7034000000001,45.27253533333333,4.592315912246704
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,3306,6356.520000000002,400.5147000000001,46.096067666666656,3.810765027999878
300,4,80,320,1,20,5000,7000,500,1000,1000,2000,4366,6346.129799999999,400.12409999999994,44.99336866666667,3.815023899078369
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,6347,6517.095300000006,408.45609999999994,43.43248197854814,3.2535459995269775
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,7536,6248.1218,391.11049999999994,41.17720099999999,3.8129990100860596
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,4078,6318.037399999996,399.2820999999998,42.395303,3.6630189418792725
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,4726,6529.952800000006,410.745,46.645535333333314,3.8572702407836914
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,5978,6528.865699999995,408.8192999999997,44.73743559333333,3.8172810077667236
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,8836,6632.731800000003,416.0323000000001,41.669367666666666,4.218086004257202
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,3380,6570.999199999997,413.01529999999997,43.16933433333334,3.4064130783081055
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,3669,6370.789200000007,403.3030000000002,40.14726766666667,2.9663381576538086
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,7882,6465.988499999998,405.9044999999999,43.58496766666667,3.436774969100952
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,2503,6309.487000000003,398.34340000000003,48.22909452053332,3.413879156112671
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,5802,6563.526500000001,409.8321,40.17853566666667,3.1818909645080566
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,6455,6485.693400000004,406.4,43.125667836666665,3.7357282638549805
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,5608,6599.562999999999,416.38989999999984,47.34712239555556,3.0780131816864014
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,8258,6427.391700000006,403.11609999999996,45.81181556444445,3.815403938293457
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,7486,6424.5691999999935,406.00879999999984,43.649668666666656,3.4999239444732666
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,1839,6399.792399999995,402.6034999999999,41.968008219359255,3.49765682220459
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,3282,6327.568499999991,398.03980000000007,43.936403,4.023221969604492
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,3216,6391.840499999998,399.5775000000001,42.626967666666665,3.9313950538635254
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,9034,6319.745799999998,396.68809999999996,40.20132995306667,3.0974483489990234
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,7143,6222.414999999992,391.0721999999998,40.985976433333335,3.4074079990386963
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,2446,6514.504499999996,410.99030000000005,41.965201,3.998995304107666
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,5924,6350.9887,402.57040000000006,43.237280111111104,3.4236838817596436
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,8881,6192.063800000013,387.53499999999974,43.98676766666668,3.5712661743164062
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,6634,6164.021100000007,387.2714000000001,47.80851192320551,3.5404269695281982
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,3097,6256.908700000006,393.3687000000001,44.654036333333316,3.010962963104248
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,1211,6149.844300000002,382.2196999999998,39.79908143037038,3.382199764251709
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,1921,6350.694799999995,400.9883000000003,44.111369666666675,3.3269340991973877
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,2740,6518.505699999998,406.2600999999998,42.21586866666667,3.9144630432128906
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,3306,6356.517700000002,400.48840000000007,44.34356766666667,2.9083070755004883
300,8,40,320,1,20,5000,7000,500,1000,1000,2000,4366,6346.114099999994,401.58489999999944,42.44440099999999,3.2859151363372803
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,6347,3258.577800000003,204.71410000000006,39.06316813545816,22.762768030166626
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,7536,3094.5655999999985,196.33800000000002,37.37410199999998,9.331655979156494
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,4078,3159.0487000000026,199.58589999999995,34.88588213553643,23.590094804763794
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,4726,3265.0067999999987,207.94469999999995,36.47120199999999,17.440656900405884
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,5978,3264.4643000000046,207.14360000000013,39.91585900000001,33.07161903381348
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,8836,3316.4107000000013,209.30120000000008,33.03563905138766,15.877924680709839
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,3380,3285.534199999997,207.65650000000008,37.60470199999999,5.4287378787994385
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,3669,3185.4351000000006,202.65229999999997,36.31985699797754,15.22477388381958
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,7882,3233.0338999999967,204.39210000000008,33.31616766666668,24.836814880371094
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,2503,3154.769400000004,199.58090000000016,44.913716888888914,14.745517015457153
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,5802,3281.804799999994,206.33270000000002,35.5413031311,23.313209056854248
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,6455,3242.864899999997,204.61750000000004,33.77001224000001,5.789567947387695
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,5608,3299.8118,212.1068,36.03123874582223,6.9570698738098145
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,8258,3213.736000000007,202.76580000000007,38.27309360700391,24.8334481716156
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,7486,3212.311799999995,205.23940000000007,35.22073426310247,50.42653203010559
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,1839,3199.9443999999944,201.64170000000004,33.14037207277777,39.423925161361694
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,3282,3163.8138000000067,199.26149999999993,32.57083533333333,14.574424266815186
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,3216,3195.9585000000056,201.56649999999993,34.490607008347226,9.25141191482544
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,9034,3159.9098999999983,198.8874999999998,33.28038304535147,5.809603214263916
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,7143,3111.244900000004,198.41240000000002,31.2403324183124,10.538114070892334
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,2446,3257.2904999999964,209.43750000000006,29.285135447098973,17.140613079071045
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,5924,3175.4957000000004,201.24320000000003,36.73171335525323,7.3821399211883545
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,8881,3096.070600000003,194.74939999999995,34.69546746296298,8.128385066986084
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,6634,3082.0353999999957,194.13260000000008,37.98529707876231,20.028457164764404
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,3097,3128.4703000000018,197.21279999999996,38.31446866666667,26.505815982818604
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,1211,3074.948600000001,191.56589999999997,29.651357555555556,19.195736169815063
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,1921,3175.363599999997,202.48949999999994,31.20566140888889,4.360567092895508
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,2740,3259.295499999995,203.9765999999999,36.246568666666654,30.072049856185913
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,3306,3178.298100000006,201.1903000000001,36.623917166666665,8.774455070495605
600,1,320,320,1,20,5000,7000,500,1000,1000,2000,4366,3173.1025999999974,203.6091999999999,35.66788244642857,7.531506061553955
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,6347,3258.5728000000004,204.94830000000005,35.23173533333334,3.4846150875091553
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,7536,3094.562600000001,196.34829999999997,34.09528309028961,4.038520812988281
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,4078,3159.045800000001,199.5598,31.26535636385506,5.287237882614136
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,4726,3265.0162999999993,207.78619999999995,37.295045995464854,3.837402105331421
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,5978,3264.4788000000003,206.96189999999996,35.33911873666667,3.665719747543335
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,8836,3316.3986,210.5555,30.8090558565921,3.863071918487549
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,3380,3285.515699999998,207.47569999999993,33.85408266592592,3.69229793548584
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,3669,3185.4416000000006,202.3798,33.065258839689626,3.7018051147460938
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,7882,3233.025499999998,204.34839999999997,29.4987478164794,4.366447925567627
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,2503,3154.752900000007,201.29589999999993,37.56313633333334,2.7994792461395264
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,5802,3281.7920999999965,207.71079999999986,29.83694479166667,3.8465499877929688
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,6455,3242.8680999999965,204.02790000000005,32.475004965930864,3.6436920166015625
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,5608,3299.8081999999995,212.97,34.448568666666674,4.033200025558472
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,8258,3213.728500000005,203.4246,34.072102,3.924736976623535
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,7486,3212.3050999999964,206.31700000000015,35.06029985648149,4.436763763427734
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,1839,3199.9199999999983,202.41860000000005,31.170451076646682,3.6039340496063232
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,3282,3163.8068000000058,199.275,33.21022251440233,4.952434301376343
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,3216,3195.943000000007,201.44840000000002,34.314402,3.897725820541382
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,9034,3159.907499999999,198.74399999999997,31.490951735449734,2.310929298400879
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,7143,3111.234800000002,197.81619999999995,30.596558445315566,2.9432008266448975
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,2446,3257.2702999999983,206.43439999999998,31.495368139629637,2.636399030685425
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,5924,3175.5186999999996,200.95599999999996,33.524068666666665,2.7412097454071045
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,8881,3096.057100000002,194.74250000000004,34.63620200000001,4.06885290145874
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,6634,3082.046099999998,195.30489999999998,34.73516866666667,3.5652599334716797
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,3097,3128.482500000003,198.4357,36.40547028922051,2.98036789894104
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,1211,3074.9369999999994,191.91250000000008,28.601135677873845,2.8882901668548584
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,1921,3175.3791999999967,201.95789999999997,31.630410666666663,2.648153781890869
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,2740,3259.2867999999976,204.56710000000004,29.545302,3.7222280502319336
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,3306,3178.2723000000046,200.5753,36.48076866666666,3.4637749195098877
600,2,160,320,1,20,5000,7000,500,1000,1000,2000,4366,3173.090099999997,202.00179999999997,31.120997333333328,3.4672939777374268
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,6347,3258.5731000000014,205.4419000000001,32.89050200000001,2.2827229499816895
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,7536,3094.5576000000015,197.50439999999992,33.99676213628619,2.638374090194702
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,4078,3159.033700000002,200.10829999999993,31.243090152685188,2.277289867401123
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,4726,3264.9809000000014,207.36480000000003,33.49476833333334,2.5263209342956543
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,5978,3264.4763000000025,205.37860000000012,32.99956866666667,2.5407469272613525
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,8836,3316.390600000001,209.04330000000004,30.911138969711782,3.1769208908081055
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,3380,3285.531199999997,208.63160000000002,32.18375106796116,2.616102933883667
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,3669,3185.4108000000015,201.86169999999998,27.32079693495935,2.347160816192627
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,7882,3233.0203999999962,204.10210000000004,33.596302,2.5178279876708984
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,2503,3154.765000000003,200.01010000000028,36.72625857575758,2.1759331226348877
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,5802,3281.799099999996,207.64200000000008,29.329338274814823,2.235326051712036
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,6455,3242.8639999999996,205.5289,31.565623394830485,3.196491003036499
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,5608,3299.8026999999993,212.6386,34.046202,2.601987838745117
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,8258,3213.71790000001,203.49370000000013,30.988027291828793,2.366215944290161
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,7486,3212.2965999999965,204.14759999999987,27.783280104477615,2.657627820968628
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,1839,3199.924399999998,202.41729999999995,31.544480994613544,2.1144280433654785
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,3282,3163.803000000007,199.0806,31.33303101851851,2.7147018909454346
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,3216,3195.9463000000032,201.1349,29.78087512186978,2.584368944168091
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,9034,3159.8949999999977,198.83980000000008,31.109102,2.3178319931030273
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,7143,3111.234000000002,198.27499999999995,26.867317666666672,2.291741132736206
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,2446,3257.267499999993,206.80250000000004,29.08124668111111,2.5962321758270264
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,5924,3175.4956999999995,202.66950000000006,34.134502,2.3165841102600098
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,8881,3096.0585000000033,195.72439999999992,30.04725025407408,2.7753970623016357
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,6634,3082.036999999997,195.11749999999992,31.475168666666665,3.147414207458496
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,3097,3128.4784000000022,198.19159999999994,33.098523208333326,2.069088935852051
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,1211,3074.9400999999984,191.20759999999993,25.619260814814815,2.4607770442962646
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,1921,3175.3686999999973,202.07750000000004,30.406965370370376,2.63987398147583
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,2740,3259.2771999999977,203.547,29.45646585281385,2.9722530841827393
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,3306,3178.272600000003,201.5360999999999,32.7018505,2.4316468238830566
600,4,80,320,1,20,5000,7000,500,1000,1000,2000,4366,3173.088,201.24929999999995,31.83586133342292,2.7005419731140137
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,6347,3258.5619000000015,204.9795000000001,31.64031943893334,2.155583143234253
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,7536,3124.080400000002,196.12230000000008,30.697391948892683,2.5751547813415527
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,4078,3159.036000000002,202.2773,28.876619370370364,2.1568710803985596
600,8,40,320,1,20,5000,7000,500,1000,1000,2000,4726,3264.9930000000013,209.31420000000003,32.76806866666666,2.6209287643432617
