bucket_key,seed,is_complete,completed_variants,missing_variants
e11y,193272,True,"baseline,comp_advantage",
e11y,194493,True,"baseline,comp_advantage",
e11y,196697,True,"baseline,comp_advantage",
e11y,203906,True,"baseline,comp_advantage",
e11y,205178,True,"baseline,comp_advantage",
e11y,212694,True,"baseline,comp_advantage",
e11y,215549,True,"baseline,comp_advantage",
e11y,223610,True,"baseline,comp_advantage",
e11y,223716,True,"baseline,comp_advantage",
e11y,224478,True,"baseline,comp_advantage",
e11y,226267,True,"baseline,comp_advantage",
e11y,226589,True,"baseline,comp_advantage",
e11y,229225,True,"baseline,comp_advantage",
e11y,232555,True,"baseline,comp_advantage",
e11y,236634,True,"baseline,comp_advantage",
e11y,239744,True,"baseline,comp_advantage",
e11y,239950,True,"baseline,comp_advantage",
e11y,241442,True,"baseline,comp_advantage",
e11y,245576,True,"baseline,comp_advantage",
e11y,245912,True,"baseline,comp_advantage",
e11y,254791,True,"baseline,comp_advantage",
e11y,255407,True,"baseline,comp_advantage",
e11y,263035,True,"baseline,comp_advantage",
e11y,267093,True,"baseline,comp_advantage",
e11y,282392,True,"baseline,comp_advantage",
e11y,282842,True,"baseline,comp_advantage",
e11y,293374,True,"baseline,comp_advantage",
e11y,296947,True,"baseline,comp_advantage",
e11y,303068,True,"baseline,comp_advantage",
e11y,305476,True,"baseline,comp_advantage",
e11y,312904,True,"baseline,comp_advantage",
e11y,320372,True,"baseline,comp_advantage",
e11y,321337,True,"baseline,comp_advantage",
e11y,327054,True,"baseline,comp_advantage",
e11y,333017,True,"baseline,comp_advantage",
e11y,333143,True,"baseline,comp_advantage",
e11y,336806,True,"baseline,comp_advantage",
e11y,353215,True,"baseline,comp_advantage",
e11y,353884,True,"baseline,comp_advantage",
e11y,355619,True,"baseline,comp_advantage",
e11y,357820,True,"baseline,comp_advantage",
e11y,361299,True,"baseline,comp_advantage",
e11y,362804,True,"baseline,comp_advantage",
e11y,365837,True,"baseline,comp_advantage",
e11y,366120,True,"baseline,comp_advantage",
e11y,368863,True,"baseline,comp_advantage",
e11y,370191,True,"baseline,comp_advantage",
e11y,374908,True,"baseline,comp_advantage",
e11y,378648,True,"baseline,comp_advantage",
e11y,385324,True,"baseline,comp_advantage",
e11y,385502,True,"baseline,comp_advantage",
e11y,386385,True,"baseline,comp_advantage",
e11y,386832,True,"baseline,comp_advantage",
e11y,388451,True,"baseline,comp_advantage",
e11y,392733,True,"baseline,comp_advantage",
e11y,394465,True,"baseline,comp_advantage",
e11y,397055,True,"baseline,comp_advantage",
e11y,397414,True,"baseline,comp_advantage",
e11y,401997,True,"baseline,comp_advantage",
e11y,411283,True,"baseline,comp_advantage",
e11y,412384,True,"baseline,comp_advantage",
e11y,416284,True,"baseline,comp_advantage",
e11y,416581,True,"baseline,comp_advantage",
e11y,422829,True,"baseline,comp_advantage",
e11y,422970,True,"baseline,comp_advantage",
e11y,430515,True,"baseline,comp_advantage",
e11y,440123,True,"baseline,comp_advantage",
e11y,441554,True,"baseline,comp_advantage",
e11y,444933,True,"baseline,comp_advantage",
e11y,453482,True,"baseline,comp_advantage",
e11y,456356,True,"baseline,comp_advantage",
e11y,459404,True,"baseline,comp_advantage",
e11y,460446,True,"baseline,comp_advantage",
e11y,461796,True,"baseline,comp_advantage",
e11y,461861,True,"baseline,comp_advantage",
e11y,464471,True,"baseline,comp_advantage",
e11y,465345,True,"baseline,comp_advantage",
e11y,473997,True,"baseline,comp_advantage",
e11y,475760,True,"baseline,comp_advantage",
e11y,479068,True,"baseline,comp_advantage",
e11y,480416,True,"baseline,comp_advantage",
e11y,481886,True,"baseline,comp_advantage",
e11y,484762,True,"baseline,comp_advantage",
e11y,494958,True,"baseline,comp_advantage",
e11y,495402,True,"baseline,comp_advantage",
e11y,496478,True,"baseline,comp_advantage",
e11y,497919,True,"baseline,comp_advantage",
e11y,502084,True,"baseline,comp_advantage",
e11y,504483,True,"baseline,comp_advantage",
e11y,514986,True,"baseline,comp_advantage",
e11y,516657,True,"baseline,comp_advantage",
e11y,522333,True,"baseline,comp_advantage",
e11y,522983,True,"baseline,comp_advantage",
e11y,529276,True,"baseline,comp_advantage",
e11y,533361,True,"baseline,comp_advantage",
e11y,534010,True,"baseline,comp_advantage",
e11y,534437,True,"baseline,comp_advantage",
e11y,539246,True,"baseline,comp_advantage",
e11y,544493,True,"baseline,comp_advantage",
e11y,551935,True,"baseline,comp_advantage",
e11y,554061,True,"baseline,comp_advantage",
e11y,557554,True,"baseline,comp_advantage",
e11y,560927,True,"baseline,comp_advantage",
e11y,568701,True,"baseline,comp_advantage",
e11y,572806,True,"baseline,comp_advantage",
e11y,574644,True,"baseline,comp_advantage",
e11y,577361,True,"baseline,comp_advantage",
e11y,579773,True,"baseline,comp_advantage",
e11y,586510,True,"baseline,comp_advantage",
e11y,586699,True,"baseline,comp_advantage",
e11y,595328,True,"baseline,comp_advantage",
e11y,597825,True,"baseline,comp_advantage",
e11y,601161,True,"baseline,comp_advantage",
e11y,602873,True,"baseline,comp_advantage",
e11y,605287,True,"baseline,comp_advantage",
e11y,609026,True,"baseline,comp_advantage",
e11y,610245,True,"baseline,comp_advantage",
e11y,610796,True,"baseline,comp_advantage",
e11y,631051,True,"baseline,comp_advantage",
e11y,631363,True,"baseline,comp_advantage",
e11y,635464,True,"baseline,comp_advantage",
e11y,643829,True,"baseline,comp_advantage",
e11y,644891,True,"baseline,comp_advantage",
e11y,650936,True,"baseline,comp_advantage",
e11y,655714,True,"baseline,comp_advantage",
e11y,658834,True,"baseline,comp_advantage",
e11y,663658,True,"baseline,comp_advantage",
e11y,663813,True,"baseline,comp_advantage",
e11y,664527,True,"baseline,comp_advantage",
e11y,667900,True,"baseline,comp_advantage",
e11y,676170,True,"baseline,comp_advantage",
e11y,677021,True,"baseline,comp_advantage",
e11y,678197,True,"baseline,comp_advantage",
e11y,682056,True,"baseline,comp_advantage",
e11y,687865,True,"baseline,comp_advantage",
e11y,697981,True,"baseline,comp_advantage",
e11y,701483,True,"baseline,comp_advantage",
e11y,703771,True,"baseline,comp_advantage",
e11y,703949,True,"baseline,comp_advantage",
e11y,705866,True,"baseline,comp_advantage",
e11y,707759,True,"baseline,comp_advantage",
e11y,708240,True,"baseline,comp_advantage",
e11y,710115,True,"baseline,comp_advantage",
e11y,712189,True,"baseline,comp_advantage",
e11y,719048,True,"baseline,comp_advantage",
e11y,722064,True,"baseline,comp_advantage",
e11y,722394,True,"baseline,comp_advantage",
e11y,724068,True,"baseline,comp_advantage",
e11y,728140,True,"baseline,comp_advantage",
e11y,737269,True,"baseline,comp_advantage",
e11y,738426,True,"baseline,comp_advantage",
e11y,739336,True,"baseline,comp_advantage",
e11y,739903,True,"baseline,comp_advantage",
e11y,743312,True,"baseline,comp_advantage",
e11y,743325,True,"baseline,comp_advantage",
e11y,747287,True,"baseline,comp_advantage",
e11y,748846,True,"baseline,comp_advantage",
e11y,753523,True,"baseline,comp_advantage",
e11y,755547,True,"baseline,comp_advantage",
e11y,758389,True,"baseline,comp_advantage",
e11y,763059,True,"baseline,comp_advantage",
e11y,765827,True,"baseline,comp_advantage",
e11y,766339,True,"baseline,comp_advantage",
e11y,768859,True,"baseline,comp_advantage",
e11y,769066,True,"baseline,comp_advantage",
e11y,777731,True,"baseline,comp_advantage",
e11y,782665,True,"baseline,comp_advantage",
e11y,786261,True,"baseline,comp_advantage",
e11y,793335,True,"baseline,comp_advantage",
e11y,796262,True,"baseline,comp_advantage",
e11y,799339,True,"baseline,comp_advantage",
e11y,800182,True,"baseline,comp_advantage",
e11y,808927,True,"baseline,comp_advantage",
e11y,813617,True,"baseline,comp_advantage",
e11y,824466,True,"baseline,comp_advantage",
e11y,824487,True,"baseline,comp_advantage",
e11y,826006,True,"baseline,comp_advantage",
e11y,827551,True,"baseline,comp_advantage",
e11y,834777,True,"baseline,comp_advantage",
e11y,840701,True,"baseline,comp_advantage",
e11y,844102,True,"baseline,comp_advantage",
e11y,846854,True,"baseline,comp_advantage",
e11y,846927,True,"baseline,comp_advantage",
e11y,847050,True,"baseline,comp_advantage",
e11y,850253,True,"baseline,comp_advantage",
e11y,853702,True,"baseline,comp_advantage",
e11y,853922,True,"baseline,comp_advantage",
e11y,854725,True,"baseline,comp_advantage",
e11y,855755,True,"baseline,comp_advantage",
e11y,861434,True,"baseline,comp_advantage",
e11y,861718,True,"baseline,comp_advantage",
e11y,864824,True,"baseline,comp_advantage",
e11y,867108,True,"baseline,comp_advantage",
e11y,870064,True,"baseline,comp_advantage",
e11y,885107,True,"baseline,comp_advantage",
e11y,888604,True,"baseline,comp_advantage",
e11y,895124,True,"baseline,comp_advantage",
e11y,895348,True,"baseline,comp_advantage",
e11y,897704,True,"baseline,comp_advantage",
e11y,899644,True,"baseline,comp_advantage",
e11y,911829,True,"baseline,comp_advantage",
e11y,914983,True,"baseline,comp_advantage",
e11y,919932,True,"baseline,comp_advantage",
e11y,924607,True,"baseline,comp_advantage",
e11y,925520,True,"baseline,comp_advantage",
e11y,932496,True,"baseline,comp_advantage",
e11y,934509,True,"baseline,comp_advantage",
e11y,935125,True,"baseline,comp_advantage",
e11y,937614,True,"baseline,comp_advantage",
e11y,940926,True,"baseline,comp_advantage",
e11y,946643,True,"baseline,comp_advantage",
e11y,953842,True,"baseline,comp_advantage",
e11y,957734,True,"baseline,comp_advantage",
e11y,963598,True,"baseline,comp_advantage",
e11y,965327,True,"baseline,comp_advantage",
e11y,970507,True,"baseline,comp_advantage",
e11y,981230,True,"baseline,comp_advantage",
e11y,982251,True,"baseline,comp_advantage",
e11y,983055,True,"baseline,comp_advantage",
e11y,985204,True,"baseline,comp_advantage",
e11y,985268,True,"baseline,comp_advantage",
e11y,994686,True,"baseline,comp_advantage",
e11y,997328,True,"baseline,comp_advantage",
e12y,1087,True,"baseline,comp_advantage",
e12y,3899,True,"baseline,comp_advantage",
e12y,4410,True,"baseline,comp_advantage",
e12y,6523,True,"baseline,comp_advantage",
e12y,10602,True,"baseline,comp_advantage",
e12y,15262,True,"baseline,comp_advantage",
e12y,23707,True,"baseline,comp_advantage",
e12y,27243,True,"baseline,comp_advantage",
e12y,28388,True,"baseline,comp_advantage",
e12y,29523,True,"baseline,comp_advantage",
e12y,33347,True,"baseline,comp_advantage",
e12y,47925,True,"baseline,comp_advantage",
e12y,48268,True,"baseline,comp_advantage",
e12y,50264,True,"baseline,comp_advantage",
e12y,53408,True,"baseline,comp_advantage",
e12y,69527,True,"baseline,comp_advantage",
e12y,70730,True,"baseline,comp_advantage",
e12y,72146,True,"baseline,comp_advantage",
e12y,72402,True,"baseline,comp_advantage",
e12y,75919,True,"baseline,comp_advantage",
e12y,79088,True,"baseline,comp_advantage",
e12y,80721,True,"baseline,comp_advantage",
e12y,81222,True,"baseline,comp_advantage",
e12y,81911,True,"baseline,comp_advantage",
e12y,95163,True,"baseline,comp_advantage",
e12y,108225,True,"baseline,comp_advantage",
e12y,108511,True,"baseline,comp_advantage",
e12y,109654,True,"baseline,comp_advantage",
e12y,110682,True,"baseline,comp_advantage",
e12y,113260,True,"baseline,comp_advantage",
e12y,116436,True,"baseline,comp_advantage",
e12y,117059,True,"baseline,comp_advantage",
e12y,127154,True,"baseline,comp_advantage",
e12y,137693,True,"baseline,comp_advantage",
e12y,137836,True,"baseline,comp_advantage",
e12y,138451,True,"baseline,comp_advantage",
e12y,143022,True,"baseline,comp_advantage",
e12y,145299,True,"baseline,comp_advantage",
e12y,146585,True,"baseline,comp_advantage",
e12y,162375,True,"baseline,comp_advantage",
e12y,174052,True,"baseline,comp_advantage",
e12y,174431,True,"baseline,comp_advantage",
e12y,176967,True,"baseline,comp_advantage",
e12y,178145,True,"baseline,comp_advantage",
e12y,181404,True,"baseline,comp_advantage",
e12y,184906,True,"baseline,comp_advantage",
e12y,189568,True,"baseline,comp_advantage",
e12y,193272,True,"baseline,comp_advantage",
e12y,194493,True,"baseline,comp_advantage",
e12y,196697,True,"baseline,comp_advantage",
e12y,203906,True,"baseline,comp_advantage",
e12y,205178,True,"baseline,comp_advantage",
e12y,212694,True,"baseline,comp_advantage",
e12y,215549,True,"baseline,comp_advantage",
e12y,223610,True,"baseline,comp_advantage",
e12y,223716,True,"baseline,comp_advantage",
e12y,224478,True,"baseline,comp_advantage",
e12y,226267,True,"baseline,comp_advantage",
e12y,229225,True,"baseline,comp_advantage",
e12y,232555,True,"baseline,comp_advantage",
e12y,239744,True,"baseline,comp_advantage",
e12y,239950,True,"baseline,comp_advantage",
e12y,241442,True,"baseline,comp_advantage",
e12y,245576,True,"baseline,comp_advantage",
e12y,245912,True,"baseline,comp_advantage",
e12y,254791,True,"baseline,comp_advantage",
e12y,263035,True,"baseline,comp_advantage",
e12y,282392,True,"baseline,comp_advantage",
e12y,282842,True,"baseline,comp_advantage",
e12y,293374,True,"baseline,comp_advantage",
e12y,296947,True,"baseline,comp_advantage",
e12y,303068,True,"baseline,comp_advantage",
e12y,305476,True,"baseline,comp_advantage",
e12y,312904,True,"baseline,comp_advantage",
e12y,320372,True,"baseline,comp_advantage",
e12y,321337,True,"baseline,comp_advantage",
e12y,327054,True,"baseline,comp_advantage",
e12y,333017,True,"baseline,comp_advantage",
e12y,333143,True,"baseline,comp_advantage",
e12y,336806,True,"baseline,comp_advantage",
e12y,353884,True,"baseline,comp_advantage",
e12y,355619,True,"baseline,comp_advantage",
e12y,361299,True,"baseline,comp_advantage",
e12y,362804,True,"baseline,comp_advantage",
e12y,365837,True,"baseline,comp_advantage",
e12y,366120,True,"baseline,comp_advantage",
e12y,370191,True,"baseline,comp_advantage",
e12y,374908,True,"baseline,comp_advantage",
e12y,378648,True,"baseline,comp_advantage",
e12y,385324,True,"baseline,comp_advantage",
e12y,386385,True,"baseline,comp_advantage",
e12y,386832,True,"baseline,comp_advantage",
e12y,392733,True,"baseline,comp_advantage",
e12y,394465,True,"baseline,comp_advantage",
e12y,397055,True,"baseline,comp_advantage",
e12y,397414,True,"baseline,comp_advantage",
e12y,411283,True,"baseline,comp_advantage",
e12y,412384,True,"baseline,comp_advantage",
e12y,416284,True,"baseline,comp_advantage",
e12y,416581,True,"baseline,comp_advantage",
e12y,422829,True,"baseline,comp_advantage",
e12y,422970,True,"baseline,comp_advantage",
e12y,430515,True,"baseline,comp_advantage",
e12y,440123,True,"baseline,comp_advantage",
e12y,441554,True,"baseline,comp_advantage",
e12y,444933,True,"baseline,comp_advantage",
e12y,453482,True,"baseline,comp_advantage",
e12y,456356,True,"baseline,comp_advantage",
e12y,460446,True,"baseline,comp_advantage",
e12y,461796,True,"baseline,comp_advantage",
e12y,461861,True,"baseline,comp_advantage",
e12y,464471,True,"baseline,comp_advantage",
e12y,465345,True,"baseline,comp_advantage",
e12y,475760,True,"baseline,comp_advantage",
e12y,480416,True,"baseline,comp_advantage",
e12y,481886,True,"baseline,comp_advantage",
e12y,484762,True,"baseline,comp_advantage",
e12y,494958,True,"baseline,comp_advantage",
e12y,495402,True,"baseline,comp_advantage",
e12y,497919,True,"baseline,comp_advantage",
e12y,502084,True,"baseline,comp_advantage",
e12y,504483,True,"baseline,comp_advantage",
e12y,514986,True,"baseline,comp_advantage",
e12y,516657,True,"baseline,comp_advantage",
e12y,522333,True,"baseline,comp_advantage",
e12y,522983,True,"baseline,comp_advantage",
e12y,529276,True,"baseline,comp_advantage",
e12y,533361,True,"baseline,comp_advantage",
e12y,534010,True,"baseline,comp_advantage",
e12y,534437,True,"baseline,comp_advantage",
e12y,539246,True,"baseline,comp_advantage",
e12y,544493,True,"baseline,comp_advantage",
e12y,551935,True,"baseline,comp_advantage",
e12y,560927,True,"baseline,comp_advantage",
e12y,568701,True,"baseline,comp_advantage",
e12y,572806,True,"baseline,comp_advantage",
e12y,574644,True,"baseline,comp_advantage",
e12y,577361,True,"baseline,comp_advantage",
e12y,579773,True,"baseline,comp_advantage",
e12y,586510,True,"baseline,comp_advantage",
e12y,586699,True,"baseline,comp_advantage",
e12y,595328,True,"baseline,comp_advantage",
e12y,597825,True,"baseline,comp_advantage",
e12y,605287,True,"baseline,comp_advantage",
e12y,609026,True,"baseline,comp_advantage",
e12y,610245,True,"baseline,comp_advantage",
e12y,610796,True,"baseline,comp_advantage",
e12y,631363,True,"baseline,comp_advantage",
e12y,635464,True,"baseline,comp_advantage",
e12y,643829,True,"baseline,comp_advantage",
e12y,644891,True,"baseline,comp_advantage",
e12y,650936,True,"baseline,comp_advantage",
e12y,655714,True,"baseline,comp_advantage",
e12y,658834,True,"baseline,comp_advantage",
e12y,663658,True,"baseline,comp_advantage",
e12y,663813,True,"baseline,comp_advantage",
e12y,664527,True,"baseline,comp_advantage",
e12y,667900,True,"baseline,comp_advantage",
e12y,677021,True,"baseline,comp_advantage",
e12y,678197,True,"baseline,comp_advantage",
e12y,682056,True,"baseline,comp_advantage",
e12y,687865,True,"baseline,comp_advantage",
e12y,697981,True,"baseline,comp_advantage",
e12y,703771,True,"baseline,comp_advantage",
e12y,703949,True,"baseline,comp_advantage",
e12y,705866,True,"baseline,comp_advantage",
e12y,707759,True,"baseline,comp_advantage",
e12y,708240,True,"baseline,comp_advantage",
e12y,710115,True,"baseline,comp_advantage",
e12y,712189,True,"baseline,comp_advantage",
e12y,719048,True,"baseline,comp_advantage",
e12y,722394,True,"baseline,comp_advantage",
e12y,724068,True,"baseline,comp_advantage",
e12y,728140,True,"baseline,comp_advantage",
e12y,737269,True,"baseline,comp_advantage",
e12y,738426,True,"baseline,comp_advantage",
e12y,739336,True,"baseline,comp_advantage",
e12y,739903,True,"baseline,comp_advantage",
e12y,743312,True,"baseline,comp_advantage",
e12y,743325,True,"baseline,comp_advantage",
e12y,747287,True,"baseline,comp_advantage",
e12y,748846,True,"baseline,comp_advantage",
e12y,763059,True,"baseline,comp_advantage",
e12y,765827,True,"baseline,comp_advantage",
e12y,768859,True,"baseline,comp_advantage",
e12y,777731,True,"baseline,comp_advantage",
e12y,782665,True,"baseline,comp_advantage",
e12y,786261,True,"baseline,comp_advantage",
e12y,793335,True,"baseline,comp_advantage",
e12y,796262,True,"baseline,comp_advantage",
e12y,799339,True,"baseline,comp_advantage",
e12y,800182,True,"baseline,comp_advantage",
e12y,808927,True,"baseline,comp_advantage",
e12y,813617,True,"baseline,comp_advantage",
e12y,824466,True,"baseline,comp_advantage",
e12y,824487,True,"baseline,comp_advantage",
e12y,826006,True,"baseline,comp_advantage",
e12y,827551,True,"baseline,comp_advantage",
e12y,834777,True,"baseline,comp_advantage",
e12y,840701,True,"baseline,comp_advantage",
e12y,846927,True,"baseline,comp_advantage",
e12y,847050,True,"baseline,comp_advantage",
e12y,850253,True,"baseline,comp_advantage",
e12y,853922,True,"baseline,comp_advantage",
e12y,855755,True,"baseline,comp_advantage",
e12y,861434,True,"baseline,comp_advantage",
e12y,861718,True,"baseline,comp_advantage",
e12y,864824,True,"baseline,comp_advantage",
e12y,867108,True,"baseline,comp_advantage",
e12y,870064,True,"baseline,comp_advantage",
e12y,885107,True,"baseline,comp_advantage",
e12y,888604,True,"baseline,comp_advantage",
e12y,895124,True,"baseline,comp_advantage",
e12y,895348,True,"baseline,comp_advantage",
e12y,897704,True,"baseline,comp_advantage",
e12y,899644,True,"baseline,comp_advantage",
e12y,911829,True,"baseline,comp_advantage",
e12y,914983,True,"baseline,comp_advantage",
e12y,919932,True,"baseline,comp_advantage",
e12y,924607,True,"baseline,comp_advantage",
e12y,925520,True,"baseline,comp_advantage",
e12y,932496,True,"baseline,comp_advantage",
e12y,934509,True,"baseline,comp_advantage",
e12y,935125,True,"baseline,comp_advantage",
e12y,937614,True,"baseline,comp_advantage",
e12y,940926,True,"baseline,comp_advantage",
e12y,946643,True,"baseline,comp_advantage",
e12y,953842,True,"baseline,comp_advantage",
e12y,957734,True,"baseline,comp_advantage",
e12y,963598,True,"baseline,comp_advantage",
e12y,965327,True,"baseline,comp_advantage",
e12y,966201,True,"baseline,comp_advantage",
e12y,970507,True,"baseline,comp_advantage",
e12y,981230,True,"baseline,comp_advantage",
e12y,982251,True,"baseline,comp_advantage",
e12y,985204,True,"baseline,comp_advantage",
e12y,985268,True,"baseline,comp_advantage",
e12y,994686,True,"baseline,comp_advantage",
e13y,1087,True,"baseline,comp_advantage",
e13y,4410,True,"baseline,comp_advantage",
e13y,6523,True,"baseline,comp_advantage",
e13y,10602,True,"baseline,comp_advantage",
e13y,15262,True,"baseline,comp_advantage",
e13y,23707,True,"baseline,comp_advantage",
e13y,29523,True,"baseline,comp_advantage",
e13y,47925,True,"baseline,comp_advantage",
e13y,53408,True,"baseline,comp_advantage",
e13y,70730,True,"baseline,comp_advantage",
e13y,72402,True,"baseline,comp_advantage",
e13y,75919,True,"baseline,comp_advantage",
e13y,79088,True,"baseline,comp_advantage",
e13y,80721,True,"baseline,comp_advantage",
e13y,81222,True,"baseline,comp_advantage",
e13y,95163,True,"baseline,comp_advantage",
e13y,108511,True,"baseline,comp_advantage",
e13y,109654,True,"baseline,comp_advantage",
e13y,116436,True,"baseline,comp_advantage",
e13y,137693,True,"baseline,comp_advantage",
e13y,138451,True,"baseline,comp_advantage",
e13y,143022,True,"baseline,comp_advantage",
e13y,146585,True,"baseline,comp_advantage",
e13y,162375,True,"baseline,comp_advantage",
e13y,176967,True,"baseline,comp_advantage",
e13y,178145,True,"baseline,comp_advantage",
e13y,181404,True,"baseline,comp_advantage",
e13y,189568,True,"baseline,comp_advantage",
e13y,193272,True,"baseline,comp_advantage",
e13y,196697,True,"baseline,comp_advantage",
e13y,203906,True,"baseline,comp_advantage",
e13y,205178,True,"baseline,comp_advantage",
e13y,212694,True,"baseline,comp_advantage",
e13y,215549,True,"baseline,comp_advantage",
e13y,223610,True,"baseline,comp_advantage",
e13y,223716,True,"baseline,comp_advantage",
e13y,224478,True,"baseline,comp_advantage",
e13y,226267,True,"baseline,comp_advantage",
e13y,229225,True,"baseline,comp_advantage",
e13y,232555,True,"baseline,comp_advantage",
e13y,239950,True,"baseline,comp_advantage",
e13y,241442,True,"baseline,comp_advantage",
e13y,245576,True,"baseline,comp_advantage",
e13y,245912,True,"baseline,comp_advantage",
e13y,254791,True,"baseline,comp_advantage",
e13y,263035,True,"baseline,comp_advantage",
e13y,282392,True,"baseline,comp_advantage",
e13y,282842,True,"baseline,comp_advantage",
e13y,293374,True,"baseline,comp_advantage",
e13y,296947,True,"baseline,comp_advantage",
e13y,303068,True,"baseline,comp_advantage",
e13y,305476,True,"baseline,comp_advantage",
e13y,320372,True,"baseline,comp_advantage",
e13y,333017,True,"baseline,comp_advantage",
e13y,333143,True,"baseline,comp_advantage",
e13y,336806,True,"baseline,comp_advantage",
e13y,353884,True,"baseline,comp_advantage",
e13y,355619,True,"baseline,comp_advantage",
e13y,357820,True,"baseline,comp_advantage",
e13y,361299,True,"baseline,comp_advantage",
e13y,362804,True,"baseline,comp_advantage",
e13y,366120,True,"baseline,comp_advantage",
e13y,370191,True,"baseline,comp_advantage",
e13y,374908,True,"baseline,comp_advantage",
e13y,378648,True,"baseline,comp_advantage",
e13y,385324,True,"baseline,comp_advantage",
e13y,386385,True,"baseline,comp_advantage",
e13y,386832,True,"baseline,comp_advantage",
e13y,392733,True,"baseline,comp_advantage",
e13y,394465,True,"baseline,comp_advantage",
e13y,397055,True,"baseline,comp_advantage",
e13y,397414,True,"baseline,comp_advantage",
e13y,411283,True,"baseline,comp_advantage",
e13y,412384,True,"baseline,comp_advantage",
e13y,416284,True,"baseline,comp_advantage",
e13y,416581,True,"baseline,comp_advantage",
e13y,422829,True,"baseline,comp_advantage",
e13y,422970,True,"baseline,comp_advantage",
e13y,430515,True,"baseline,comp_advantage",
e13y,440123,True,"baseline,comp_advantage",
e13y,441554,True,"baseline,comp_advantage",
e13y,444933,True,"baseline,comp_advantage",
e13y,453482,True,"baseline,comp_advantage",
e13y,456356,True,"baseline,comp_advantage",
e13y,460446,True,"baseline,comp_advantage",
e13y,461796,True,"baseline,comp_advantage",
e13y,461861,True,"baseline,comp_advantage",
e13y,464471,True,"baseline,comp_advantage",
e13y,465345,True,"baseline,comp_advantage",
e13y,475760,True,"baseline,comp_advantage",
e13y,479068,True,"baseline,comp_advantage",
e13y,481886,True,"baseline,comp_advantage",
e13y,484762,True,"baseline,comp_advantage",
e13y,494958,True,"baseline,comp_advantage",
e13y,502084,True,"baseline,comp_advantage",
e13y,504483,True,"baseline,comp_advantage",
e13y,514986,True,"baseline,comp_advantage",
e13y,522333,True,"baseline,comp_advantage",
e13y,522983,True,"baseline,comp_advantage",
e13y,529276,True,"baseline,comp_advantage",
e13y,533361,True,"baseline,comp_advantage",
e13y,534010,True,"baseline,comp_advantage",
e13y,534437,True,"baseline,comp_advantage",
e13y,539246,True,"baseline,comp_advantage",
e13y,560927,True,"baseline,comp_advantage",
e13y,568701,True,"baseline,comp_advantage",
e13y,577361,True,"baseline,comp_advantage",
e13y,579773,True,"baseline,comp_advantage",
e13y,586510,True,"baseline,comp_advantage",
e13y,586699,True,"baseline,comp_advantage",
e13y,595328,True,"baseline,comp_advantage",
e13y,597825,True,"baseline,comp_advantage",
e13y,605287,True,"baseline,comp_advantage",
e13y,610796,True,"baseline,comp_advantage",
e13y,635464,True,"baseline,comp_advantage",
e13y,644891,True,"baseline,comp_advantage",
e13y,650936,True,"baseline,comp_advantage",
e13y,658834,True,"baseline,comp_advantage",
e13y,663658,True,"baseline,comp_advantage",
e13y,664527,True,"baseline,comp_advantage",
e13y,667900,True,"baseline,comp_advantage",
e13y,677021,True,"baseline,comp_advantage",
