seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,drt_only,GHEFT,0,0.0,0,1,0,0.692,0.6439,1.3359,,,,,,,,,,,,,,,,,1849.8311579945773,56.7956,1,1,22,24,24,0,5.68103,0,ok,logs/seed_741896.log
430515,drt_only,GHEFT,0,0.0,0,1,0,0.6608,0.6782,1.339,,,,,,,,,,,,,,,,,1047.6735948717953,25.9038,1,1,22,23,23,0,5.222024,0,ok,logs/seed_430515.log
888075,drt_only,GHEFT,0,0.0,0,1,0,0.6584,0.5961,1.2545,,,,,,,,,,,,,,,,,1211.544798427262,31.1288,1,1,22,25,25,0,4.908865,0,ok,logs/seed_888075.log
914983,drt_only,GHEFT,0,0.0,0,1,0,0.7495,0.774,1.5235,,,,,,,,,,,,,,,,,798.1363582091388,22.3461,1,1,22,23,23,0,4.822001,0,ok,logs/seed_914983.log
997971,drt_only,GHEFT,0,0.0,0,1,0,0.6644,0.5677,1.2321,,,,,,,,,,,,,,,,,1125.8301344692006,37.9338,1,1,22,22,22,0,5.986548,0,ok,logs/seed_997971.log
747642,drt_only,GHEFT,0,0.0,0,1,0,0.5845,0.5294,1.1139,,,,,,,,,,,,,,,,,867.3792270270274,19.6113,1,1,22,21,21,0,4.443615,0,ok,logs/seed_747642.log
664527,drt_only,GHEFT,0,0.0,0,1,0,0.6531,0.7713,1.4244,,,,,,,,,,,,,,,,,2234.7343581795035,54.2944,1,1,22,29,29,0,5.568524,0,ok,logs/seed_664527.log
760044,drt_only,GHEFT,0,0.0,0,1,0,0.5738,0.5483,1.1221,,,,,,,,,,,,,,,,,1278.3543849493487,24.2433,1,1,22,28,28,0,5.891597,0,ok,logs/seed_760044.log
215549,drt_only,GHEFT,0,0.0,0,1,0,0.6468,0.6975,1.3443,,,,,,,,,,,,,,,,,739.131653662298,20.9168,1,1,22,22,22,0,6.199329,0,ok,logs/seed_215549.log
370191,drt_only,GHEFT,0,0.0,0,1,0,0.6174,0.6576,1.275,,,,,,,,,,,,,,,,,1025.0974605360288,28.946,1,1,22,20,20,0,5.667093,0,ok,logs/seed_370191.log
296947,drt_only,GHEFT,0,0.0,0,1,0,0.5737,0.6884,1.2621,,,,,,,,,,,,,,,,,2259.4722377622425,49.3772,1,1,22,24,24,0,5.648836,0,ok,logs/seed_296947.log
963598,drt_only,GHEFT,0,0.0,0,1,0,0.6777,0.6805,1.3582,,,,,,,,,,,,,,,,,1204.5256998681602,31.168,1,1,22,24,24,0,5.935444,0,ok,logs/seed_963598.log
388451,drt_only,GHEFT,0,0.0,0,1,0,0.6356,0.6484,1.284,,,,,,,,,,,,,,,,,1033.6034627788601,27.4503,1,1,22,20,20,0,7.798527,0,ok,logs/seed_388451.log
602873,drt_only,GHEFT,0,0.0,0,1,0,0.601,0.5884,1.1894,,,,,,,,,,,,,,,,,1800.2475421965323,36.487,1,1,22,29,29,0,6.71624,0,ok,logs/seed_602873.log
122745,drt_only,GHEFT,0,0.0,0,1,0,0.6445,0.5687,1.2132,,,,,,,,,,,,,,,,,1276.0795076023378,36.7831,1,1,22,22,22,0,5.892321,0,ok,logs/seed_122745.log
484762,drt_only,GHEFT,0,0.0,0,1,0,0.6567,0.7279,1.3846,,,,,,,,,,,,,,,,,946.8268356689422,26.9132,1,1,22,25,25,0,5.655672,0,ok,logs/seed_484762.log
514215,drt_only,GHEFT,0,0.0,0,1,0,0.6978,0.6159,1.3137,,,,,,,,,,,,,,,,,857.7146841823051,21.7412,1,1,22,27,27,0,5.638888,0,ok,logs/seed_514215.log
601161,drt_only,GHEFT,0,0.0,0,1,0,0.5672,0.5792,1.1464,,,,,,,,,,,,,,,,,1083.0573148148144,24.2322,1,1,22,25,25,0,6.379298,0,ok,logs/seed_601161.log
78435,drt_only,GHEFT,0,0.0,0,1,0,0.5932,0.5578,1.151,,,,,,,,,,,,,,,,,1565.0170462532292,35.7082,1,1,22,25,25,0,4.646428,0,ok,logs/seed_78435.log
480957,drt_only,GHEFT,0,0.0,0,1,0,0.6618,0.5908,1.2526,,,,,,,,,,,,,,,,,1452.618220127794,41.3359,1,1,22,26,26,0,5.851399,0,ok,logs/seed_480957.log
113260,drt_only,GHEFT,0,0.0,0,1,0,0.722,0.72,1.442,,,,,,,,,,,,,,,,,1684.6405848108432,36.9071,1,1,22,32,32,0,6.847883,0,ok,logs/seed_113260.log
846854,drt_only,GHEFT,0,0.0,0,1,0,0.6204,0.6495,1.2699,,,,,,,,,,,,,,,,,742.4985233448281,21.4985,1,1,22,21,21,0,5.25696,0,ok,logs/seed_846854.log
422970,drt_only,GHEFT,0,0.0,0,1,0,0.6237,0.7248,1.3485,,,,,,,,,,,,,,,,,1522.7157396825394,39.231,1,1,22,21,21,0,6.208579,0,ok,logs/seed_422970.log
762973,drt_only,GHEFT,0,0.0,0,1,0,0.7309,0.5625,1.2934,,,,,,,,,,,,,,,,,922.8892424517587,22.4185,1,1,22,25,25,0,5.71734,0,ok,logs/seed_762973.log
303068,drt_only,GHEFT,0,0.0,0,1,0,0.7534,0.8494,1.6028,,,,,,,,,,,,,,,,,1275.1298571428563,36.0874,1,1,22,24,24,0,6.165855,0,ok,logs/seed_303068.log
701483,drt_only,GHEFT,0,0.0,0,1,0,0.7793,0.7973,1.5766,,,,,,,,,,,,,,,,,916.793206564103,29.521,1,1,22,25,25,0,5.699089,0,ok,logs/seed_701483.log
193272,drt_only,GHEFT,0,0.0,0,1,0,0.6616,0.7445,1.4061,,,,,,,,,,,,,,,,,2174.750771762869,48.1403,1,1,22,24,24,0,8.612616,0,ok,logs/seed_193272.log
609026,drt_only,GHEFT,0,0.0,0,1,0,0.6119,0.6161,1.228,,,,,,,,,,,,,,,,,1026.3541006069804,28.2246,1,1,22,21,21,0,6.971007,0,ok,logs/seed_609026.log
385324,drt_only,GHEFT,0,0.0,0,1,0,0.6966,0.7859,1.4825,,,,,,,,,,,,,,,,,2270.8435084175085,71.5107,1,1,22,24,24,0,8.190294,0,ok,logs/seed_385324.log
586699,drt_only,GHEFT,0,0.0,0,1,0,0.6383,0.6974,1.3357,,,,,,,,,,,,,,,,,1232.9459324324337,31.7917,1,1,22,28,28,0,6.569628,0,ok,logs/seed_586699.log
127154,drt_only,GHEFT,0,0.0,0,1,0,0.7427,0.7497,1.4924,,,,,,,,,,,,,,,,,1118.4135585438346,40.0111,1,1,22,23,23,0,6.697242,0,ok,logs/seed_127154.log
140763,drt_only,GHEFT,0,0.0,0,1,0,0.6369,0.6307,1.2676,,,,,,,,,,,,,,,,,845.753462251656,22.1951,1,1,22,27,27,0,5.829894,0,ok,logs/seed_140763.log
162375,drt_only,GHEFT,0,0.0,0,1,0,0.7203,0.777,1.4973,,,,,,,,,,,,,,,,,2153.0577421602784,53.2466,1,1,22,28,28,0,6.547112,0,ok,logs/seed_162375.log
320372,drt_only,GHEFT,0,0.0,0,1,0,0.7314,0.885,1.6164,,,,,,,,,,,,,,,,,933.2655257949716,24.7118,1,1,22,23,23,0,6.15456,0,ok,logs/seed_320372.log
911752,drt_only,GHEFT,0,0.0,0,1,0,0.7671,0.7052,1.4723,,,,,,,,,,,,,,,,,855.9983550985428,21.5809,1,1,22,24,24,0,7.270613,0,ok,logs/seed_911752.log
185527,drt_only,GHEFT,0,0.0,0,1,0,0.6813,0.627,1.3083,,,,,,,,,,,,,,,,,847.9940712895375,17.455,1,1,22,21,21,0,7.923959,0,ok,logs/seed_185527.log
766339,drt_only,GHEFT,0,0.0,0,1,0,0.7275,0.7021,1.4296,,,,,,,,,,,,,,,,,706.408142040431,18.394,1,1,22,23,23,0,6.380051,0,ok,logs/seed_766339.log
911829,drt_only,GHEFT,0,0.0,0,1,0,0.6569,0.6441,1.301,,,,,,,,,,,,,,,,,1342.0191098693745,26.554,1,1,22,28,28,0,7.696924,0,ok,logs/seed_911829.log
184906,drt_only,GHEFT,0,0.0,0,1,0,0.7011,0.7022,1.4033,,,,,,,,,,,,,,,,,1146.9974514653318,26.7536,1,1,22,28,28,0,5.877406,0,ok,logs/seed_184906.log
189090,drt_only,GHEFT,0,0.0,0,1,0,0.6991,0.5708,1.2699,,,,,,,,,,,,,,,,,1191.680633078101,33.5269,1,1,22,22,22,0,8.833226,0,ok,logs/seed_189090.log
355619,drt_only,GHEFT,0,0.0,0,1,0,0.5807,0.6355,1.2162,,,,,,,,,,,,,,,,,1637.935144609992,35.5338,1,1,22,26,26,0,10.393164,0,ok,logs/seed_355619.log
440123,drt_only,GHEFT,0,0.0,0,1,0,0.6162,0.6945,1.3107,,,,,,,,,,,,,,,,,971.897940310078,20.9952,1,1,22,22,22,0,7.501783,0,ok,logs/seed_440123.log
