seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,irt_only,GHEFT,0,0.0,0,0,1,2.1853,1.9961,4.1814,,,,,,,,,,,,,,,,,83.026082153326,2.5492,32,10,287,147,79,68,7.364334,0,ok,logs/seed_741896.log
430515,irt_only,GHEFT,0,0.0,0,0,1,2.0855,2.094,4.1795,,,,,,,,,,,,,,,,,92.10306238867736,2.2983,25,9,272,154,86,68,6.48854,0,ok,logs/seed_430515.log
888075,irt_only,GHEFT,0,0.0,0,0,1,2.0776,1.8511,3.9287,,,,,,,,,,,,,,,,,88.9644336327716,2.2858,34,11,270,152,95,57,8.433994,0,ok,logs/seed_888075.log
914983,irt_only,GHEFT,0,0.0,0,0,1,2.3662,2.3921,4.7583,,,,,,,,,,,,,,,,,128.11491119304534,3.6036,22,8,236,124,74,50,7.365177,0,ok,logs/seed_914983.log
997971,irt_only,GHEFT,0,0.0,0,0,1,2.0965,1.7575,3.854,,,,,,,,,,,,,,,,,87.0358163003837,2.951,32,11,286,158,96,62,7.357987,0,ok,logs/seed_997971.log
747642,irt_only,GHEFT,0,0.0,0,0,1,1.8439,1.6471,3.491,,,,,,,,,,,,,,,,,106.8719091081081,2.4164,31,9,267,143,92,51,7.215785,0,ok,logs/seed_747642.log
664527,irt_only,GHEFT,0,0.0,0,0,1,2.0614,2.3814,4.4428,,,,,,,,,,,,,,,,,94.56312165514797,2.2998,33,10,292,160,92,68,10.950794,0,ok,logs/seed_664527.log
760044,irt_only,GHEFT,0,0.0,0,0,1,1.8112,1.6905,3.5017,,,,,,,,,,,,,,,,,115.59387636804799,2.1944,32,10,290,151,98,53,8.671515,0,ok,logs/seed_760044.log
215549,irt_only,GHEFT,0,0.0,0,0,1,2.0413,2.1607,4.202,,,,,,,,,,,,,,,,,92.62383017165438,2.645,33,10,276,127,71,56,9.332984,0,ok,logs/seed_215549.log
370191,irt_only,GHEFT,0,0.0,0,0,1,1.9495,2.0209,3.9704,,,,,,,,,,,,,,,,,114.31678082931906,3.228,33,9,262,126,80,46,10.125354,0,ok,logs/seed_370191.log
296947,irt_only,GHEFT,0,0.0,0,0,1,1.8108,2.1249,3.9357,,,,,,,,,,,,,,,,,124.27910729370629,2.7408,32,10,271,153,92,61,9.19287,0,ok,logs/seed_296947.log
