scenario,b38_rel_tolerance_pct,total_runs,algo_valid_runs,b38_qualified_runs,b38_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b38,10.0,100,100,4,0.04,1257.8987000000002,178.59314589474164,1223.568749999999,165.19072500000001,25.086929173093992,168.83775000000003,107.85293466028867,15.560464591579201,107.03028781648517,34.19661277217605,34.41471015337807,34.19661277217605,8.66963784868842,4,4,1.0,1.0,0.009487456997239626,0.125
