seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,baseline,NHEFT,1,0.0,0,0,0,1.4765,0.8947,2.3712,609.5680999999994,18.7156,5,3,52,442,442,0,101.0229,3.1017,46,12,278,128,45,83,60.771263968668414,1.8659,45,11,312,172,98,74,5.032985,0,ok,logs/seed_741896.log
741896,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,1.4765,0.8947,2.3712,609.5680999999994,18.7156,5,3,52,442,442,0,101.0229,3.1017,46,12,278,128,45,83,1850.3419981029786,56.8112,1,1,22,23,23,0,5.032985,0,ok,logs/seed_741896.log
430515,baseline,NHEFT,1,0.0,0,0,0,1.4098,0.942,2.3518,483.1534999999991,12.0561,5,2,55,468,468,0,92.72750000000003,2.3138,34,8,255,110,50,60,68.65464615384616,1.7131,37,9,280,136,87,49,5.281754,0,ok,logs/seed_430515.log
430515,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,1.4098,0.942,2.3518,483.1534999999991,12.0561,5,2,55,468,468,0,92.72750000000003,2.3138,34,8,255,110,50,60,1005.2753715384616,25.0847,1,1,22,22,22,0,5.281754,0,ok,logs/seed_430515.log
888075,baseline,NHEFT,1,0.0,0,0,0,1.4047,0.8285,2.2332,433.86869999999874,11.1476,6,3,71,471,471,0,87.39059999999999,2.2454,36,8,278,128,56,72,69.98933752605976,1.7983,47,12,337,192,128,64,6.072267,0,ok,logs/seed_888075.log
888075,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,1.4047,0.8285,2.2332,433.86869999999874,11.1476,6,3,71,471,471,0,87.39059999999999,2.2454,36,8,278,128,56,72,1211.7787433813905,31.1348,1,1,22,25,25,0,6.072267,0,ok,logs/seed_888075.log
914983,baseline,NHEFT,1,0.0,0,0,0,1.5992,1.075,2.6742,642.8780000000012,18.0828,3,2,42,446,446,0,109.2155,3.072,26,8,188,75,45,30,71.76677196774193,2.0186,36,10,277,122,82,40,5.824565,0,ok,logs/seed_914983.log
914983,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,1.5992,1.075,2.6742,642.8780000000012,18.0828,3,2,42,446,446,0,109.2155,3.072,26,8,188,75,45,30,788.2509877715291,22.1718,1,1,22,21,21,0,5.824565,0,ok,logs/seed_914983.log
997971,baseline,NHEFT,1,0.0,0,0,0,1.4175,0.7888,2.2063,421.9915999999997,14.3078,7,3,67,478,478,0,80.90920000000001,2.7433,32,9,279,102,51,51,72.4440330384618,2.4562,45,12,313,147,102,45,5.812171,0,ok,logs/seed_997971.log
997971,comp_drt,NHEFT+CompDRT,0,0.0,1,1,0,1.4175,0.7888,2.2063,421.9915999999997,14.3078,7,3,67,478,478,0,80.90920000000001,2.7433,32,9,279,102,51,51,1109.4301451048498,37.6157,1,1,22,20,20,0,5.812171,0,ok,logs/seed_997971.log
