scenario,b57_min_rel_gap_pct,total_runs,algo_valid_runs,b57_qualified_runs,b57_qualified_rate_in_algo_valid,HEFT_mean,HEFT_std,HEFT_median,DHEFT_mean,DHEFT_std,DHEFT_median,NHEFT_mean,NHEFT_std,NHEFT_median,gain_N_over_D_mean,gain_N_over_D_median,gain_N_over_D_trimmed,gain_N_over_D_std,wins_N_over_D,wins_N_over_H,win_rate_N_over_D,win_rate_N_over_H,ttest_p_DHEFT_vs_NHEFT,wilcoxon_p_DHEFT_vs_NHEFT
b57,20.0,500,500,487,0.974,868.0977476386036,121.78511391406397,855.144199999998,133.42726324435316,15.198738442835594,132.53289999999998,95.29992199950983,9.760657731347099,94.86215194334508,27.895435171767407,28.756371011046696,28.45192838436704,9.401408743299763,484,487,0.9938398357289527,1.0,1.577779965291753e-209,2.215205357196268e-81
