seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,CCR_IDR_rel_gap_pct,b45_match
7711,466.5612999999988,74.55220000000001,46.944968132867125,4.5509278774261475,0.6125,0.9165,1.529,0.30399999999999994,39.764551994767814,True
4352,412.3312,75.45479999999999,60.31864545454546,4.150330066680908,0.575,0.9489,1.5239,0.3739,49.071461381980455,True
6768,481.7523000000006,72.10269999999998,49.062546031746024,4.954316139221191,0.5733,0.7431,1.3164,0.16979999999999995,25.79762989972652,True
5624,426.72620000000074,78.0265,55.30198731524341,5.050189018249512,0.5253,0.6972,1.2225,0.17190000000000005,28.122699386503076,True
7053,499.4658000000002,76.5343,75.83100647249191,6.083940029144287,0.5819,0.8663,1.4482,0.2844,39.27634304654053,True
2902,424.239699999999,73.36399999999998,57.81099077272727,5.937741756439209,0.5712,0.7164,1.2876,0.1452,22.55358807082945,True
8558,463.1983999999985,74.33819999999997,58.22688335724535,6.167145013809204,0.5466,0.801,1.3476,0.25440000000000007,37.75601068566342,True
9018,303.2280999999998,58.4561,47.940935331905784,5.849488973617554,0.5721,0.6466,1.2187,0.0744999999999999,12.226142610978895,False
2209,352.3994999999998,70.35760000000002,52.35989507174048,5.433227062225342,0.586,0.6629,1.2489,0.07690000000000008,12.31483705660983,False
8499,369.2351000000005,68.48360000000001,55.99617272034563,5.881263256072998,0.5646,0.8518,1.4164,0.2872,40.553515955944654,True
2754,421.4548999999998,81.00180000000002,56.926407940594046,5.93076229095459,0.5653,0.9117,1.477,0.34639999999999993,46.90589031821259,True
7593,366.19530000000094,64.36330000000001,44.62058390135635,6.9128923416137695,0.5566,0.74,1.2966,0.1834,28.289372204226442,True
5719,456.2676000000007,72.1922,56.73246904927135,8.162544250488281,0.5965,0.9648,1.5613,0.36829999999999996,47.17863319029013,True
4004,374.8558999999988,67.1734,50.68240627179502,7.1609227657318115,0.5997,0.9025,1.5022,0.30279999999999996,40.31420583144721,True
7005,421.1928000000008,72.18209999999999,52.524560623781674,7.015769958496094,0.6082,0.962,1.5702,0.3538,45.06432301617629,True
2971,554.3259,76.3509,53.76154447717233,8.477330207824707,0.5457,0.7214,1.2671,0.17570000000000008,27.73261778865126,True
3183,440.1368000000004,60.30829999999999,56.086717666666665,7.166778802871704,0.539,0.6839,1.2229,0.14489999999999992,23.69776760160273,True
3521,403.5784000000014,76.97669999999998,60.53708416214032,6.744940996170044,0.5241,0.7293,1.2534,0.20519999999999994,32.7429392053614,True
5990,396.7551000000006,79.24740000000001,61.28856410442349,7.730014324188232,0.4959,0.5415,1.0374,0.045599999999999974,8.791208791208788,False
3883,374.5614000000001,63.7679,56.0110685527756,7.190463066101074,0.5855,0.8761,1.4616,0.29059999999999997,39.76464148877942,True
3873,391.4096999999998,75.65979999999999,64.67301179546774,10.214019298553469,0.4799,0.7434,1.2233,0.26349999999999996,43.08019292078802,True
3938,507.94809999999813,73.8243,65.13564254952627,9.464772939682009,0.6265,0.8276,1.4541,0.20110000000000006,27.659720789491793,True
6540,384.73459999999915,69.4376,52.13480786089008,5.584404945373535,0.6212,0.8613,1.4825,0.24009999999999998,32.39123102866779,True
7861,549.2601000000005,83.31269999999998,48.66244063324605,6.923689126968384,0.6138,0.7995,1.4133,0.18569999999999998,26.278921672680955,True
2013,380.2566999999987,72.22420000000002,52.831737245696395,6.3847739696502686,0.5106,0.7177,1.2283,0.20709999999999995,33.72140356590409,True
6546,359.12219999999945,61.0945,48.00228579881657,5.8447089195251465,0.5347,0.6568,1.1915,0.1221000000000001,20.49517415023082,True
