seed,HEFT,DHEFT,NHEFT,time_sec,CCR_data,IDR_image,NCCR_total,CCR_IDR_abs_diff,CCR_IDR_rel_gap_pct,b57_match
7711,886.3758999999978,124.88699999999996,90.01782245328722,5.842041969299316,2.7331,1.9726,4.7057,0.7605,32.32250249697176,True
4352,880.5467,137.318,106.87952173913042,7.853737115859985,2.5659,2.0312,4.5971,0.5347,23.262491570772877,True
6768,802.6804999999985,123.9348,86.81490562778156,9.582281112670898,2.5583,1.5867,4.145,0.9716,46.88057901085646,True
5624,912.0281000000012,153.0856,84.79637498672083,7.708467960357666,2.3439,1.4929,3.8368,0.8510000000000002,44.359883236030036,True
7053,1063.323899999999,128.5828,92.32683486384975,9.507459163665771,2.5952,1.8469,4.4421,0.7483000000000002,33.69127214605705,True
2902,904.695400000002,144.74970000000002,93.4361374064392,18.01936388015747,2.5487,1.532,4.0807,1.0167000000000002,49.82968608327003,True
8558,892.3676999999994,141.8331,102.39105684176572,10.359369039535522,2.4385,1.7109,4.1494,0.7275999999999998,35.07013062129464,True
9018,649.7761999999997,113.0176,90.02946986449847,9.683761835098268,2.5546,1.3892,3.9438,1.1654000000000002,59.10036005882652,True
2209,751.470300000001,133.72260000000003,80.35910317994099,7.767727851867676,2.6156,1.4168,4.0324,1.1988,59.45838706477532,True
8499,785.7865999999995,119.79059999999996,95.1363067487417,9.864959001541138,2.5183,1.8165,4.3348,0.7018,32.379809910491836,True
2754,909.2091999999984,148.83739999999997,96.4209203790834,8.639173030853271,2.5214,1.9713,4.4927,0.5500999999999998,24.488614864112883,True
7593,784.5488000000026,111.63599999999998,107.92924519066148,9.65881609916687,2.4836,1.5878,4.0714,0.8957999999999999,44.0045193299602,True
5719,970.177500000002,132.52319999999995,83.00785741444867,10.737614154815674,2.6605,2.0551,4.7156,0.6053999999999999,25.67647807277971,True
4004,795.4748999999975,107.1139,109.72071491144418,10.343736171722412,2.6753,1.9173,4.5926,0.758,33.00962417802552,True
7005,899.3912000000003,128.60870000000003,89.85004834307995,8.326956033706665,2.7132,2.0579,4.7711,0.6553,27.469556286810164,True
2971,920.9158999999996,131.76100000000005,97.6529373842314,9.294431686401367,2.4342,1.5335,3.9677,0.9007000000000001,45.401618065882,True
3183,939.1262000000004,96.52840000000002,78.56910109946786,9.350687980651855,2.406,1.4612,3.8672,0.9448000000000001,48.86222589987588,True
3521,856.869100000001,119.64879999999997,86.26766762515567,7.89935302734375,2.3385,1.5514,3.8899,0.7870999999999999,40.468906655698085,True
5990,850.1678999999984,149.5797,98.63550796156632,7.86433482170105,2.2116,1.1628,3.3744,1.0487999999999997,62.16216216216215,True
3883,642.7514000000012,122.569,79.62856925885978,9.828447103500366,2.6131,1.8602,4.4733,0.7529000000000001,33.66194979098206,True
3873,746.5065999999995,126.87850000000005,92.33085840501792,9.350763082504272,2.1416,1.5911,3.7327,0.5505,29.49607522704745,True
3938,1041.6976999999988,144.58419999999998,106.74550187105136,9.6493399143219,2.7944,1.7689,4.5633,1.0255,44.945543795060594,True
6540,824.3007000000013,122.7974,95.86480040005414,8.255543947219849,2.7706,1.8492,4.6198,0.9214,39.889172691458505,True
7861,775.8502999999997,149.25179999999995,94.2258540104019,10.881253957748411,2.7394,1.7208,4.4602,1.0185999999999997,45.67508183489528,True
2013,767.6912000000002,138.3447,90.43934469627852,10.195109844207764,2.279,1.5252,3.8042,0.7538,39.629882761158726,True
6546,765.7661000000003,105.148,84.01947890743551,5.797217845916748,2.387,1.4026,3.7896,0.9843999999999999,51.95271268735486,True
9518,883.9068999999967,143.14299999999997,105.51641680395386,9.453689813613892,2.2939,1.4997,3.7936,0.7941999999999998,41.87051876845212,True
8276,800.6078000000028,109.31,105.09418535286542,8.430599927902222,2.7478,1.8051,4.5529,0.9426999999999999,41.41096883305146,True
2681,787.3873999999994,124.83029999999998,92.17792258956108,7.479719877243042,2.4706,1.4951,3.9657,0.9755,49.196863101091864,True
5708,841.843399999998,138.76690000000002,93.08440409588675,8.654762029647827,2.6922,1.4594,4.1516,1.2328000000000001,59.38915117063301,True
5943,938.6093999999993,119.61980000000004,92.6209527736132,8.560265064239502,2.4559,1.4811,3.937,0.9748000000000001,49.51993903987808,True
3789,934.1055000000018,162.14469999999997,110.57696949719993,5.920285940170288,2.2957,1.8446,4.1403,0.45110000000000006,21.79069149578533,True
9608,935.8916,144.0834,97.08670662390158,7.383285045623779,2.4634,1.5925,4.0559,0.8709,42.9448457802214,True
9283,905.0026999999984,134.5448,89.1212014871407,9.771232843399048,2.6405,1.9527,4.5932,0.6877999999999997,29.948619698685004,True
8672,854.2951999999992,119.23000000000002,95.44925171381944,6.450495004653931,2.3774,1.4512,3.8286,0.9262000000000001,48.38322102073865,True
4598,986.7637000000012,152.4199000000001,93.94998987171564,9.18953013420105,2.438,1.7328,4.1708,0.7052000000000003,33.81605447396184,True
3289,972.0694000000002,168.56539999999993,96.80170462182495,8.46228575706482,2.7806,2.0192,4.7998,0.7614000000000001,31.72632193008042,True
2697,682.7376999999999,116.7432,110.56406483763838,8.86002516746521,2.6784,2.0375,4.7159,0.6408999999999998,27.180389745329624,True
6575,1033.1087999999995,155.6256,88.28566028537455,9.313350200653076,2.5437,1.4156,3.9593,1.1280999999999999,56.984820549086955,True
9236,877.6797999999995,134.6141,90.69963880246912,10.632288932800291,2.4637,1.6838,4.1475,0.7798999999999998,37.608197709463525,True
9431,779.960299999999,131.9961,95.84269174720612,8.585387945175171,2.5886,1.4924,4.081,1.0962,53.722126929674104,True
7488,701.4570000000004,126.45910000000002,89.58551852017897,8.513956069946289,2.2573,1.674,3.9313,0.5832999999999999,29.67466232543942,True
3043,904.456799999999,107.7205,89.77150583759976,8.986433029174805,2.7468,2.2398,4.9866,0.5070000000000001,20.334496450487315,True
9070,835.7990000000013,143.35589999999996,92.07013122703894,9.827673196792604,2.6313,1.5787,4.21,1.0526,50.004750593824234,True
7749,946.7406999999986,117.2852,106.82673961971832,6.1493377685546875,2.8379,1.8575,4.6954,0.9803999999999999,41.76002044554245,True
4152,987.2395000000012,131.97439999999995,103.6042014625229,6.793162822723389,2.6811,1.7597,4.4408,0.9213999999999998,41.49702756260133,True
8098,1014.6676999999996,152.6123,96.7285058419244,5.989375114440918,2.6169,1.736,4.3529,0.8808999999999998,40.47416664752233,True
4730,716.1588999999992,117.2927,101.5167709274846,5.17258882522583,2.4408,1.6449,4.0857,0.7958999999999998,38.96027608488141,True
2787,829.0474000000007,130.8119,92.56460225915444,5.101408958435059,2.5856,1.5004,4.086,1.0852,53.117963778756724,True
8241,1005.0840999999998,153.97289999999998,96.60266809131863,4.419692039489746,2.6954,1.9089,4.6043,0.7864999999999998,34.16371652585625,True
