seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,baseline,NHEFT,1,0.0,0,0,0,0.341,0.3675,0.7085,433.9662999999994,13.3241,4,2,43,442,442,0,58.75500000000002,1.804,40,9,291,110,42,68,50.75982032520325,1.5585,57,12,329,176,110,66,7.394869,0,ok,logs/seed_741896.log
741896,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.341,0.3675,0.7085,433.9662999999994,13.3241,4,2,43,442,442,0,58.75500000000002,1.804,40,9,291,110,42,68,46.732719502202634,1.4348,36,9,301,145,98,47,7.394869,0,ok,logs/seed_741896.log
430515,baseline,NHEFT,1,0.0,0,0,0,0.3259,0.389,0.7149,200.85479999999933,4.9661,7,3,107,468,468,0,53.8694,1.3319,44,10,307,122,53,69,46.47618817948719,1.1491,54,11,333,158,114,44,6.907792,0,ok,logs/seed_430515.log
430515,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3259,0.389,0.7149,200.85479999999933,4.9661,7,3,107,468,468,0,53.8694,1.3319,44,10,307,122,53,69,46.882335897435894,1.1592,33,8,318,135,96,39,6.907792,0,ok,logs/seed_430515.log
888075,baseline,NHEFT,1,0.0,0,0,0,0.3248,0.3396,0.6644,292.9131,7.526,8,3,90,471,471,0,56.5304,1.4525,57,12,327,171,53,118,54.400205420430865,1.3977,65,15,365,228,152,76,7.327392,0,ok,logs/seed_888075.log
888075,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3248,0.3396,0.6644,292.9131,7.526,8,3,90,471,471,0,56.5304,1.4525,57,12,327,171,53,118,50.20732105263158,1.29,42,11,338,165,114,51,7.327392,0,ok,logs/seed_888075.log
914983,baseline,NHEFT,1,0.0,0,0,0,0.3695,0.4432,0.8127,265.75800000000015,7.4406,5,2,73,446,446,0,53.25709999999999,1.4911,37,11,279,110,40,70,39.90018387096775,1.1171,56,13,321,156,97,59,6.855036,0,ok,logs/seed_914983.log
914983,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3695,0.4432,0.8127,265.75800000000015,7.4406,5,2,73,446,446,0,53.25709999999999,1.4911,37,11,279,110,40,70,41.87843491915641,1.1725,38,8,286,132,84,48,6.855036,0,ok,logs/seed_914983.log
997971,baseline,NHEFT,1,0.0,0,0,0,0.3278,0.3246,0.6524,388.8895,13.1033,5,3,51,478,478,0,55.0318,1.8542,52,11,301,140,45,95,47.174271099597,1.5895,56,13,348,166,113,53,9.159318,0,ok,logs/seed_997971.log
997971,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3278,0.3246,0.6524,388.8895,13.1033,5,3,51,478,478,0,55.0318,1.8542,52,11,301,140,45,95,47.23893093053735,1.5917,48,11,343,162,110,52,9.159318,0,ok,logs/seed_997971.log
747642,baseline,NHEFT,1,0.0,0,0,0,0.2884,0.3008,0.5892,262.5020999999994,5.9351,7,2,83,466,466,0,52.970600000000005,1.1977,45,10,320,133,46,87,53.38283009708738,1.207,62,15,335,194,118,76,7.323525,0,ok,logs/seed_747642.log
747642,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.2884,0.3008,0.5892,262.5020999999994,5.9351,7,2,83,466,466,0,52.970600000000005,1.1977,45,10,320,133,46,87,86.42531966295265,1.9541,12,3,186,62,51,11,7.323525,0,ok,logs/seed_747642.log
664527,baseline,NHEFT,1,0.0,0,0,0,0.3221,0.4423,0.7644,279.3141999999998,6.7861,8,3,90,485,485,0,55.7727,1.355,59,12,331,153,48,105,50.70690230179029,1.232,58,11,335,168,120,48,11.824174,0,ok,logs/seed_664527.log
664527,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3221,0.4423,0.7644,279.3141999999998,6.7861,8,3,90,485,485,0,55.7727,1.355,59,12,331,153,48,105,51.834455809698085,1.2594,43,11,334,155,112,43,11.824174,0,ok,logs/seed_664527.log
760044,baseline,NHEFT,1,0.0,0,0,0,0.2829,0.3149,0.5978,269.3130999999997,5.1074,8,3,84,458,458,0,61.527600000000014,1.1668,44,9,302,114,37,77,55.03544402420575,1.0437,61,14,330,165,96,69,9.066943,0,ok,logs/seed_760044.log
760044,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.2829,0.3149,0.5978,269.3130999999997,5.1074,8,3,84,458,458,0,61.527600000000014,1.1668,44,9,302,114,37,77,56.12274402420575,1.0643,38,9,321,149,92,57,9.066943,0,ok,logs/seed_760044.log
215549,baseline,NHEFT,1,0.0,0,0,0,0.319,0.3985,0.7175,224.11469999999917,6.3423,7,1,90,465,465,0,51.0225,1.4439,45,9,317,126,51,75,56.15389481216458,1.5891,45,11,325,152,119,33,7.758079,0,ok,logs/seed_215549.log
215549,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.319,0.3985,0.7175,224.11469999999917,6.3423,7,1,90,465,465,0,51.0225,1.4439,45,9,317,126,51,75,98.95261935235159,2.8003,7,2,133,42,42,0,7.758079,0,ok,logs/seed_215549.log
370191,baseline,NHEFT,1,0.0,0,0,0,0.3044,0.3791,0.6835,466.63140000000027,13.1764,6,3,51,469,469,0,58.1812,1.6429,43,10,278,112,38,74,48.42238285106381,1.3673,51,12,331,129,87,42,9.092377,0,ok,logs/seed_370191.log
370191,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3044,0.3791,0.6835,466.63140000000027,13.1764,6,3,51,469,469,0,58.1812,1.6429,43,10,278,112,38,74,48.27545568509985,1.3632,24,6,287,123,80,43,9.092377,0,ok,logs/seed_370191.log
296947,baseline,NHEFT,1,0.0,0,0,0,0.283,0.3949,0.6779,517.9749999999998,11.3195,6,3,61,471,471,0,70.27580000000002,1.5358,49,11,308,144,42,102,52.27738321678321,1.1424,65,14,340,186,108,78,8.560555,0,ok,logs/seed_296947.log
296947,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.283,0.3949,0.6779,517.9749999999998,11.3195,6,3,61,471,471,0,70.27580000000002,1.5358,49,11,308,144,42,102,55.40403566433565,1.2108,43,11,323,155,93,62,8.560555,0,ok,logs/seed_296947.log
963598,baseline,NHEFT,1,0.0,0,0,0,0.3344,0.3924,0.7268,240.7142999999995,6.2287,6,2,85,459,459,0,50.5387,1.3077,46,11,325,140,41,99,44.714248459383754,1.157,64,14,340,181,118,63,9.047979,0,ok,logs/seed_963598.log
963598,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3344,0.3924,0.7268,240.7142999999995,6.2287,6,2,85,459,459,0,50.5387,1.3077,46,11,325,140,41,99,44.714248459383754,1.157,38,10,325,149,98,51,9.047979,0,ok,logs/seed_963598.log
388451,baseline,NHEFT,1,0.0,0,0,0,0.3136,0.3682,0.6818,280.3195000000001,7.4447,10,3,77,465,465,0,57.4721,1.5263,45,9,317,136,44,92,49.41715911518323,1.3124,57,11,329,171,102,69,7.959778,0,ok,logs/seed_388451.log
388451,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3136,0.3682,0.6818,280.3195000000001,7.4447,10,3,77,465,465,0,57.4721,1.5263,45,9,317,136,44,92,50.16545371248025,1.3323,40,9,310,158,103,55,7.959778,0,ok,logs/seed_388451.log
602873,baseline,NHEFT,1,0.0,0,0,0,0.2963,0.3394,0.6357,253.05909999999997,5.1289,8,4,98,465,465,0,68.90769999999998,1.3966,49,12,296,134,46,88,60.35849936467598,1.2233,62,13,344,177,114,63,10.338265,0,ok,logs/seed_602873.log
602873,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.2963,0.3394,0.6357,253.05909999999997,5.1289,8,4,98,465,465,0,68.90769999999998,1.3966,49,12,296,134,46,88,53.74219936467598,1.0892,43,10,322,143,86,57,10.338265,0,ok,logs/seed_602873.log
122745,baseline,NHEFT,1,0.0,0,0,0,0.3181,0.3261,0.6442,392.8680999999995,11.3245,5,3,61,466,466,0,52.426700000000004,1.5112,48,9,324,113,43,70,45.049859451538644,1.2986,66,11,352,162,90,72,9.058143,0,ok,logs/seed_122745.log
122745,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3181,0.3261,0.6442,392.8680999999995,11.3245,5,3,61,466,466,0,52.426700000000004,1.5112,48,9,324,113,43,70,47.331102,1.3643,51,11,334,136,95,41,9.058143,0,ok,logs/seed_122745.log
484762,baseline,NHEFT,1,0.0,0,0,0,0.3238,0.4167,0.7405,245.1787,6.9691,11,3,98,456,456,0,51.6103,1.467,48,9,309,130,50,80,51.12317046467219,1.4532,48,10,324,167,127,40,7.86943,0,ok,logs/seed_484762.log
484762,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3238,0.4167,0.7405,245.1787,6.9691,11,3,98,456,456,0,51.6103,1.467,48,9,309,130,50,80,51.12317046467219,1.4532,36,9,307,157,107,50,7.86943,0,ok,logs/seed_484762.log
514215,baseline,NHEFT,1,0.0,0,0,0,0.3441,0.3492,0.6933,335.5585000000001,8.5057,6,3,66,457,457,0,53.512499999999996,1.3564,49,12,301,145,44,101,44.1677686502177,1.1196,65,14,334,179,100,79,6.809083,0,ok,logs/seed_514215.log
514215,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3441,0.3492,0.6933,335.5585000000001,8.5057,6,3,66,457,457,0,53.512499999999996,1.3564,49,12,301,145,44,101,53.617783037533506,1.3591,21,5,275,107,67,40,6.809083,0,ok,logs/seed_514215.log
601161,baseline,NHEFT,1,0.0,0,0,0,0.2798,0.3329,0.6127,286.77230000000026,6.3927,8,3,92,459,459,0,61.23219999999999,1.365,49,12,317,144,40,104,56.993653271028045,1.2705,55,12,334,175,112,63,6.505602,0,ok,logs/seed_601161.log
601161,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.2798,0.3329,0.6127,286.77230000000026,6.3927,8,3,92,459,459,0,61.23219999999999,1.365,49,12,317,144,40,104,69.55131707880902,1.5504,21,5,252,103,84,19,6.505602,0,ok,logs/seed_601161.log
78435,baseline,NHEFT,1,0.0,0,0,0,0.2926,0.3186,0.6112,223.96740000000062,5.1102,7,3,96,448,448,0,57.48459999999999,1.3116,46,13,304,143,41,102,49.76487559409121,1.1355,51,12,331,171,119,52,8.312174,0,ok,logs/seed_78435.log
78435,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.2926,0.3186,0.6112,223.96740000000062,5.1102,7,3,96,448,448,0,57.48459999999999,1.3116,46,13,304,143,41,102,49.76487559409121,1.1355,46,11,311,170,113,57,8.312174,0,ok,logs/seed_78435.log
480957,baseline,NHEFT,1,0.0,0,0,0,0.3265,0.3371,0.6636,177.8156000000002,5.0599,8,4,109,448,448,0,45.482200000000006,1.2942,41,10,291,128,48,80,41.890657746478865,1.192,53,12,322,163,111,52,7.704343,0,ok,logs/seed_480957.log
480957,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3265,0.3371,0.6636,177.8156000000002,5.0599,8,4,109,448,448,0,45.482200000000006,1.2942,41,10,291,128,48,80,41.815076733780764,1.1899,42,12,311,166,122,44,7.704343,0,ok,logs/seed_480957.log
113260,baseline,NHEFT,1,0.0,0,0,0,0.3562,0.4162,0.7724,440.53479999999917,9.6304,6,3,61,499,499,0,62.8273,1.3734,46,12,316,138,46,92,52.15552183908045,1.1402,57,13,345,188,118,70,12.717736,0,ok,logs/seed_113260.log
113260,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3562,0.4162,0.7724,440.53479999999917,9.6304,6,3,61,499,499,0,62.8273,1.3734,46,12,316,138,46,92,52.15552183908045,1.1402,45,11,333,173,103,70,12.717736,0,ok,logs/seed_113260.log
846854,baseline,NHEFT,1,0.0,0,0,0,0.306,0.3668,0.6728,198.22910000000013,5.7396,6,2,81,425,425,0,49.6882,1.4387,38,9,255,98,35,63,45.32600042196531,1.3124,51,11,288,135,98,37,7.852575,0,ok,logs/seed_846854.log
846854,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.306,0.3668,0.6728,198.22910000000013,5.7396,6,2,81,425,425,0,49.6882,1.4387,38,9,255,98,35,63,47.226072235934666,1.3674,24,5,254,97,72,25,7.852575,0,ok,logs/seed_846854.log
422970,baseline,NHEFT,1,0.0,0,0,0,0.3075,0.4167,0.7242,226.27740000000037,5.809,9,4,107,437,437,0,56.074699999999986,1.4395,54,12,307,145,36,109,56.89568558103326,1.4606,55,12,303,165,113,52,11.192334,0,ok,logs/seed_422970.log
422970,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3075,0.4167,0.7242,226.27740000000037,5.809,9,4,107,437,437,0,56.074699999999986,1.4395,54,12,307,145,36,109,51.33522271762208,1.3179,46,12,305,156,107,49,11.192334,0,ok,logs/seed_422970.log
762973,baseline,NHEFT,1,0.0,0,0,0,0.3604,0.3194,0.6798,172.15159999999966,4.1818,7,2,102,468,468,0,46.58440000000001,1.1316,37,7,306,105,42,63,48.646336889897846,1.1817,53,12,335,163,109,54,8.143556,0,ok,logs/seed_762973.log
762973,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3604,0.3194,0.6798,172.15159999999966,4.1818,7,2,102,468,468,0,46.58440000000001,1.1316,37,7,306,105,42,63,44.12571509477522,1.0719,27,5,297,112,80,32,8.143556,0,ok,logs/seed_762973.log
303068,baseline,NHEFT,1,0.0,0,0,0,0.3715,0.4858,0.8573,297.1461,8.4095,5,2,63,496,496,0,55.72409999999999,1.577,40,10,292,108,53,55,48.05348571428571,1.36,57,13,346,177,117,60,10.740735,0,ok,logs/seed_303068.log
303068,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3715,0.4858,0.8573,297.1461,8.4095,5,2,63,496,496,0,55.72409999999999,1.577,40,10,292,108,53,55,48.72588490958704,1.379,45,11,341,147,98,49,10.740735,0,ok,logs/seed_303068.log
701483,baseline,NHEFT,1,0.0,0,0,0,0.3843,0.4526,0.8369,323.30680000000046,10.4106,8,4,70,447,447,0,54.14819999999998,1.7436,33,9,292,108,56,52,47.066842324246764,1.5156,50,13,313,163,98,65,6.197031,0,ok,logs/seed_701483.log
701483,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3843,0.4526,0.8369,323.30680000000046,10.4106,8,4,70,447,447,0,54.14819999999998,1.7436,33,9,292,108,56,52,47.066842324246764,1.5156,35,9,293,144,96,48,6.197031,0,ok,logs/seed_701483.log
193272,baseline,NHEFT,1,0.0,0,0,0,0.3264,0.4283,0.7547,297.65580000000034,6.5889,8,3,94,460,460,0,59.63480000000001,1.3201,55,15,331,152,37,115,55.68201590909092,1.2326,62,12,345,175,108,67,9.732807,0,ok,logs/seed_193272.log
193272,comp_advantage,NHEFT+CompGate,0,0.0,1,0,0,0.3264,0.4283,0.7547,297.65580000000034,6.5889,8,3,94,460,460,0,59.63480000000001,1.3201,55,15,331,152,37,115,52.304472052631596,1.1578,40,10,311,158,114,44,9.732807,0,ok,logs/seed_193272.log
