seed,variant,variant_display_label,is_baseline_nheft,configured_tolerance,configured_comp_advantage,configured_drt_advantage,configured_irt_advantage,ccr_data,idr_image,nccr_total,heft_makespan,heft_slr,heft_vcpus,heft_hosts,heft_instances,heft_image_dl_total,heft_image_from_repo,heft_image_from_host,dheft_makespan,dheft_slr,dheft_vcpus,dheft_hosts,dheft_instances,dheft_image_dl_total,dheft_image_from_repo,dheft_image_from_host,nheft_makespan,nheft_slr,nheft_vcpus,nheft_hosts,nheft_instances,nheft_image_dl_total,nheft_image_from_repo,nheft_image_from_host,time_sec,return_code,status,log_file
741896,irt_only,GHEFT,0,0.0,0,0,1,1.9697,2.2016,4.1713,,,,,,,,,,,,,,,,,84.42316848426813,2.5921,37,10,291,151,78,73,4.152207,0,ok,logs/seed_741896.log
430515,irt_only,GHEFT,0,0.0,0,0,1,1.8799,2.3094,4.1893,,,,,,,,,,,,,,,,,85.62097509092513,2.1365,26,9,270,125,69,56,3.693925,0,ok,logs/seed_430515.log
888075,irt_only,GHEFT,0,0.0,0,0,1,1.8728,2.0417,3.9145,,,,,,,,,,,,,,,,,99.13548943747107,2.5471,37,11,296,168,92,76,4.290633,0,ok,logs/seed_888075.log
914983,irt_only,GHEFT,0,0.0,0,0,1,2.1329,2.6384,4.7713,,,,,,,,,,,,,,,,,112.83630098869463,3.1738,25,8,246,126,71,55,3.505585,0,ok,logs/seed_914983.log
997971,irt_only,GHEFT,0,0.0,0,0,1,1.8898,1.9385,3.8283,,,,,,,,,,,,,,,,,80.30541887287023,2.7228,39,11,289,146,87,59,4.634161,0,ok,logs/seed_997971.log
747642,irt_only,GHEFT,0,0.0,0,0,1,1.6621,1.8169,3.479,,,,,,,,,,,,,,,,,89.07277186886886,2.0139,29,9,273,137,84,53,3.866219,0,ok,logs/seed_747642.log
664527,irt_only,GHEFT,0,0.0,0,0,1,1.8581,2.6265,4.4846,,,,,,,,,,,,,,,,,95.94268732943469,2.3333,33,10,289,163,87,76,5.99149,0,ok,logs/seed_664527.log
760044,irt_only,GHEFT,0,0.0,0,0,1,1.6326,1.8644,3.497,,,,,,,,,,,,,,,,,118.55387147405115,2.2506,31,10,274,151,89,62,4.700656,0,ok,logs/seed_760044.log
215549,irt_only,GHEFT,0,0.0,0,0,1,1.84,2.3831,4.2231,,,,,,,,,,,,,,,,,108.02150940574833,3.0847,38,10,276,139,77,62,4.714766,0,ok,logs/seed_215549.log
370191,irt_only,GHEFT,0,0.0,0,0,1,1.7572,2.2288,3.986,,,,,,,,,,,,,,,,,109.98467842242702,3.1057,32,9,279,133,80,53,5.148773,0,ok,logs/seed_370191.log
296947,irt_only,GHEFT,0,0.0,0,0,1,1.6323,2.3435,3.9758,,,,,,,,,,,,,,,,,117.38771408691308,2.5888,32,9,284,145,85,60,4.467337,0,ok,logs/seed_296947.log
963598,irt_only,GHEFT,0,0.0,0,0,1,1.9275,2.3058,4.2333,,,,,,,,,,,,,,,,,101.20553381232493,2.6361,30,10,259,147,89,58,4.77839,0,ok,logs/seed_963598.log
388451,irt_only,GHEFT,0,0.0,0,0,1,1.808,2.2269,4.0349,,,,,,,,,,,,,,,,,97.73879918413597,2.6055,28,9,275,111,72,39,4.597201,0,ok,logs/seed_388451.log
602873,irt_only,GHEFT,0,0.0,0,0,1,1.7101,1.9932,3.7033,,,,,,,,,,,,,,,,,114.1713976317922,2.3602,29,9,267,153,91,62,6.25489,0,ok,logs/seed_602873.log
122745,irt_only,GHEFT,0,0.0,0,0,1,1.8325,1.9367,3.7692,,,,,,,,,,,,,,,,,96.40771507702524,2.779,32,11,273,151,81,70,5.27335,0,ok,logs/seed_122745.log
484762,irt_only,GHEFT,0,0.0,0,0,1,1.8685,2.4817,4.3502,,,,,,,,,,,,,,,,,94.09962825597269,2.6795,32,9,262,150,84,66,4.501433,0,ok,logs/seed_484762.log
514215,irt_only,GHEFT,0,0.0,0,0,1,1.9853,2.118,4.1033,,,,,,,,,,,,,,,,,94.12462891634326,2.3945,33,9,281,138,88,50,4.590466,0,ok,logs/seed_514215.log
601161,irt_only,GHEFT,0,0.0,0,0,1,1.6136,1.9682,3.5818,,,,,,,,,,,,,,,,,112.06202791421843,2.5526,33,8,260,123,77,46,4.159667,0,ok,logs/seed_601161.log
78435,irt_only,GHEFT,0,0.0,0,0,1,1.6876,1.906,3.5936,,,,,,,,,,,,,,,,,97.8045992518881,2.2456,29,10,263,146,87,59,4.13057,0,ok,logs/seed_78435.log
480957,irt_only,GHEFT,0,0.0,0,0,1,1.8824,2.0203,3.9027,,,,,,,,,,,,,,,,,91.96164413099042,2.6169,26,9,254,132,76,56,4.198132,0,ok,logs/seed_480957.log
113260,irt_only,GHEFT,0,0.0,0,0,1,2.0537,2.4353,4.489,,,,,,,,,,,,,,,,,92.20385253473344,2.02,37,10,298,145,91,54,6.575257,0,ok,logs/seed_113260.log
846854,irt_only,GHEFT,0,0.0,0,0,1,1.7648,2.2405,4.0053,,,,,,,,,,,,,,,,,96.82586789995393,2.8132,25,8,236,126,77,49,4.102941,0,ok,logs/seed_846854.log
422970,irt_only,GHEFT,0,0.0,0,0,1,1.7747,2.463,4.2377,,,,,,,,,,,,,,,,,114.23857360686425,2.9432,30,10,257,151,87,64,4.886742,0,ok,logs/seed_422970.log
762973,irt_only,GHEFT,0,0.0,0,0,1,2.0796,1.9319,4.0115,,,,,,,,,,,,,,,,,98.55014213246436,2.3939,29,9,263,134,83,51,3.959984,0,ok,logs/seed_762973.log
303068,irt_only,GHEFT,0,0.0,0,0,1,2.1436,2.8997,5.0433,,,,,,,,,,,,,,,,,113.12702857142855,3.2181,29,9,286,164,92,72,5.452897,0,ok,logs/seed_303068.log
701483,irt_only,GHEFT,0,0.0,0,0,1,2.2172,2.7389,4.9561,,,,,,,,,,,,,,,,,109.9811928058564,3.5555,28,9,257,144,85,59,3.605475,0,ok,logs/seed_701483.log
193272,irt_only,GHEFT,0,0.0,0,0,1,1.8816,2.5284,4.41,,,,,,,,,,,,,,,,,120.04235688190059,2.6573,26,9,270,131,87,44,5.26308,0,ok,logs/seed_193272.log
609026,irt_only,GHEFT,0,0.0,0,0,1,1.7401,2.0957,3.8358,,,,,,,,,,,,,,,,,113.68615100434258,3.1264,33,12,269,155,88,67,5.651328,0,ok,logs/seed_609026.log
385324,irt_only,GHEFT,0,0.0,0,0,1,1.9812,2.6722,4.6534,,,,,,,,,,,,,,,,,106.62330035754167,3.3638,34,11,259,130,79,51,4.492452,0,ok,logs/seed_385324.log
586699,irt_only,GHEFT,0,0.0,0,0,1,1.8165,2.3866,4.2031,,,,,,,,,,,,,,,,,107.43999193178892,2.7976,27,9,246,152,82,70,4.343644,0,ok,logs/seed_586699.log
127154,irt_only,GHEFT,0,0.0,0,0,1,2.1126,2.5466,4.6592,,,,,,,,,,,,,,,,,103.59300094451002,3.7571,27,9,301,164,87,77,4.335153,0,ok,logs/seed_127154.log
140763,irt_only,GHEFT,0,0.0,0,0,1,1.8115,2.1516,3.9631,,,,,,,,,,,,,,,,,94.51470872797528,2.4973,31,10,262,138,77,61,4.158483,0,ok,logs/seed_140763.log
162375,irt_only,GHEFT,0,0.0,0,0,1,2.0497,2.6423,4.692,,,,,,,,,,,,,,,,,94.1312283902439,2.3279,28,9,246,125,70,55,4.072345,0,ok,logs/seed_162375.log
320372,irt_only,GHEFT,0,0.0,0,0,1,2.0809,3.0464,5.1273,,,,,,,,,,,,,,,,,112.57617885493234,3.069,28,8,277,140,80,60,4.051027,0,ok,logs/seed_320372.log
911752,irt_only,GHEFT,0,0.0,0,0,1,2.1824,2.402,4.5844,,,,,,,,,,,,,,,,,94.7990515094614,2.39,33,10,279,148,83,65,4.737283,0,ok,logs/seed_911752.log
185527,irt_only,GHEFT,0,0.0,0,0,1,1.9379,2.1339,4.0718,,,,,,,,,,,,,,,,,118.82610359254471,2.4566,28,9,271,149,89,60,4.813706,0,ok,logs/seed_185527.log
766339,irt_only,GHEFT,0,0.0,0,0,1,2.0706,2.382,4.4526,,,,,,,,,,,,,,,,,121.6019201611815,3.292,34,11,254,160,84,76,4.335291,0,ok,logs/seed_766339.log
911829,irt_only,GHEFT,0,0.0,0,0,1,1.8691,2.1891,4.0582,,,,,,,,,,,,,,,,,134.4270487755359,2.6599,30,9,275,153,90,63,5.60289,0,ok,logs/seed_911829.log
